Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
Parada , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 727.72 , 708.319 , 2.66601 , 0.025 , 3.874 , 4 , 711 , 16.72 , 16.72 , 17.2 , 727.72 , 727.72 , 0 , 2218 , 429 , 0.343391 , 0 , 0 , 17 , 176 , 0.524935 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 727.72 , 714.729 , 1.78511 , 0.315 , 1.667 , 4 , 711 , 16.72 , 16.72 , 17.2 , 727.72 , 727.72 , 0 , 658 , 290 , 0.174035 , 0 , 0 , 4 , 0 , 0.120246 , 106 , 0.074272 , 91 , 0.115382 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 727.72 , 718.11 , 1.32056 , 0.324 , 2.276 , 4 , 711 , 16.72 , 16.72 , 17.2 , 727.72 , 727.72 , 0 , 1008 , 343 , 0.226919 , 0 , 0 , 9 , 0 , 0.161955 , 106 , 0.074143 , 109 , 0.159318 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 727.72 , 718.46 , 1.27247 , 2.486 , 5.317 , 4 , 711 , 16.72 , 16.72 , 17.2 , 727.72 , 727.72 , 0 , 1505 , 406 , 0.314075 , 0 , 0 , 7 , 0 , 0.280229 , 109 , 2.15882 , 135 , 0.26374 , 1 , 0
Parada , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 733.64 , 697.74 , 4.89341 , 0.029 , 11.841 , 4 , 719 , 14.64 , 14.64 , 15.6 , 733.64 , 733.64 , 0 , 2413 , 1088 , 0.664099 , 0 , 0 , 23 , 169 , 0.927363 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 733.64 , 708.093 , 3.48223 , 1.818 , 6.098 , 4 , 719 , 14.64 , 14.64 , 15.6 , 733.64 , 733.64 , 0 , 1309 , 646 , 0.628648 , 0 , 0 , 8 , 0 , 0.358578 , 481 , 0.563422 , 80 , 0.359894 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 733.64 , 713.167 , 2.79065 , 1.81 , 8.887 , 4 , 719 , 14.64 , 14.64 , 15.6 , 733.64 , 733.64 , 0 , 1440 , 861 , 0.78223 , 0 , 0 , 21 , 0 , 0.538966 , 481 , 0.556009 , 129 , 0.53348 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 733.64 , 713.467 , 2.74976 , 4.438 , 10.733 , 4 , 719 , 14.64 , 14.64 , 15.6 , 733.64 , 733.64 , 0 , 1154 , 715 , 0.962934 , 0 , 0 , 10 , 0 , 0.424786 , 559 , 2.61074 , 109 , 0.404355 , 1 , 0
Parada , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 630.64 , 611.9 , 2.97158 , 0.057 , 6.5 , 4 , 619 , 11.64 , 11.64 , 11.64 , 630.64 , 630.64 , 0 , 793 , 685 , 0.377295 , 0 , 0 , 24 , 89 , 0.183254 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 630.64 , 617.398 , 2.09975 , 12.666 , 14.856 , 4 , 619 , 11.64 , 11.64 , 11.64 , 630.64 , 630.64 , 0 , 461 , 443 , 3.16301 , 0 , 0 , 6 , 0 , 0.073006 , 1287 , 4.20555 , 32 , 0.066382 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 630.64 , 621.027 , 1.52425 , 12.942 , 15.764 , 4 , 619 , 11.64 , 11.64 , 11.64 , 630.64 , 630.64 , 0 , 548 , 307 , 3.22218 , 0 , 0 , 1 , 0 , 0.063758 , 1287 , 4.18055 , 12 , 0.064875 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 630.64 , 621.193 , 1.49796 , 63.751 , 66.527 , 4 , 619 , 11.64 , 11.64 , 11.64 , 630.64 , 630.64 , 0 , 505 , 316 , 7.9691 , 0 , 0 , 2 , 0 , 0.064751 , 1375 , 50.6191 , 18 , 0.060471 , 1 , 0
Parada , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 730.84 , 692.62 , 5.2296 , 0.049 , 63.22 , 4 , 716 , 14.84 , 14.84 , 15.76 , 730.84 , 730.84 , 0 , 8648 , 2231 , 3.43782 , 0 , 0 , 62 , 314 , 3.32644 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 730.84 , 700.737 , 4.11898 , 3.362 , 28.572 , 4 , 716 , 14.84 , 14.84 , 15.76 , 730.84 , 730.84 , 0 , 3313 , 1426 , 2.03468 , 0 , 0 , 22 , 0 , 1.16821 , 621 , 1.07315 , 180 , 1.20064 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 730.84 , 708.525 , 3.05327 , 3.269 , 39.209 , 4 , 716 , 14.84 , 14.84 , 15.76 , 730.84 , 730.84 , 0 , 4295 , 1921 , 2.52679 , 0 , 0 , 44 , 0 , 1.49107 , 621 , 1.07582 , 226 , 1.51995 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 730.84 , 708.721 , 3.02653 , 7.389 , 39.832 , 4 , 716 , 14.84 , 14.84 , 15.76 , 730.84 , 730.84 , 0 , 4881 , 1627 , 3.31651 , 0 , 0 , 31 , 0 , 1.76433 , 656 , 4.42316 , 212 , 1.80633 , 1 , 0
Parada , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 643.8 , 634.72 , 1.41038 , 0.035 , 1.039 , 4 , 619 , 24.8 , 24.8 , 25.16 , 643.8 , 643.8 , 0 , 313 , 329 , 0.112235 , 0 , 0 , 8 , 30 , 0.061004 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 643.8 , 636.01 , 1.20993 , 0.819 , 1.942 , 4 , 619 , 24.8 , 24.8 , 25.16 , 643.8 , 643.8 , 0 , 386 , 401 , 0.384331 , 0 , 0 , 3 , 0 , 0.064089 , 225 , 0.30783 , 29 , 0.064689 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 643.8 , 637.52 , 0.975458 , 0.813 , 6.833 , 4 , 619 , 24.8 , 24.8 , 25.16 , 643.8 , 643.8 , 0 , 589 , 593 , 0.539327 , 0 , 0 , 11 , 0 , 0.102137 , 225 , 0.302909 , 69 , 0.107418 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 643.8 , 637.52 , 0.975458 , 1.512 , 7.524 , 4 , 619 , 24.8 , 24.8 , 25.16 , 643.8 , 643.8 , 0 , 589 , 593 , 0.537594 , 0 , 0 , 11 , 0 , 0.10206 , 225 , 1.00455 , 69 , 0.107195 , 1 , 0
Parada , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 704.5 , 2.36973 , 0.023 , 0.958 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 384 , 359 , 0.097276 , 0 , 0 , 14 , 61 , 0.117816 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 713.923 , 1.06383 , 1.208 , 1.768 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 42 , 145 , 0.427701 , 0 , 0 , 1 , 0 , 0.015331 , 440 , 0.392166 , 10 , 0.014083 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 719.415 , 0.302823 , 1.224 , 1.446 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 32 , 134 , 0.395828 , 0 , 0 , 0 , 0 , 0.012135 , 440 , 0.393576 , 5 , 0.008699 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 719.467 , 0.295555 , 6.911 , 7.23 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 33 , 134 , 0.696703 , 0 , 0 , 0 , 0 , 0.01351 , 451 , 5.79627 , 5 , 0.011189 , 1 , 0
Parada , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 656 , 2.65907 , 0.031 , 5.202 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 1170 , 615 , 0.350042 , 0 , 0 , 9 , 121 , 0.225389 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 661.543 , 1.83651 , 0.595 , 2.595 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 675 , 454 , 0.274886 , 0 , 0 , 6 , 0 , 0.106495 , 271 , 0.162759 , 69 , 0.104763 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 664.48 , 1.40076 , 0.612 , 2.249 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 590 , 322 , 0.303791 , 0 , 0 , 3 , 0 , 0.087444 , 271 , 0.163904 , 68 , 0.084262 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 664.48 , 1.40076 , 1.743 , 3.385 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 590 , 322 , 0.305616 , 0 , 0 , 3 , 0 , 0.086755 , 271 , 1.29583 , 68 , 0.083294 , 1 , 0
Parada , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.68 , 645.25 , 4.92574 , 0.03 , 24.714 , 4 , 668 , 10.68 , 10.68 , 10.76 , 678.68 , 678.68 , 0 , 5020 , 1274 , 1.21407 , 0 , 0 , 130 , 228 , 0.961216 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.68 , 657.835 , 3.07133 , 1.006 , 13.488 , 4 , 668 , 10.68 , 10.68 , 10.76 , 678.68 , 678.68 , 0 , 2365 , 791 , 0.916698 , 0 , 0 , 41 , 0 , 0.361039 , 330 , 0.321621 , 106 , 0.38074 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.68 , 663.964 , 2.1683 , 1.025 , 9.184 , 4 , 668 , 10.68 , 10.68 , 10.76 , 678.68 , 678.68 , 0 , 1950 , 742 , 0.873848 , 0 , 0 , 19 , 0 , 0.254021 , 330 , 0.319476 , 82 , 0.264945 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.68 , 663.968 , 2.16774 , 3.378 , 14.062 , 4 , 668 , 10.68 , 10.68 , 10.76 , 678.68 , 678.68 , 0 , 2355 , 962 , 0.994073 , 0 , 0 , 40 , 0 , 0.369918 , 333 , 2.65905 , 163 , 0.381521 , 1 , 0
Parada , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.2 , 668.55 , 2.43 , 0.032 , 1.484 , 4 , 656 , 29.2 , 29.2 , 29.6 , 685.2 , 685.2 , 0 , 875 , 266 , 0.165162 , 0 , 0 , 20 , 33 , 0.175339 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.2 , 671.654 , 1.97692 , 1.697 , 2.234 , 4 , 656 , 29.2 , 29.2 , 29.6 , 685.2 , 685.2 , 0 , 162 , 166 , 0.58508 , 0 , 0 , 7 , 0 , 0.039941 , 570 , 0.609996 , 17 , 0.039524 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.2 , 678.425 , 0.988799 , 1.604 , 2.223 , 4 , 656 , 29.2 , 29.2 , 29.6 , 685.2 , 685.2 , 0 , 331 , 182 , 0.585936 , 0 , 0 , 6 , 0 , 0.071177 , 570 , 0.611053 , 16 , 0.065554 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.2 , 678.449 , 0.985299 , 11.07 , 11.817 , 4 , 656 , 29.2 , 29.2 , 29.6 , 685.2 , 685.2 , 0 , 381 , 178 , 1.04067 , 0 , 0 , 11 , 0 , 0.085097 , 580 , 9.73707 , 15 , 0.076019 , 1 , 0
Parada , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 681.32 , 659 , 3.27599 , 0.022 , 1.152 , 4 , 668 , 13.32 , 13.32 , 14.44 , 681.32 , 681.32 , 0 , 446 , 343 , 0.092075 , 0 , 0 , 36 , 89 , 0.143938 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 681.32 , 671.887 , 1.38448 , 0.909 , 1.845 , 4 , 668 , 13.32 , 13.32 , 14.44 , 681.32 , 681.32 , 0 , 83 , 187 , 0.176506 , 0 , 0 , 6 , 0 , 0.01865 , 419 , 0.214288 , 13 , 0.017764 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 681.32 , 676.48 , 0.710361 , 0.905 , 1.589 , 4 , 668 , 13.32 , 13.32 , 14.44 , 681.32 , 681.32 , 0 , 130 , 187 , 0.18358 , 0 , 0 , 5 , 0 , 0.025384 , 419 , 0.212595 , 14 , 0.026094 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 681.32 , 676.791 , 0.664723 , 2.891 , 4.138 , 4 , 668 , 13.32 , 13.32 , 14.44 , 681.32 , 681.32 , 0 , 169 , 194 , 0.324165 , 0 , 0 , 6 , 0 , 0.043522 , 519 , 1.84388 , 24 , 0.042432 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749 , 723.5 , 3.40454 , 0.034 , 6.893 , 4 , 745 , 4 , 4 , 4.08 , 749 , 749 , 0 , 868 , 630 , 0.382555 , 0 , 0 , 35 , 104 , 0.311884 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749 , 735.522 , 1.79947 , 1.388 , 3.693 , 4 , 745 , 4 , 4 , 4.08 , 749 , 749 , 0 , 446 , 347 , 0.447421 , 0 , 0 , 8 , 0 , 0.101081 , 422 , 0.360484 , 40 , 0.090581 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749 , 738.28 , 1.43124 , 1.345 , 5.075 , 4 , 745 , 4 , 4 , 4.08 , 749 , 749 , 0 , 739 , 487 , 0.567266 , 0 , 0 , 12 , 0 , 0.187657 , 422 , 0.354513 , 65 , 0.17044 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749 , 738.59 , 1.38985 , 8.687 , 11.133 , 4 , 745 , 4 , 4 , 4.08 , 749 , 749 , 0 , 546 , 388 , 0.607319 , 0 , 0 , 7 , 0 , 0.11614 , 451 , 6.96802 , 44 , 0.128796 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.12 , 712.25 , 1.63923 , 0.082 , 1.224 , 4 , 717 , 7.12 , 7.12 , 8.04 , 724.12 , 724.12 , 0 , 302 , 292 , 0.127659 , 0 , 0 , 16 , 33 , 0.078327 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.12 , 716.542 , 1.04655 , 8.39 , 9.596 , 4 , 717 , 7.12 , 7.12 , 8.04 , 724.12 , 724.12 , 0 , 34 , 213 , 1.64098 , 0 , 0 , 6 , 0 , 0.021917 , 839 , 2.99454 , 10 , 0.021905 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.12 , 720.233 , 0.536743 , 8.29 , 9.349 , 4 , 717 , 7.12 , 7.12 , 8.04 , 724.12 , 724.12 , 0 , 92 , 213 , 1.64586 , 0 , 0 , 4 , 0 , 0.031845 , 839 , 2.99415 , 6 , 0.031046 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.12 , 720.233 , 0.536743 , 10.168 , 11.23 , 4 , 717 , 7.12 , 7.12 , 8.04 , 724.12 , 724.12 , 0 , 92 , 213 , 1.65119 , 0 , 0 , 4 , 0 , 0.031982 , 839 , 4.5757 , 6 , 0.031356 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 743.68 , 732.167 , 1.54816 , 0.027 , 0.913 , 4 , 739 , 4.68 , 4.68 , 4.68 , 743.68 , 743.68 , 0 , 287 , 356 , 0.134375 , 0 , 0 , 0 , 10 , 0.055382 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 743.68 , 740.568 , 0.418434 , 4.459 , 4.646 , 4 , 739 , 4.68 , 4.68 , 4.68 , 743.68 , 743.68 , 0 , 1 , 124 , 0.449197 , 0 , 0 , 0 , 0 , 0.002019 , 834 , 0.978031 , 0 , 0.001842 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 743.68 , 743.68 , 1.52871e-14 , 4.381 , 4.452 , 4 , 739 , 4.68 , 4.68 , 4.68 , 743.68 , 743.68 , 0 , 1 , 113 , 0.446015 , 0 , 0 , 0 , 0 , 0.001354 , 834 , 0.978044 , 0 , 0.001312 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 743.68 , 743.68 , 1.52871e-14 , 5.842 , 5.913 , 4 , 739 , 4.68 , 4.68 , 4.68 , 743.68 , 743.68 , 0 , 1 , 113 , 0.445944 , 0 , 0 , 0 , 0 , 0.001386 , 834 , 2.57251 , 0 , 0.001331 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.56 , 716.812 , 2.54874 , 0.061 , 7.192 , 4 , 734 , 1.56 , 1.56 , 1.56 , 735.56 , 735.56 , 0 , 928 , 747 , 0.625998 , 0 , 0 , 10 , 42 , 0.201866 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.56 , 723.858 , 1.59091 , 2.801 , 18.068 , 4 , 734 , 1.56 , 1.56 , 1.56 , 735.56 , 735.56 , 0 , 1093 , 1155 , 1.18818 , 0 , 0 , 16 , 0 , 0.223008 , 471 , 0.841998 , 69 , 0.225239 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.56 , 727.74 , 1.06314 , 2.879 , 14.46 , 4 , 734 , 1.56 , 1.56 , 1.56 , 735.56 , 735.56 , 0 , 1057 , 961 , 1.17582 , 0 , 0 , 4 , 0 , 0.198613 , 471 , 0.834706 , 117 , 0.24753 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.56 , 727.74 , 1.06314 , 4.448 , 16.144 , 4 , 734 , 1.56 , 1.56 , 1.56 , 735.56 , 735.56 , 0 , 1057 , 961 , 1.1869 , 0 , 0 , 4 , 0 , 0.199356 , 471 , 2.30325 , 117 , 0.248629 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 712.92 , 696.667 , 2.27983 , 0.064 , 31.046 , 4 , 703 , 9.92 , 9.92 , 9.92 , 712.92 , 712.92 , 0 , 5596 , 1434 , 1.30403 , 0 , 0 , 93 , 368 , 2.79934 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 712.92 , 702.446 , 1.4691 , 7.793 , 31.015 , 4 , 703 , 9.92 , 9.92 , 9.92 , 712.92 , 712.92 , 0 , 1882 , 1077 , 2.21019 , 0 , 0 , 26 , 0 , 0.752613 , 933 , 2.42554 , 203 , 0.778561 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 712.92 , 705.771 , 1.00272 , 7.462 , 29.696 , 4 , 703 , 9.92 , 9.92 , 9.92 , 712.92 , 712.92 , 0 , 3337 , 1013 , 2.84835 , 0 , 0 , 27 , 0 , 1.31496 , 933 , 2.42603 , 188 , 1.34837 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 712.92 , 705.889 , 0.986234 , 93.789 , 144.191 , 4 , 703 , 9.92 , 9.92 , 9.92 , 712.92 , 712.92 , 0 , 5974 , 1560 , 11.1124 , 0 , 0 , 50 , 0 , 2.75468 , 1064 , 81.3863 , 430 , 2.83835 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 820.08 , 803.75 , 1.99127 , 0.038 , 1.89 , 4 , 815 , 5.08 , 5.08 , 5.08 , 820.08 , 820.08 , 0 , 471 , 449 , 0.191522 , 0 , 0 , 10 , 55 , 0.139294 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 820.08 , 811.006 , 1.10644 , 2.254 , 5.426 , 4 , 815 , 5.08 , 5.08 , 5.08 , 820.08 , 820.08 , 0 , 431 , 460 , 0.733937 , 0 , 0 , 3 , 0 , 0.130627 , 511 , 0.771528 , 37 , 0.110862 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 820.08 , 813.679 , 0.780551 , 2.272 , 3.262 , 4 , 815 , 5.08 , 5.08 , 5.08 , 820.08 , 820.08 , 0 , 139 , 233 , 0.570526 , 0 , 0 , 1 , 0 , 0.025617 , 511 , 0.766025 , 13 , 0.031409 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 820.08 , 813.819 , 0.763518 , 23.624 , 25.493 , 4 , 815 , 5.08 , 5.08 , 5.08 , 820.08 , 820.08 , 0 , 261 , 369 , 2.90617 , 0 , 0 , 3 , 0 , 0.055484 , 548 , 19.8158 , 45 , 0.062465 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 749.2 , 721.5 , 3.69728 , 0.045 , 54.954 , 4 , 731 , 18.2 , 18.2 , 18.2 , 749.2 , 749.2 , 0 , 8296 , 1857 , 2.19028 , 0 , 0 , 96 , 691 , 3.61436 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 749.2 , 727.921 , 2.84026 , 0.322 , 19.866 , 4 , 731 , 18.2 , 18.2 , 18.2 , 749.2 , 749.2 , 0 , 5025 , 1150 , 1.28322 , 0 , 0 , 15 , 0 , 1.65418 , 104 , 0.071639 , 506 , 1.65543 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 749.2 , 729.32 , 2.6535 , 0.335 , 31.874 , 4 , 731 , 18.2 , 18.2 , 18.2 , 749.2 , 749.2 , 0 , 6547 , 1277 , 1.56322 , 0 , 0 , 16 , 0 , 2.28867 , 104 , 0.071653 , 543 , 2.2844 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 749.2 , 729.5 , 2.62947 , 2.018 , 34.474 , 4 , 731 , 18.2 , 18.2 , 18.2 , 749.2 , 749.2 , 0 , 5679 , 1425 , 1.56532 , 0 , 0 , 25 , 0 , 1.90703 , 105 , 1.69046 , 548 , 1.95969 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 710.84 , 669.51 , 5.81428 , 0.058 , 600.014 , 4 , 707 , 3.84 , 3.84 , 5.4 , 710.84 , 709.026 , 0.255137 , 18287 , 6616 , 9.33364 , 0 , 0 , 107 , 620 , 4.89113 , 0 , 0 , 0 , 0 , 0 , 0
SRI , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 710.84 , 681.957 , 4.06322 , 10.471 , 76.661 , 4 , 707 , 3.84 , 3.84 , 5.4 , 710.84 , 710.84 , 0 , 6325 , 2213 , 3.70034 , 0 , 0 , 22 , 0 , 1.17288 , 898 , 3.2487 , 219 , 1.25747 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 710.84 , 688.007 , 3.21213 , 10.594 , 81.95 , 4 , 707 , 3.84 , 3.84 , 5.4 , 710.84 , 710.84 , 0 , 5248 , 2649 , 3.21754 , 0 , 0 , 37 , 0 , 1.20264 , 898 , 3.26857 , 232 , 1.27029 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 710.84 , 688.236 , 3.17992 , 45.52 , 209.252 , 4 , 707 , 3.84 , 3.84 , 5.4 , 710.84 , 710.84 , 0 , 8108 , 4094 , 7.7246 , 0 , 0 , 81 , 0 , 2.57527 , 983 , 32.4468 , 440 , 2.72392 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 726.714 , 1.78475 , 0.043 , 1.198 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 498 , 329 , 0.136926 , 0 , 0 , 4 , 52 , 0.10233 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 730.18 , 1.31641 , 0.573 , 2.678 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 563 , 437 , 0.235479 , 0 , 0 , 3 , 0 , 0.108909 , 193 , 0.150961 , 47 , 0.128836 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 732.531 , 0.998564 , 0.578 , 2.808 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 577 , 463 , 0.228648 , 0 , 0 , 2 , 0 , 0.113336 , 193 , 0.151568 , 68 , 0.137195 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 732.531 , 0.998564 , 2.083 , 4.308 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 577 , 463 , 0.228242 , 0 , 0 , 2 , 0 , 0.113222 , 193 , 1.66097 , 68 , 0.136594 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 677.882 , 2.15889 , 0.045 , 12.04 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 1614 , 971 , 0.623061 , 0 , 0 , 9 , 63 , 0.339642 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 683.663 , 1.32453 , 2.276 , 3.699 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 231 , 248 , 0.359716 , 0 , 0 , 1 , 0 , 0.042082 , 454 , 0.70521 , 9 , 0.046995 , 1 , 0
