Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.6 , 629.94 , 0.420487 , 29.453 , 29.984 , 4 , 626 , 6.6 , 6.1 , 6.6 , 632.6 , 632.6 , 0 , 22 , 121 , 0.165406 , 24 , 0.015412 , 0 , 0 , 64 , 29.0549 , 35 , 0.017409 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.6 , 629.8 , 0.442618 , 28.764 , 29.167 , 4 , 626 , 6.6 , 6.1 , 6.6 , 632.6 , 632.6 , 0 , 50 , 116 , 0.161172 , 32 , 0.08778 , 0 , 0 , 64 , 28.3629 , 35 , 0.017971 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 701.8 , 686.16 , 2.22856 , 0.038 , 10.773 , 4 , 686 , 15.8 , 15.8 , 15.8 , 701.8 , 701.8 , 0 , 6512 , 540 , 0.467682 , 99 , 1.59599 , 71 , 0.242477 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 701.8 , 692.121 , 1.37922 , 60.083 , 67.847 , 4 , 686 , 15.8 , 15.8 , 15.8 , 701.8 , 701.8 , 0 , 1247 , 639 , 2.44618 , 117 , 0.12064 , 0 , 0 , 1313 , 53.1233 , 136 , 0.249499 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 701.8 , 692.121 , 1.37922 , 60.143 , 69.126 , 4 , 686 , 15.8 , 15.8 , 15.8 , 701.8 , 701.8 , 0 , 1227 , 567 , 2.55951 , 115 , 0.671284 , 0 , 0 , 1313 , 52.7512 , 128 , 0.237331 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 663.19 , 652.22 , 1.65413 , 0.036 , 1.322 , 4 , 647 , 16.19 , 16.19 , 16.19 , 663.19 , 663.19 , 0 , 542 , 275 , 0.075366 , 50 , 0.058942 , 37 , 0.014091 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 663.19 , 659.55 , 0.548862 , 46.53 , 47.078 , 4 , 647 , 16.19 , 16.19 , 16.19 , 663.19 , 663.19 , 0 , 13 , 130 , 1.52413 , 6 , 0.005693 , 0 , 0 , 1883 , 32.8043 , 71 , 0.011864 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 663.19 , 659.49 , 0.557909 , 47.435 , 48.034 , 4 , 647 , 16.19 , 16.19 , 16.19 , 663.19 , 663.19 , 0 , 16 , 136 , 1.52427 , 8 , 0.052693 , 0 , 0 , 1883 , 33.874 , 70 , 0.010201 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 611.94 , 611.67 , 0.044122 , 0.037 , 0.266 , 4 , 602 , 9.94 , 9.49 , 9.94 , 611.94 , 611.94 , 0 , 1 , 113 , 0.004278 , 9 , 0.003123 , 9 , 0.001698 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 611.94 , 611.94 , 0 , 6.039 , 6.152 , 4 , 602 , 9.94 , 9.49 , 9.94 , 611.94 , 611.94 , 0 , 1 , 119 , 0.029774 , 4 , 0.002819 , 0 , 0 , 35 , 5.74831 , 9 , 0.002951 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 611.94 , 611.94 , 0 , 6.076 , 6.195 , 4 , 602 , 9.94 , 9.49 , 9.94 , 611.94 , 611.94 , 0 , 1 , 119 , 0.029788 , 4 , 0.009855 , 0 , 0 , 35 , 5.77871 , 9 , 0.002915 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 689.38 , 681.24 , 1.18077 , 0.045 , 0.831 , 4 , 680 , 9.38 , 9.14 , 9.38 , 689.38 , 689.38 , 0 , 398 , 226 , 0.038336 , 43 , 0.0599 , 33 , 0.012707 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 689.38 , 686.34 , 0.440976 , 60.081 , 62.217 , 4 , 680 , 9.38 , 9.14 , 9.38 , 689.38 , 689.38 , 0 , 310 , 294 , 4.20616 , 39 , 0.043556 , 0 , 0 , 2664 , 10.6807 , 89 , 0.078423 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 689.38 , 686.34 , 0.440976 , 60.041 , 62.205 , 4 , 680 , 9.38 , 9.14 , 9.38 , 689.38 , 689.38 , 0 , 475 , 292 , 4.2278 , 37 , 0.373604 , 0 , 0 , 2664 , 10.7668 , 77 , 0.105753 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 714.8 , 692.16 , 3.16732 , 0.046 , 13.284 , 4 , 705 , 9.8 , 9.8 , 9.8 , 714.8 , 714.8 , 0 , 2511 , 871 , 0.515228 , 86 , 0.092106 , 86 , 0.035969 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 714.8 , 699.92 , 2.0817 , 60.081 , 74.489 , 4 , 705 , 9.8 , 9.8 , 9.8 , 714.8 , 714.8 , 0 , 2673 , 1069 , 2.88953 , 112 , 0.085412 , 0 , 0 , 5692 , 1.83896 , 158 , 0.497836 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 714.8 , 700.09 , 2.05792 , 60.081 , 65.477 , 4 , 705 , 9.8 , 9.8 , 9.8 , 714.8 , 714.8 , 0 , 1860 , 651 , 2.59582 , 29 , 0.399765 , 0 , 0 , 5728 , 1.87429 , 69 , 0.277007 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 724.83 , 718.47 , 0.877447 , 0.03 , 5.731 , 4 , 718 , 6.83 , 6.66 , 6.83 , 724.83 , 724.83 , 0 , 660 , 399 , 0.115446 , 80 , 0.081802 , 82 , 0.018449 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 724.83 , 721.52 , 0.456659 , 60.276 , 60.987 , 4 , 718 , 6.83 , 6.66 , 6.83 , 724.83 , 724.83 , 0 , 28 , 168 , 3.86019 , 8 , 0.005514 , 0 , 0 , 2722 , 34.7286 , 86 , 0.015906 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 724.83 , 721.46 , 0.464908 , 60.053 , 60.814 , 4 , 718 , 6.83 , 6.66 , 6.83 , 724.83 , 724.83 , 0 , 31 , 168 , 3.86687 , 11 , 0.026879 , 0 , 0 , 2722 , 34.1852 , 86 , 0.016156 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 672.66 , 1.06923 , 0.073 , 6.657 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 630 , 501 , 0.108823 , 82 , 0.109233 , 53 , 0.023575 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 679.92 , 0.00147074 , 56.764 , 57.279 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 1 , 309 , 3.95053 , 5 , 0.005975 , 0 , 0 , 3977 , 11.3447 , 95 , 0.00994 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 679.91 , 0.00294148 , 58.19 , 58.78 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 1 , 309 , 3.96927 , 6 , 0.027249 , 0 , 0 , 3977 , 11.2481 , 95 , 0.010252 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 712.24 , 2.85738 , 0.045 , 20.216 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 6098 , 778 , 0.611233 , 236 , 0.673317 , 243 , 0.297518 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 723 , 1.38982 , 60.119 , 67.93 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 2187 , 629 , 1.57187 , 184 , 0.153318 , 0 , 0 , 972 , 53.4303 , 236 , 0.384952 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 723 , 1.38982 , 58.272 , 68.444 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 2623 , 613 , 1.58278 , 226 , 1.33044 , 0 , 0 , 972 , 52.0678 , 184 , 0.468744 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 711.07 , 3.3544 , 0.036 , 21.756 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 735.75 , 0 , 4007 , 1162 , 0.73855 , 194 , 0.181478 , 202 , 0.193343 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 716.66 , 2.59463 , 60.154 , 73.226 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 735.75 , 0 , 1886 , 871 , 2.29812 , 102 , 0.094702 , 0 , 0 , 3030 , 22.4415 , 171 , 0.321786 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 716.66 , 2.59463 , 60.148 , 81.572 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 735.75 , 0 , 2504 , 1063 , 2.53652 , 209 , 1.22913 , 0 , 0 , 3030 , 20.6372 , 249 , 0.473227 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 632.11 , 617.47 , 2.31605 , 0.112 , 6.162 , 4 , 619 , 13.11 , 12.21 , 13.11 , 632.11 , 632.11 , 0 , 1409 , 567 , 0.315516 , 55 , 0.108342 , 55 , 0.028196 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 632.11 , 619.2 , 2.04237 , 60.103 , 65.973 , 4 , 619 , 13.11 , 12.21 , 13.11 , 632.11 , 632.11 , 0 , 943 , 671 , 3.18175 , 91 , 0.093901 , 0 , 0 , 4580 , 1.6466 , 112 , 0.19906 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 632.11 , 619.26 , 2.03287 , 60.11 , 67.777 , 4 , 619 , 13.11 , 12.21 , 13.11 , 632.11 , 632.11 , 0 , 730 , 670 , 3.30186 , 91 , 0.730446 , 0 , 0 , 4619 , 1.68658 , 104 , 0.152526 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 729.48 , 692.03 , 5.13379 , 0.061 , 158.819 , 4 , 716 , 13.48 , 12.85 , 13.48 , 729.48 , 729.48 , 0 , 29302 , 2096 , 3.43417 , 320 , 4.79623 , 276 , 1.21156 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 729.48 , 704.92 , 3.36678 , 60.133 , 119.368 , 4 , 716 , 13.48 , 12.85 , 13.48 , 729.48 , 729.48 , 0 , 5826 , 1817 , 3.62557 , 314 , 0.284675 , 0 , 0 , 5516 , 1.63419 , 324 , 1.09456 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 729.48 , 705.06 , 3.34759 , 60.071 , 126.172 , 4 , 716 , 13.48 , 12.85 , 13.48 , 729.48 , 729.48 , 0 , 6833 , 1744 , 3.5882 , 365 , 2.58211 , 0 , 0 , 5481 , 1.61991 , 327 , 1.15754 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 637.84 , 0.402861 , 0.037 , 1.938 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 190 , 260 , 0.042115 , 39 , 0.033806 , 45 , 0.008644 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 636.93 , 0.544955 , 44.028 , 50.172 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 664 , 562 , 1.66026 , 36 , 0.036659 , 0 , 0 , 2116 , 27.9678 , 62 , 0.160531 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 637.02 , 0.530902 , 43.821 , 45.508 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 300 , 330 , 1.58065 , 30 , 0.161712 , 0 , 0 , 2116 , 27.6185 , 64 , 0.062786 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 723.19 , 711.31 , 1.64272 , 0.032 , 2.234 , 4 , 709 , 14.19 , 14.19 , 14.19 , 723.19 , 723.19 , 0 , 799 , 339 , 0.086457 , 144 , 0.12564 , 114 , 0.026009 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 723.19 , 719.28 , 0.54066 , 60.251 , 60.778 , 4 , 709 , 14.19 , 14.19 , 14.19 , 723.19 , 723.19 , 0 , 63 , 150 , 3.25086 , 8 , 0.005366 , 0 , 0 , 2621 , 37.1081 , 50 , 0.01567 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 723.19 , 719.35 , 0.530981 , 60.149 , 60.869 , 4 , 709 , 14.19 , 14.19 , 14.19 , 723.19 , 723.19 , 0 , 91 , 169 , 3.28452 , 9 , 0.027601 , 0 , 0 , 2621 , 36.4946 , 50 , 0.02052 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 677.34 , 662.71 , 2.15989 , 0.055 , 5.666 , 4 , 667 , 10.34 , 10.04 , 10.34 , 677.34 , 677.34 , 0 , 2238 , 506 , 0.33531 , 120 , 0.108992 , 130 , 0.038366 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 677.34 , 666.83 , 1.55166 , 50.188 , 55.221 , 4 , 667 , 10.34 , 10.04 , 10.34 , 677.34 , 677.34 , 0 , 1471 , 459 , 1.44148 , 79 , 0.082745 , 0 , 0 , 1926 , 26.8075 , 134 , 0.257758 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 677.34 , 666.83 , 1.55166 , 50.055 , 53.584 , 4 , 667 , 10.34 , 10.04 , 10.34 , 677.34 , 677.34 , 0 , 902 , 427 , 1.37207 , 100 , 0.255207 , 0 , 0 , 1926 , 27.1471 , 130 , 0.144595 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 679.11 , 653.63 , 3.75194 , 0.044 , 42.777 , 4 , 668 , 11.11 , 11.06 , 11.11 , 679.11 , 679.11 , 0 , 6066 , 1197 , 1.02607 , 390 , 0.253544 , 286 , 0.307816 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 679.11 , 663.07 , 2.36191 , 60.147 , 81.967 , 4 , 668 , 11.11 , 11.06 , 11.11 , 679.11 , 679.11 , 0 , 3981 , 1075 , 2.66947 , 199 , 0.173359 , 0 , 0 , 2261 , 38.1435 , 241 , 0.763363 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 679.11 , 663.06 , 2.36339 , 60.127 , 127.763 , 4 , 668 , 11.11 , 11.06 , 11.11 , 679.11 , 679.11 , 0 , 10239 , 1411 , 4.05804 , 280 , 3.93499 , 0 , 0 , 2261 , 38.4615 , 245 , 1.6386 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 687.31 , 670.6 , 2.43122 , 0.05 , 2.755 , 4 , 656 , 31.31 , 30.96 , 31.31 , 687.31 , 687.31 , 0 , 1267 , 316 , 0.13708 , 67 , 0.126378 , 55 , 0.035638 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 687.31 , 675.98 , 1.64846 , 60.047 , 62.838 , 4 , 656 , 31.31 , 30.96 , 31.31 , 687.31 , 687.31 , 0 , 2231 , 302 , 2.09678 , 47 , 0.351192 , 0 , 0 , 2090 , 37.6952 , 82 , 0.356388 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 687.31 , 675.98 , 1.64846 , 60.057 , 61.657 , 4 , 656 , 31.31 , 30.96 , 31.31 , 687.31 , 687.31 , 0 , 621 , 275 , 2.01597 , 53 , 0.198719 , 0 , 0 , 2090 , 37.5345 , 79 , 0.091384 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 684.15 , 670.16 , 2.04487 , 0.029 , 7.04 , 4 , 668 , 16.15 , 15.26 , 16.15 , 684.15 , 684.15 , 0 , 3554 , 340 , 0.223845 , 130 , 0.786492 , 135 , 0.155271 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 684.15 , 676.19 , 1.16349 , 52.031 , 54.247 , 4 , 668 , 16.15 , 15.26 , 16.15 , 684.15 , 684.15 , 0 , 719 , 267 , 2.20588 , 62 , 0.091519 , 0 , 0 , 2429 , 31.0116 , 148 , 0.134434 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 684.15 , 676.19 , 1.16349 , 49.748 , 52.954 , 4 , 668 , 16.15 , 15.26 , 16.15 , 684.15 , 684.15 , 0 , 784 , 291 , 2.1781 , 108 , 0.40385 , 0 , 0 , 2429 , 29.3126 , 145 , 0.137988 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 748.04 , 737.73 , 1.37827 , 0.041 , 7.274 , 4 , 745 , 3.04 , 3.01 , 3.04 , 748.04 , 748.04 , 0 , 831 , 472 , 0.152678 , 79 , 0.1602 , 70 , 0.038265 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 748.04 , 741.48 , 0.876958 , 60.068 , 63.456 , 4 , 745 , 3.04 , 3.01 , 3.04 , 748.04 , 748.04 , 0 , 60 , 296 , 5.1768 , 26 , 0.013407 , 0 , 0 , 5196 , 2.43073 , 56 , 0.031117 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 748.04 , 740 , 1.07481 , 60.082 , 64.308 , 4 , 745 , 3.04 , 3.01 , 3.04 , 748.04 , 748.04 , 0 , 494 , 496 , 5.35163 , 53 , 1.03835 , 0 , 0 , 5314 , 2.49466 , 69 , 0.180864 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 722.85 , 714.08 , 1.21325 , 0.135 , 12.651 , 4 , 710 , 12.85 , 11.82 , 12.85 , 722.85 , 722.85 , 0 , 702 , 669 , 0.199018 , 88 , 0.074883 , 86 , 0.040149 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 722.85 , 715.79 , 0.976689 , 60.128 , 61.871 , 4 , 710 , 12.85 , 11.82 , 12.85 , 722.85 , 722.85 , 0 , 486 , 335 , 5.55124 , 40 , 0.103035 , 0 , 0 , 6931 , 4.11301 , 46 , 0.140795 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 722.85 , 716.35 , 0.899218 , 60.13 , 68.204 , 4 , 710 , 12.85 , 11.82 , 12.85 , 722.85 , 722.85 , 0 , 654 , 470 , 5.53607 , 91 , 1.07274 , 0 , 0 , 6785 , 4.03239 , 61 , 0.257973 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 744.47 , 744.38 , 0.0120891 , 0.045 , 0.357 , 4 , 739 , 5.47 , 5.42 , 5.47 , 744.47 , 744.47 , 0 , 1 , 106 , 0.012347 , 6 , 0.003913 , 7 , 0.001941 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 744.47 , 744.47 , 0 , 28.782 , 29.035 , 4 , 739 , 5.47 , 5.42 , 5.47 , 744.47 , 744.47 , 0 , 1 , 169 , 1.00082 , 1 , 0.00159 , 0 , 0 , 2172 , 8.06597 , 61 , 0.008096 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 744.47 , 744.47 , 0 , 29.089 , 29.374 , 4 , 739 , 5.47 , 5.42 , 5.47 , 744.47 , 744.47 , 0 , 1 , 169 , 1.00066 , 1 , 0.00614 , 0 , 0 , 2172 , 8.05439 , 61 , 0.008095 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.05 , 724.79 , 1.39582 , 0.074 , 12.844 , 4 , 734 , 1.05 , 1.05 , 1.05 , 735.05 , 735.05 , 0 , 917 , 797 , 0.306969 , 118 , 0.089388 , 100 , 0.030581 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.05 , 730.04 , 0.681586 , 60.092 , 70.373 , 4 , 734 , 1.05 , 1.05 , 1.05 , 735.05 , 735.05 , 0 , 783 , 645 , 4.78123 , 69 , 0.098006 , 0 , 0 , 3548 , 4.02984 , 114 , 0.292723 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.05 , 730.13 , 0.669342 , 60.092 , 73.585 , 4 , 734 , 1.05 , 1.05 , 1.05 , 735.05 , 735.05 , 0 , 821 , 736 , 4.52292 , 69 , 0.478574 , 0 , 0 , 3433 , 3.61565 , 113 , 0.32245 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 716.6 , 701.05 , 2.16997 , 0.158 , 374.25 , 4 , 705 , 11.6 , 11 , 11.6 , 716.6 , 716.6 , 0 , 28904 , 3686 , 4.85002 , 1991 , 2.2932 , 1494 , 0.887404 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 716.6 , 703.99 , 1.7597 , 60.09 , 406.684 , 4 , 705 , 11.6 , 11 , 11.6 , 716.6 , 716.6 , 0 , 32390 , 2875 , 8.47505 , 1254 , 2.21595 , 0 , 0 , 3167 , 2.72379 , 1181 , 4.96911 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 716.6 , 703.99 , 1.7597 , 60.103 , 342.76 , 4 , 705 , 11.6 , 11 , 11.6 , 716.6 , 716.6 , 0 , 21597 , 2621 , 7.49999 , 1683 , 10.1715 , 0 , 0 , 3095 , 2.57322 , 1092 , 3.9836 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 821.54 , 812.51 , 1.09916 , 0.067 , 12.034 , 4 , 815 , 6.54 , 6.45 , 6.54 , 821.54 , 821.54 , 0 , 890 , 637 , 0.285079 , 73 , 0.089121 , 85 , 0.029254 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 821.54 , 814.65 , 0.838669 , 60.09 , 67.239 , 4 , 815 , 6.54 , 6.45 , 6.54 , 821.54 , 821.54 , 0 , 875 , 466 , 2.99113 , 61 , 0.140909 , 0 , 0 , 3617 , 2.14852 , 118 , 0.355202 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 821.54 , 814.7 , 0.832583 , 60.124 , 62.157 , 4 , 815 , 6.54 , 6.45 , 6.54 , 821.54 , 821.54 , 0 , 218 , 290 , 2.9535 , 38 , 0.14921 , 0 , 0 , 3681 , 2.27957 , 93 , 0.081784 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 755.99 , 731.35 , 3.2593 , 0.093 , 780.618 , 4 , 731 , 24.99 , 24.99 , 24.99 , 755.99 , 755.99 , 0 , 63680 , 3864 , 9.83283 , 1332 , 4.8407 , 1251 , 2.58449 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 755.99 , 736.99 , 2.51326 , 60.097 , 467.436 , 4 , 731 , 24.99 , 24.99 , 24.99 , 755.99 , 755.99 , 0 , 34774 , 3355 , 7.43298 , 1064 , 2.14625 , 0 , 0 , 671 , 56.6261 , 1094 , 5.79928 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 755.99 , 736.99 , 2.51326 , 60.164 , 461.598 , 4 , 731 , 24.99 , 24.99 , 24.99 , 755.99 , 755.99 , 0 , 37194 , 2697 , 5.97004 , 1423 , 19.0699 , 0 , 0 , 671 , 56.7441 , 1036 , 5.29844 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 714.09 , 689.65 , 3.42254 , 0.132 , 343.913 , 4 , 703 , 11.09 , 11.01 , 11.09 , 714.09 , 714.09 , 0 , 16823 , 3074 , 4.21373 , 397 , 1.35036 , 417 , 0.486331 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 714.09 , 691.26 , 3.19708 , 60.121 , 171.215 , 4 , 703 , 11.09 , 11.01 , 11.09 , 714.09 , 714.09 , 0 , 6862 , 2019 , 4.83931 , 276 , 0.430873 , 0 , 0 , 2626 , 3.03512 , 351 , 2.10408 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 714.09 , 690.91 , 3.24609 , 60.206 , 153.644 , 4 , 703 , 11.09 , 11.01 , 11.09 , 714.09 , 714.09 , 0 , 8201 , 1912 , 5.40131 , 283 , 3.15716 , 0 , 0 , 2635 , 3.02685 , 323 , 2.25962 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 742.86 , 729.19 , 1.84019 , 0.05 , 9.189 , 4 , 732 , 10.86 , 10.86 , 10.86 , 742.86 , 742.86 , 0 , 2757 , 602 , 0.351599 , 123 , 0.4162 , 112 , 0.098781 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 742.86 , 734.6 , 1.11192 , 55.596 , 58.297 , 4 , 732 , 10.86 , 10.86 , 10.86 , 742.86 , 742.86 , 0 , 721 , 341 , 0.648319 , 48 , 0.046348 , 0 , 0 , 628 , 52.2873 , 85 , 0.221667 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 742.86 , 734.47 , 1.12942 , 55.535 , 60.839 , 4 , 732 , 10.86 , 10.86 , 10.86 , 742.86 , 742.86 , 0 , 1406 , 394 , 0.793549 , 56 , 0.630793 , 0 , 0 , 628 , 52.2229 , 82 , 0.458921 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 693.27 , 682.31 , 1.58091 , 0.088 , 6.234 , 4 , 692 , 1.27 , 1.27 , 1.27 , 693.27 , 693.27 , 0 , 835 , 463 , 0.158958 , 59 , 0.114362 , 56 , 0.038334 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 693.27 , 688.34 , 0.711123 , 60.143 , 61.941 , 4 , 692 , 1.27 , 1.27 , 1.27 , 693.27 , 693.27 , 0 , 292 , 287 , 3.85634 , 16 , 0.015637 , 0 , 0 , 2751 , 19.0569 , 66 , 0.096673 , 1
