Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS2 , ./data/ccvrp/A-n36-k5-scen-L666.svrp , 829.91 , 792.948 , 4.45373 , 0.1 , 1000.08 , 5 , 816 , 13.91 , 13.89 , 13.91 , 829.91 , 820.744 , 1.10446 , 33905 , 6805 , 12.4952 , 228 , 0.047171 , 0 , 286 , 0.405929 , 0 , 0 , 0 , 0 , 0
SRI1-BLA , ./data/ccvrp/A-n36-k5-scen-L666.svrp , 829.91 , 801.22 , 3.45698 , 60.078 , 658.337 , 5 , 816 , 13.91 , 13.89 , 13.91 , 829.91 , 829.91 , 0 , 19779 , 4634 , 8.72804 , 112 , 0.034555 , 0 , 0 , 0 , 2569 , 2.66299 , 4056 , 0.946066 , 1
SRI2-BLA , ./data/ccvrp/A-n36-k5-scen-L666.svrp , 829.91 , 801.204 , 3.45892 , 60.052 , 1000.11 , 5 , 816 , 13.91 , 13.89 , 13.91 , 829.91 , 826.222 , 0.444361 , 17949 , 6112 , 9.06911 , 205 , 0.278227 , 0 , 0 , 0 , 2492 , 2.48665 , 5206 , 0.984768 , 0
SRI2 , ./data/ccvrp/A-n36-k5-scen-L666.svrp , 829.91 , 801.208 , 3.45844 , 60.079 , 872.863 , 5 , 816 , 13.91 , 13.89 , 13.91 , 829.91 , 829.91 , 0 , 21953 , 4973 , 9.47642 , 170 , 0.175767 , 0 , 0 , 0 , 2513 , 2.53802 , 4379 , 5.17167 , 1
ILS2 , ./data/ccvrp/A-n37-k5-scen-H666.svrp , 729.67 , 670.362 , 8.12799 , 0.065 , 1000.07 , 6 , 712 , 17.67 , 17.03 , 17.67 , 729.67 , 712.216 , 2.39198 , 36766 , 7829 , 13.3928 , 507 , 0.079828 , 0 , 548 , 0.84012 , 0 , 0 , 0 , 0 , 0
SRI1-BLA , ./data/ccvrp/A-n37-k5-scen-H666.svrp , 731.74 , 684.751 , 6.42152 , 60.061 , 1000.12 , 6 , 676 , 55.74 , 52.78 , 55.74 , 731.74 , 711.645 , 2.74619 , 28725 , 5796 , 12.8584 , 367 , 0.085964 , 0 , 0 , 0 , 4968 , 2.96356 , 4056 , 1.69773 , 0
SRI2-BLA , ./data/ccvrp/A-n37-k5-scen-H666.svrp , 729.67 , 684.758 , 6.15514 , 60.096 , 1000.1 , 6 , 712 , 17.67 , 17.03 , 17.67 , 729.67 , 719.413 , 1.40569 , 34646 , 6189 , 13.547 , 358 , 0.518465 , 0 , 0 , 0 , 4974 , 2.94596 , 4404 , 1.82943 , 0
SRI2 , ./data/ccvrp/A-n37-k5-scen-H666.svrp , 734.27 , 684.763 , 6.74229 , 60.114 , 1000.13 , 6 , 679 , 55.27 , 52.5 , 55.27 , 734.27 , 710.067 , 3.29626 , 26053 , 5926 , 12.942 , 342 , 0.507172 , 0 , 0 , 0 , 5006 , 2.97668 , 3883 , 8.26013 , 0
ILS2 , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 687.48 , 662.299 , 3.66279 , 0.092 , 3.815 , 5 , 669 , 18.48 , 18.48 , 18.48 , 687.48 , 687.48 , 0 , 450 , 641 , 0.20387 , 31 , 0.00357 , 0 , 37 , 0.006316 , 0 , 0 , 0 , 0 , 1
SRI1-BLA , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 687.48 , 672.761 , 2.14103 , 60.141 , 62.731 , 5 , 669 , 18.48 , 18.48 , 18.48 , 687.48 , 687.48 , 0 , 489 , 886 , 8.20029 , 18 , 0.002467 , 0 , 0 , 0 , 3814 , 7.89717 , 592 , 0.038362 , 1
SRI2-BLA , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 687.48 , 672.761 , 2.14106 , 60.083 , 63.88 , 5 , 669 , 18.48 , 18.48 , 18.48 , 687.48 , 687.48 , 0 , 649 , 1013 , 8.29499 , 33 , 0.02549 , 0 , 0 , 0 , 3813 , 7.90021 , 689 , 0.050403 , 1
SRI2 , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 687.48 , 672.707 , 2.1488 , 60.154 , 65.05 , 5 , 669 , 18.48 , 18.48 , 18.48 , 687.48 , 687.48 , 0 , 871 , 1039 , 7.88707 , 21 , 0.017376 , 0 , 0 , 0 , 3759 , 7.35299 , 716 , 0.179076 , 1
ILS2 , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1093.53 , 951.549 , 12.9837 , 0.224 , 1000.08 , 8 , 1009 , 84.53 , 84.53 , 84.53 , 1093.53 , 973.078 , 11.015 , 10797 , 13588 , 7.3942 , 414 , 0.057182 , 0 , 533 , 0.520424 , 0 , 0 , 0 , 0 , 0
SRI1-BLA , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1112 , 969.865 , 12.7819 , 60.304 , 1000.18 , 8 , 1015 , 97 , 95.82 , 97 , 1112 , 974.929 , 12.3265 , 6936 , 9589 , 8.48551 , 161 , 0.027122 , 0 , 0 , 0 , 3943 , 2.87559 , 8416 , 1.04998 , 0
SRI2-BLA , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1120.33 , 969.866 , 13.4304 , 60.264 , 1000.13 , 8 , 1018 , 102.33 , 102.33 , 102.33 , 1120.33 , 977.356 , 12.7618 , 6555 , 9684 , 8.09289 , 250 , 0.482428 , 0 , 0 , 0 , 3944 , 2.88063 , 8399 , 1.00387 , 0
SRI2 , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1121.68 , 969.451 , 13.5715 , 60.262 , 1000.14 , 8 , 1024 , 97.68 , 97.68 , 97.68 , 1121.68 , 977.065 , 12.8927 , 6725 , 10320 , 7.63652 , 400 , 0.539595 , 0 , 0 , 0 , 3630 , 2.49858 , 7313 , 2.58962 , 0
ILS2 , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 972.14 , 923.924 , 4.95982 , 0.237 , 735.766 , 7 , 964 , 8.14 , 8.14 , 8.14 , 972.14 , 972.14 , 0 , 17569 , 6747 , 10.5331 , 173 , 0.029907 , 0 , 199 , 0.554061 , 0 , 0 , 0 , 0 , 1
SRI1-BLA , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 972.14 , 932.913 , 4.03507 , 60.237 , 1000.17 , 7 , 964 , 8.14 , 8.14 , 8.14 , 972.14 , 959.059 , 1.34558 , 8832 , 8229 , 11.1074 , 203 , 0.034047 , 0 , 0 , 0 , 3097 , 4.42026 , 7650 , 0.925844 , 0
SRI2-BLA , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 972.14 , 932.593 , 4.06802 , 60.369 , 1000.11 , 7 , 964 , 8.14 , 8.14 , 8.14 , 972.14 , 949.724 , 2.30584 , 7848 , 7449 , 10.8747 , 183 , 0.169934 , 0 , 0 , 0 , 2946 , 3.93295 , 6948 , 0.946761 , 0
SRI2 , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 977.1 , 932.637 , 4.55047 , 60.27 , 1000.1 , 7 , 968 , 9.1 , 9.1 , 9.1 , 977.1 , 953.252 , 2.44074 , 8824 , 7241 , 11.6343 , 158 , 0.163988 , 0 , 0 , 0 , 3006 , 4.12053 , 6614 , 3.47327 , 0
ILS2 , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1048.46 , 958.129 , 8.61561 , 0.19 , 1000.08 , 8 , 1047 , 1.46 , 1.46 , 1.46 , 1048.46 , 999.807 , 4.64044 , 15165 , 10125 , 9.06716 , 354 , 0.08396 , 0 , 486 , 0.877326 , 0 , 0 , 0 , 0 , 0
SRI1-BLA , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1096.65 , 980.077 , 10.6299 , 60.227 , 1000.11 , 8 , 1036 , 60.65 , 59.33 , 60.65 , 1096.65 , 994.363 , 9.3272 , 7804 , 9793 , 7.12478 , 296 , 0.054236 , 0 , 0 , 0 , 4407 , 4.57772 , 8209 , 1.15064 , 0
SRI2-BLA , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1086.81 , 980.078 , 9.82071 , 60.235 , 1000.17 , 8 , 1021 , 65.81 , 61.85 , 65.81 , 1086.81 , 996.357 , 8.32279 , 9120 , 8719 , 7.9534 , 365 , 0.356629 , 0 , 0 , 0 , 4410 , 4.56053 , 7439 , 1.20778 , 0
SRI2 , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1132.86 , 980.078 , 13.4864 , 60.213 , 1000.15 , 8 , 1053 , 79.86 , 79.86 , 79.86 , 1132.86 , 993.113 , 12.3358 , 7578 , 9163 , 6.89052 , 346 , 0.332129 , 0 , 0 , 0 , 4415 , 4.57666 , 6983 , 3.38058 , 0
ILS2 , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 982.82 , 931.661 , 5.20537 , 0.237 , 259.167 , 7 , 969 , 13.82 , 13.28 , 13.82 , 982.82 , 982.82 , 0 , 9881 , 3912 , 4.66223 , 75 , 0.021922 , 0 , 84 , 0.398179 , 0 , 0 , 0 , 0 , 1
SRI1-BLA , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 982.82 , 940.936 , 4.26163 , 60.105 , 1000.11 , 7 , 969 , 13.82 , 13.28 , 13.82 , 982.82 , 976.593 , 0.633586 , 13005 , 5438 , 9.40314 , 113 , 0.025802 , 0 , 0 , 0 , 3517 , 2.17737 , 4124 , 1.24429 , 0
SRI2-BLA , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 983.05 , 939.809 , 4.39871 , 60.147 , 1000.1 , 7 , 977 , 6.05 , 5.64 , 6.05 , 983.05 , 965.134 , 1.82249 , 9189 , 6503 , 8.18109 , 156 , 0.125632 , 0 , 0 , 0 , 3057 , 1.87066 , 5570 , 1.13677 , 0
SRI2 , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 982.82 , 939.846 , 4.37247 , 60.171 , 571.843 , 7 , 969 , 13.82 , 13.28 , 13.82 , 982.82 , 982.82 , 0 , 9552 , 4372 , 6.84824 , 62 , 0.092942 , 0 , 0 , 0 , 3099 , 1.9376 , 3474 , 3.3973 , 1
ILS2 , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1275.2 , 1087.62 , 14.7098 , 0.434 , 1000.15 , 11 , 1161 , 114.2 , 112.78 , 114.2 , 1275.2 , 1120.11 , 12.1622 , 7479 , 12905 , 7.28439 , 391 , 0.113002 , 0 , 573 , 0.669774 , 0 , 0 , 0 , 0 , 0
SRI1-BLA , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1340.21 , 1115.2 , 16.7889 , 60.292 , 1000.13 , 11 , 1226 , 114.21 , 113.91 , 114.21 , 1340.21 , 1122.14 , 16.2714 , 5871 , 10432 , 9.49853 , 268 , 0.087875 , 0 , 0 , 0 , 3698 , 3.88727 , 7139 , 1.52162 , 0
SRI2-BLA , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1286.23 , 1115.64 , 13.2631 , 60.3 , 1000.36 , 11 , 1183 , 103.23 , 103.04 , 103.23 , 1286.23 , 1124.49 , 12.5746 , 5507 , 10755 , 8.9969 , 252 , 0.333971 , 0 , 0 , 0 , 3806 , 3.90804 , 7834 , 1.37412 , 0
SRI2 , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1264.54 , 1115.16 , 11.8127 , 60.37 , 1000.14 , 11 , 1180 , 84.54 , 84.48 , 84.54 , 1264.54 , 1124.4 , 11.0827 , 6286 , 10617 , 10.008 , 269 , 0.589423 , 0 , 0 , 0 , 3685 , 3.88878 , 6815 , 4.16522 , 0
ILS2 , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1152.48 , 1086.2 , 5.75144 , 0.365 , 1000.13 , 11 , 1139 , 13.48 , 13.48 , 13.48 , 1152.48 , 1122.4 , 2.61019 , 16291 , 8977 , 19.9474 , 127 , 0.024539 , 0 , 148 , 0.357143 , 0 , 0 , 0 , 0 , 0
SRI1-BLA , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1152.48 , 1103.06 , 4.28791 , 60.303 , 1000.14 , 11 , 1139 , 13.48 , 13.48 , 13.48 , 1152.48 , 1115.91 , 3.17292 , 7678 , 9193 , 13.5312 , 138 , 0.033208 , 0 , 0 , 0 , 3105 , 6.35028 , 7263 , 1.56386 , 0
SRI2-BLA , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1154.68 , 1102.94 , 4.48105 , 60.245 , 1000.09 , 11 , 1132 , 22.68 , 22.68 , 22.68 , 1154.68 , 1114.62 , 3.46926 , 5993 , 9099 , 10.7324 , 231 , 0.259881 , 0 , 0 , 0 , 2917 , 5.45674 , 7390 , 1.33176 , 0
SRI2 , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1176.68 , 1103.06 , 6.25675 , 60.257 , 1000.12 , 11 , 1154 , 22.68 , 22.68 , 22.68 , 1176.68 , 1111.56 , 5.53442 , 7376 , 8795 , 13.1221 , 189 , 0.243069 , 0 , 0 , 0 , 3103 , 6.3144 , 7056 , 5.29541 , 0
ILS2 , ./data/ccvrp/B-n39-k5-scen-H666.svrp , 609.31 , 583.436 , 4.24649 , 0.041 , 98.312 , 6 , 606 , 3.31 , 3.31 , 3.31 , 609.31 , 609.31 , 0 , 50586 , 867 , 7.12925 , 342 , 0.557682 , 0 , 280 , 1.06859 , 0 , 0 , 0 , 0 , 1
SRI1-BLA , ./data/ccvrp/B-n39-k5-scen-H666.svrp , 609.31 , 591.622 , 2.90301 , 27.041 , 100.684 , 6 , 606 , 3.31 , 3.31 , 3.31 , 609.31 , 609.31 , 0 , 25668 , 1031 , 4.36734 , 309 , 0.232734 , 0 , 0 , 0 , 292 , 25.9169 , 1015 , 1.00489 , 1
SRI2-BLA , ./data/ccvrp/B-n39-k5-scen-H666.svrp , 609.31 , 591.622 , 2.90301 , 27.074 , 112.548 , 6 , 606 , 3.31 , 3.31 , 3.31 , 609.31 , 609.31 , 0 , 26302 , 1083 , 4.60551 , 275 , 0.88782 , 0 , 0 , 0 , 292 , 25.8841 , 950 , 0.994189 , 1
SRI2 , ./data/ccvrp/B-n39-k5-scen-H666.svrp , 609.31 , 591.622 , 2.90301 , 27.012 , 105.561 , 6 , 606 , 3.31 , 3.31 , 3.31 , 609.31 , 609.31 , 0 , 21226 , 1203 , 3.65972 , 360 , 1.16372 , 0 , 0 , 0 , 292 , 25.9001 , 1065 , 5.99051 , 1
