Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_7.svrp , 2 , 655.309 , 638.252 , 17.0577 , 17.0577 , 655.309 , 655.309 , 0 , 640.439 , 2.26913 , 20393 , 1624 , 0 , 17 , 29215 , 7060 , 0.533 , 180.872 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_8.svrp , 2 , 702.131 , 688.934 , 13.1965 , 13.1965 , 702.131 , 702.13 , 8.51138e-05 , 679.032 , 3.28982 , 8624 , 1991 , 0 , 0 , 2770 , 1589 , 0.042 , 99.985 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_8.svrp , 2 , 702.131 , 688.934 , 13.1965 , 13.1965 , 702.131 , 702.13 , 8.51138e-05 , 679.032 , 3.28982 , 8417 , 2134 , 0 , 0 , 13094 , 2446 , 0.044 , 124.398 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_8.svrp , 2 , 702.131 , 688.934 , 13.1965 , 13.1965 , 702.131 , 702.131 , 0 , 684.449 , 2.51833 , 4078 , 1257 , 0 , 10 , 1162 , 735 , 0.198 , 31.731 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_8.svrp , 2 , 702.131 , 688.934 , 13.1965 , 13.1965 , 702.131 , 702.131 , 0 , 684.449 , 2.51833 , 4308 , 1249 , 0 , 10 , 7348 , 893 , 0.201 , 37.682 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_9.svrp , 2 , 639.984 , 633.101 , 6.88263 , 6.88263 , 639.984 , 639.984 , 1.57035e-05 , 627.918 , 1.88531 , 12931 , 791 , 0 , 0 , 5113 , 3041 , 0.068 , 69.135 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_9.svrp , 2 , 639.984 , 633.101 , 6.88263 , 6.88263 , 639.984 , 639.984 , 0 , 627.918 , 1.88531 , 13629 , 627 , 0 , 0 , 31654 , 17128 , 0.059 , 74.042 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_9.svrp , 2 , 639.984 , 633.101 , 6.88263 , 6.88263 , 639.984 , 639.984 , 0 , 630.009 , 1.55858 , 1051 , 327 , 0 , 9 , 604 , 452 , 0.432 , 3.499 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_9.svrp , 2 , 639.984 , 633.101 , 6.88263 , 6.88263 , 639.984 , 639.984 , 0 , 630.009 , 1.55858 , 928 , 359 , 0 , 9 , 2256 , 1332 , 0.433 , 4.391 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_0.svrp , 2 , 702.864 , 694.259 , 8.60498 , 8.60498 , 702.864 , 702.864 , 0 , 694.419 , 1.20147 , 463 , 265 , 0 , 0 , 313 , 200 , 0.05 , 2.648 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_0.svrp , 2 , 702.864 , 694.259 , 8.60498 , 8.60498 , 702.864 , 702.864 , 0 , 694.456 , 1.19633 , 667 , 285 , 0 , 0 , 1221 , 568 , 0.071 , 3.699 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_0.svrp , 2 , 702.864 , 694.259 , 8.60498 , 8.60498 , 702.864 , 702.864 , 0 , 697.305 , 0.790854 , 353 , 302 , 0 , 4 , 138 , 71 , 0.165 , 2.194 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_0.svrp , 2 , 702.864 , 694.259 , 8.60498 , 8.60498 , 702.864 , 702.864 , 0 , 697.305 , 0.790854 , 344 , 300 , 0 , 4 , 676 , 387 , 0.17 , 2.24 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_1.svrp , 2 , 749.319 , 744.355 , 4.96399 , 4.96399 , 749.319 , 749.319 , 0 , 734.433 , 1.98665 , 1563 , 879 , 0 , 0 , 717 , 567 , 0.055 , 15.179 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_1.svrp , 2 , 749.319 , 744.355 , 4.96399 , 4.96399 , 749.319 , 749.319 , 7.05326e-05 , 734.433 , 1.98665 , 986 , 648 , 0 , 0 , 2267 , 486 , 0.059 , 14.272 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_1.svrp , 2 , 749.319 , 744.355 , 4.96399 , 4.96399 , 749.319 , 749.319 , 0 , 734.454 , 1.98389 , 2282 , 952 , 0 , 1 , 928 , 668 , 0.104 , 22.886 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_1.svrp , 2 , 749.319 , 744.355 , 4.96399 , 4.96399 , 749.319 , 749.319 , 0 , 734.454 , 1.98389 , 1621 , 866 , 0 , 1 , 3610 , 1029 , 0.113 , 20.32 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_2.svrp , 2 , 642.463 , 640.663 , 1.8 , 1.8 , 642.463 , 642.463 , 0 , 638.134 , 0.673824 , 210 , 257 , 0 , 0 , 44 , 32 , 0.059 , 1.08 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_2.svrp , 2 , 642.463 , 640.663 , 1.8 , 1.8 , 642.463 , 642.463 , 0 , 638.134 , 0.673824 , 229 , 254 , 0 , 0 , 513 , 220 , 0.061 , 1.328 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_2.svrp , 2 , 642.463 , 640.663 , 1.8 , 1.8 , 642.463 , 642.463 , 0 , 640.076 , 0.37159 , 76 , 203 , 0 , 3 , 31 , 15 , 0.269 , 0.847 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_2.svrp , 2 , 642.463 , 640.663 , 1.8 , 1.8 , 642.463 , 642.463 , 0 , 640.076 , 0.37159 , 76 , 203 , 0 , 3 , 121 , 57 , 0.27 , 0.889 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_3.svrp , 2 , 717.948 , 715.399 , 2.54912 , 2.54911 , 717.948 , 717.948 , 0 , 707.391 , 1.47046 , 1444 , 518 , 0 , 0 , 1565 , 1172 , 0.039 , 10.238 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_3.svrp , 2 , 717.948 , 715.399 , 2.54912 , 2.54911 , 717.948 , 717.948 , 0 , 707.391 , 1.47046 , 1450 , 533 , 0 , 0 , 3535 , 1657 , 0.046 , 12.621 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_3.svrp , 2 , 717.948 , 715.399 , 2.54912 , 2.54911 , 717.948 , 717.948 , 0 , 708.52 , 1.31319 , 691 , 363 , 0 , 14 , 479 , 294 , 0.524 , 4.234 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_3.svrp , 2 , 717.948 , 715.399 , 2.54912 , 2.54911 , 717.948 , 717.948 , 0 , 708.52 , 1.31319 , 671 , 332 , 0 , 14 , 1260 , 397 , 0.531 , 4.567 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_4.svrp , 2 , 705.576 , 703.125 , 2.45162 , 2.45162 , 705.576 , 705.576 , 0 , 691.648 , 1.97401 , 882 , 512 , 0 , 0 , 465 , 303 , 0.04 , 4.145 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_4.svrp , 2 , 705.576 , 703.125 , 2.45162 , 2.45162 , 705.576 , 705.576 , 0 , 691.648 , 1.97401 , 883 , 516 , 0 , 0 , 1326 , 457 , 0.043 , 4.999 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_4.svrp , 2 , 705.576 , 703.125 , 2.45162 , 2.45162 , 705.576 , 705.576 , 0 , 694.599 , 1.55585 , 802 , 551 , 0 , 14 , 353 , 245 , 0.469 , 6.573 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_4.svrp , 2 , 705.576 , 703.125 , 2.45162 , 2.45162 , 705.576 , 705.576 , 0 , 694.599 , 1.55585 , 786 , 633 , 0 , 14 , 1543 , 383 , 0.468 , 8.96 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_5.svrp , 2 , 726.085 , 723.978 , 2.10717 , 2.10717 , 726.085 , 726.085 , 0 , 720.775 , 0.731442 , 53 , 125 , 0 , 0 , 26 , 11 , 0.042 , 0.41 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_5.svrp , 2 , 726.085 , 723.978 , 2.10717 , 2.10717 , 726.085 , 726.085 , 0 , 720.775 , 0.731442 , 53 , 125 , 0 , 0 , 40 , 11 , 0.048 , 0.433 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_5.svrp , 2 , 726.085 , 723.978 , 2.10717 , 2.10717 , 726.085 , 726.085 , 0 , 722.487 , 0.495631 , 40 , 161 , 0 , 7 , 18 , 9 , 0.384 , 0.905 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_5.svrp , 2 , 726.085 , 723.978 , 2.10717 , 2.10717 , 726.085 , 726.085 , 0 , 722.487 , 0.495631 , 40 , 161 , 0 , 7 , 42 , 9 , 0.39 , 0.97 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_6.svrp , 2 , 681.726 , 672.313 , 9.41302 , 9.41302 , 681.726 , 681.726 , 0 , 672.325 , 1.37902 , 835 , 221 , 0 , 0 , 406 , 255 , 0.059 , 1.943 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_6.svrp , 2 , 681.726 , 672.313 , 9.41302 , 9.41302 , 681.726 , 681.726 , 0 , 672.325 , 1.37902 , 744 , 228 , 0 , 0 , 1445 , 806 , 0.059 , 2.392 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_6.svrp , 2 , 681.726 , 672.313 , 9.41302 , 9.41302 , 681.726 , 681.726 , 0 , 679.31 , 0.354437 , 113 , 213 , 0 , 2 , 70 , 50 , 0.168 , 0.788 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_6.svrp , 2 , 681.726 , 672.313 , 9.41302 , 9.41302 , 681.726 , 681.726 , 0 , 679.31 , 0.354437 , 113 , 213 , 0 , 2 , 313 , 213 , 0.17 , 0.955 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_7.svrp , 2 , 699.712 , 696.8 , 2.91139 , 2.91139 , 699.712 , 699.712 , 0 , 681.429 , 2.61289 , 828 , 556 , 0 , 0 , 234 , 167 , 0.077 , 4.825 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_7.svrp , 2 , 699.712 , 696.8 , 2.91139 , 2.91139 , 699.712 , 699.712 , 0 , 681.429 , 2.61289 , 828 , 556 , 0 , 0 , 2098 , 572 , 0.082 , 5.858 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_7.svrp , 2 , 699.712 , 696.8 , 2.91139 , 2.91139 , 699.712 , 699.712 , 0 , 681.84 , 2.55417 , 595 , 456 , 0 , 4 , 147 , 101 , 0.134 , 2.817 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_7.svrp , 2 , 699.712 , 696.8 , 2.91139 , 2.91139 , 699.712 , 699.712 , 0 , 681.84 , 2.55417 , 627 , 480 , 0 , 4 , 1228 , 221 , 0.139 , 3.599 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_8.svrp , 2 , 720.599 , 719.815 , 0.783401 , 0.783401 , 720.599 , 720.599 , 0 , 713.754 , 0.949944 , 362 , 346 , 0 , 0 , 153 , 123 , 0.13 , 1.721 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_8.svrp , 2 , 720.599 , 719.815 , 0.783401 , 0.783401 , 720.599 , 720.599 , 0 , 713.754 , 0.949944 , 617 , 363 , 0 , 0 , 1329 , 457 , 0.129 , 3.117 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_8.svrp , 2 , 720.599 , 719.815 , 0.783401 , 0.783401 , 720.599 , 720.599 , 0 , 717.734 , 0.397624 , 641 , 621 , 0 , 9 , 322 , 259 , 0.268 , 7.353 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_8.svrp , 2 , 720.599 , 719.815 , 0.783401 , 0.783401 , 720.599 , 720.599 , 0 , 717.734 , 0.397624 , 339 , 435 , 0 , 9 , 667 , 164 , 0.276 , 3.263 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_9.svrp , 2 , 769.875 , 767.385 , 2.48994 , 2.48994 , 769.875 , 769.875 , 0 , 767.166 , 0.351898 , 47 , 129 , 0 , 0 , 66 , 47 , 0.048 , 0.458 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_9.svrp , 2 , 769.875 , 767.385 , 2.48994 , 2.48994 , 769.875 , 769.875 , 0 , 767.166 , 0.351898 , 47 , 129 , 0 , 0 , 136 , 97 , 0.05 , 0.477 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.90_1_9.svrp , 2 , 769.875 , 767.385 , 2.48994 , 2.48994 , 769.875 , 769.875 , 0 , 768.386 , 0.19333 , 63 , 133 , 0 , 6 , 93 , 74 , 0.149 , 0.567 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.90_1_9.svrp , 2 , 769.875 , 767.385 , 2.48994 , 2.48994 , 769.875 , 769.875 , 0 , 768.386 , 0.19333 , 61 , 133 , 0 , 6 , 204 , 128 , 0.151 , 0.679 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_0.svrp , 2 , 717.028 , 705.969 , 11.0587 , 11.0587 , 717.028 , 717.028 , 2.29642e-05 , 700.465 , 2.30997 , 12885 , 1110 , 0 , 0 , 6237 , 2873 , 0.046 , 153.484 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_0.svrp , 2 , 717.028 , 705.969 , 11.0587 , 11.0587 , 717.028 , 717.028 , 0 , 700.465 , 2.30997 , 8732 , 877 , 0 , 0 , 12862 , 2997 , 0.049 , 83.864 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_0.svrp , 2 , 717.028 , 705.969 , 11.0587 , 11.0587 , 717.028 , 717.028 , 0 , 704.377 , 1.76437 , 1780 , 606 , 0 , 11 , 873 , 458 , 0.202 , 11.641 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_0.svrp , 2 , 717.028 , 705.969 , 11.0587 , 11.0587 , 717.028 , 717.028 , 0 , 704.377 , 1.76437 , 1691 , 579 , 0 , 11 , 3652 , 717 , 0.208 , 12.863 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_1.svrp , 2 , 697.5 , 692.252 , 5.24761 , 5.24761 , 697.5 , 697.5 , 0 , 692.532 , 0.712202 , 186 , 178 , 0 , 0 , 239 , 165 , 0.104 , 1.032 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_1.svrp , 2 , 697.5 , 692.252 , 5.24761 , 5.24761 , 697.5 , 697.5 , 0 , 692.532 , 0.712202 , 186 , 178 , 0 , 0 , 369 , 219 , 0.109 , 1.098 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_1.svrp , 2 , 697.5 , 692.252 , 5.24761 , 5.24761 , 697.5 , 697.5 , 0 , 694.275 , 0.462348 , 169 , 202 , 0 , 2 , 91 , 56 , 0.217 , 0.897 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_1.svrp , 2 , 697.5 , 692.252 , 5.24761 , 5.24761 , 697.5 , 697.5 , 0 , 694.275 , 0.462348 , 169 , 202 , 0 , 2 , 317 , 186 , 0.217 , 0.949 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_2.svrp , 2 , 729.601 , 719.257 , 10.3433 , 10.3433 , 729.601 , 729.601 , 3.1838e-05 , 714.499 , 2.06986 , 11474 , 874 , 0 , 0 , 6248 , 2947 , 0.055 , 100.114 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_2.svrp , 2 , 729.601 , 719.257 , 10.3433 , 10.3433 , 729.601 , 729.601 , 3.1838e-05 , 714.499 , 2.06986 , 7204 , 1001 , 0 , 0 , 12504 , 3837 , 0.066 , 70.441 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_2.svrp , 2 , 729.601 , 719.257 , 10.3433 , 10.3433 , 729.601 , 729.601 , 0 , 715.71 , 1.90384 , 6409 , 784 , 0 , 20 , 3166 , 1620 , 0.562 , 34.117 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_2.svrp , 2 , 729.601 , 719.257 , 10.3433 , 10.3433 , 729.601 , 729.601 , 0 , 715.71 , 1.90384 , 6560 , 853 , 0 , 20 , 10853 , 2752 , 0.564 , 46.028 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_3.svrp , 2 , 769.18 , 764.106 , 5.07453 , 5.07453 , 769.18 , 769.18 , 0 , 763.206 , 0.776787 , 832 , 291 , 0 , 0 , 215 , 172 , 0.069 , 2.361 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_3.svrp , 2 , 769.18 , 764.106 , 5.07453 , 5.07453 , 769.18 , 769.18 , 0 , 763.206 , 0.776787 , 834 , 306 , 0 , 0 , 1807 , 1104 , 0.069 , 3.231 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_3.svrp , 2 , 769.18 , 764.106 , 5.07453 , 5.07453 , 769.18 , 769.18 , 0 , 764.068 , 0.664648 , 434 , 286 , 0 , 8 , 227 , 180 , 0.336 , 2.308 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_3.svrp , 2 , 769.18 , 764.106 , 5.07453 , 5.07453 , 769.18 , 769.18 , 0 , 764.068 , 0.664648 , 399 , 241 , 0 , 8 , 1148 , 736 , 0.337 , 2.381 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_4.svrp , 2 , 699.445 , 695.645 , 3.79989 , 3.79989 , 699.445 , 699.445 , 0 , 690.688 , 1.25196 , 1040 , 805 , 0 , 0 , 701 , 576 , 0.042 , 9.227 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_4.svrp , 2 , 699.445 , 695.645 , 3.79989 , 3.79989 , 699.445 , 699.445 , 0 , 690.688 , 1.25196 , 971 , 810 , 0 , 0 , 1796 , 665 , 0.044 , 11.335 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_4.svrp , 2 , 699.445 , 695.645 , 3.79989 , 3.79989 , 699.445 , 699.445 , 0 , 691.723 , 1.10401 , 484 , 266 , 0 , 10 , 434 , 370 , 0.284 , 2.485 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_4.svrp , 2 , 699.445 , 695.645 , 3.79989 , 3.79989 , 699.445 , 699.445 , 0 , 691.723 , 1.10401 , 488 , 257 , 0 , 10 , 1449 , 1093 , 0.283 , 2.642 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_5.svrp , 2 , 746.763 , 743.116 , 3.64734 , 3.64734 , 746.763 , 746.763 , 0 , 735.045 , 1.56916 , 1372 , 741 , 0 , 0 , 500 , 250 , 0.043 , 8.631 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_5.svrp , 2 , 746.763 , 743.116 , 3.64734 , 3.64734 , 746.763 , 746.763 , 0 , 735.045 , 1.56916 , 1704 , 711 , 0 , 0 , 2807 , 464 , 0.046 , 11.233 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_5.svrp , 2 , 746.763 , 743.116 , 3.64734 , 3.64734 , 746.763 , 746.763 , 0 , 737.424 , 1.25064 , 510 , 416 , 0 , 11 , 115 , 78 , 0.403 , 2.856 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_5.svrp , 2 , 746.763 , 743.116 , 3.64734 , 3.64734 , 746.763 , 746.763 , 0 , 737.424 , 1.25064 , 524 , 416 , 0 , 11 , 1007 , 322 , 0.405 , 3.778 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_6.svrp , 2 , 681.014 , 675.197 , 5.8174 , 5.8174 , 681.014 , 681.014 , 0 , 672.014 , 1.32154 , 2840 , 659 , 0 , 0 , 2283 , 1555 , 0.078 , 19.932 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_6.svrp , 2 , 681.014 , 675.197 , 5.8174 , 5.8174 , 681.014 , 681.014 , 3.81909e-05 , 672.014 , 1.32154 , 2157 , 487 , 0 , 0 , 4775 , 2475 , 0.081 , 13.257 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_6.svrp , 2 , 681.014 , 675.197 , 5.8174 , 5.8174 , 681.014 , 681.014 , 0 , 674.124 , 1.01178 , 1438 , 286 , 0 , 25 , 1046 , 670 , 0.604 , 7.124 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_6.svrp , 2 , 681.014 , 675.197 , 5.8174 , 5.8174 , 681.014 , 681.014 , 0 , 674.124 , 1.01178 , 1730 , 281 , 0 , 25 , 3976 , 2238 , 0.609 , 9.793 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_7.svrp , 2 , 744.977 , 738.395 , 6.58192 , 6.58192 , 744.977 , 744.977 , 0 , 723.475 , 2.88614 , 3784 , 1517 , 0 , 0 , 1026 , 741 , 0.052 , 45.181 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_7.svrp , 2 , 744.977 , 738.395 , 6.58192 , 6.58192 , 744.977 , 744.977 , 0 , 723.475 , 2.88614 , 1663 , 1032 , 0 , 0 , 3899 , 863 , 0.058 , 25.093 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_7.svrp , 2 , 744.977 , 738.395 , 6.58192 , 6.58192 , 744.977 , 744.977 , 0 , 724.551 , 2.74173 , 1590 , 703 , 0 , 6 , 239 , 121 , 0.165 , 8.175 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_7.svrp , 2 , 744.977 , 738.395 , 6.58192 , 6.58192 , 744.977 , 744.977 , 0 , 724.551 , 2.74173 , 1827 , 725 , 0 , 6 , 4655 , 169 , 0.17 , 13.358 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_8.svrp , 2 , 726.264 , 720.34 , 5.92342 , 5.92342 , 726.264 , 726.264 , 0 , 702.67 , 3.24863 , 33233 , 3840 , 0 , 0 , 14795 , 7388 , 0.027 , 916.301 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_8.svrp , 2 , 726.264 , 720.34 , 5.92342 , 5.92342 , 726.264 , 726.264 , 0 , 702.67 , 3.24863 , 34050 , 3332 , 0 , 0 , 61328 , 15098 , 0.033 , 914.553 , 1
