Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/ccvrp/A-n37-k5-scen-H666.svrp , 729.67 , 669.808 , 8.20402 , 0.054 , 1800.06 , 6 , 712 , 17.67 , 17.03 , 17.67 , 729.67 , 719.259 , 1.42678 , 64432 , 8359 , 19.3523 , 109 , 0.112354 , 0 , 620 , 1.81576 , 0 , 0 , 0 , 0 , 0 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/ccvrp/A-n37-k5-scen-H666.svrp , 729.67 , 681.964 , 6.53806 , 60.066 , 1384.29 , 6 , 712 , 17.67 , 17.03 , 17.67 , 729.67 , 729.67 , 0 , 58758 , 6027 , 17.1154 , 69 , 0.082952 , 0 , 0 , 0 , 2797 , 0.845348 , 582 , 0.239786 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 687.48 , 661.625 , 3.76084 , 0.06 , 9.671 , 5 , 669 , 18.48 , 18.48 , 18.48 , 687.48 , 687.48 , 0 , 1898 , 994 , 0.454423 , 80 , 0.005156 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 687.48 , 661.625 , 3.76084 , 0.063 , 7.852 , 5 , 669 , 18.48 , 18.48 , 18.48 , 687.48 , 687.48 , 0 , 2098 , 987 , 0.38359 , 83 , 0.006036 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 687.48 , 663.326 , 3.51337 , 0.079 , 3.202 , 5 , 669 , 18.48 , 18.48 , 18.48 , 687.48 , 687.48 , 0 , 454 , 522 , 0.146381 , 1 , 0.000421 , 0 , 31 , 0.005826 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 687.48 , 671.525 , 2.32075 , 60.087 , 63.357 , 5 , 669 , 18.48 , 18.48 , 18.48 , 687.48 , 687.48 , 1.05835e-10 , 481 , 441 , 1.20768 , 2 , 0.000543 , 0 , 0 , 0 , 2366 , 0.993416 , 71 , 0.003305 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1086.06 , 947.55 , 12.7534 , 0.181 , 1800.06 , 8 , 1010 , 76.06 , 76.06 , 76.06 , 1086.06 , 968.959 , 10.7822 , 15954 , 13721 , 7.50295 , 1180 , 0.110375 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
$\textsc{pr}^*$+$D2$ , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1093.76 , 947.55 , 13.3676 , 0.192 , 1800.06 , 8 , 992 , 101.76 , 98 , 101.76 , 1093.76 , 970.833 , 11.2389 , 15229 , 13379 , 7.51397 , 1368 , 0.12081 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1081.88 , 951.532 , 12.0483 , 0.235 , 1800.12 , 8 , 1014 , 67.88 , 67.88 , 67.88 , 1081.88 , 976.329 , 9.75626 , 17220 , 15190 , 10.7042 , 93 , 0.035505 , 0 , 823 , 0.857566 , 0 , 0 , 0 , 0 , 0 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1104.75 , 967.419 , 12.431 , 60.27 , 1800.13 , 8 , 995 , 109.75 , 106.06 , 109.75 , 1104.75 , 984.995 , 10.84 , 13238 , 12925 , 7.85149 , 108 , 0.029834 , 0 , 0 , 0 , 2819 , 1.27034 , 1002 , 0.456726 , 0 , 0
$\textsc{pr}^*$+$D1$ , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 972.14 , 924.147 , 4.93686 , 0.236 , 1800.08 , 7 , 964 , 8.14 , 8.14 , 8.14 , 972.14 , 957.909 , 1.46387 , 26990 , 11171 , 16.9765 , 620 , 0.086041 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
$\textsc{pr}^*$+$D2$ , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 972.14 , 924.147 , 4.93686 , 0.225 , 1800.1 , 7 , 964 , 8.14 , 8.14 , 8.14 , 972.14 , 965.549 , 0.677983 , 33930 , 10258 , 14.2214 , 748 , 0.132466 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 972.14 , 924.934 , 4.85588 , 0.267 , 1800.13 , 7 , 964 , 8.14 , 8.14 , 8.14 , 972.14 , 964.37 , 0.799273 , 26391 , 10035 , 18.3785 , 39 , 0.0216 , 0 , 295 , 1.18942 , 0 , 0 , 0 , 0 , 0 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 972.14 , 931.078 , 4.22386 , 60.345 , 1513.56 , 7 , 964 , 8.14 , 8.14 , 8.14 , 972.14 , 972.14 , 0 , 27036 , 7297 , 18.6233 , 17 , 0.012527 , 0 , 0 , 0 , 2200 , 1.31789 , 291 , 0.709363 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1076.48 , 954.774 , 11.3059 , 0.143 , 1800.07 , 8 , 986 , 90.48 , 88.89 , 90.48 , 1076.48 , 985.2 , 8.47949 , 25471 , 11883 , 9.31943 , 2281 , 0.278434 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
