Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.90_1_0.svrp , 687.95 , 680.75 , 1.04659 , 0.051 , 1.232 , 2 , 685 , 2.95 , 2.84 , 2.95 , 687.95 , 687.95 , 0 , 631 , 180 , 0.076119 , 153 , 0.015779 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.90_1_0.svrp , 687.95 , 680.75 , 1.04659 , 0.05 , 1.531 , 2 , 685 , 2.95 , 2.84 , 2.95 , 687.95 , 687.95 , 0 , 641 , 190 , 0.074549 , 178 , 0.017822 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.90_1_0.svrp , 687.95 , 680.79 , 1.04077 , 0.047 , 0.953 , 2 , 685 , 2.95 , 2.84 , 2.95 , 687.95 , 687.95 , 0 , 141 , 154 , 0.036833 , 27 , 0.003217 , 0 , 15 , 0.025171 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.90_1_0.svrp , 687.95 , 681.158 , 0.987281 , 1.573 , 2.478 , 2 , 685 , 2.95 , 2.84 , 2.95 , 687.95 , 687.95 , 0 , 52 , 107 , 0.171166 , 11 , 0.001511 , 0 , 0 , 0 , 268 , 0.165313 , 20 , 0.017257 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.90_1_1.svrp , 652.43 , 641 , 1.75191 , 0.034 , 3.519 , 2 , 646 , 6.43 , 6.08 , 6.43 , 652.43 , 652.43 , 0 , 1425 , 302 , 0.144532 , 391 , 0.039088 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.90_1_1.svrp , 652.43 , 641 , 1.75191 , 0.034 , 4.894 , 2 , 646 , 6.43 , 6.08 , 6.43 , 652.43 , 652.43 , 0 , 1671 , 276 , 0.19326 , 611 , 0.060162 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.90_1_1.svrp , 652.43 , 642.56 , 1.51281 , 0.04 , 1.407 , 2 , 646 , 6.43 , 6.08 , 6.43 , 652.43 , 652.43 , 0 , 353 , 217 , 0.065124 , 59 , 0.006391 , 0 , 22 , 0.059595 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.90_1_1.svrp , 652.43 , 644.519 , 1.21261 , 1.527 , 2.838 , 2 , 646 , 6.43 , 6.08 , 6.43 , 652.43 , 652.43 , 0 , 133 , 170 , 0.19558 , 25 , 0.002577 , 0 , 0 , 0 , 236 , 0.253245 , 39 , 0.02612 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.90_1_2.svrp , 710.3 , 688 , 3.13952 , 0.016 , 34.284 , 2 , 707 , 3.3 , 2.66 , 3.3 , 710.3 , 710.3 , 0 , 4125 , 837 , 0.683933 , 514 , 0.053915 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.90_1_2.svrp , 710.3 , 688 , 3.13952 , 0.016 , 21.345 , 2 , 707 , 3.3 , 2.66 , 3.3 , 710.3 , 710.3 , 0 , 3980 , 797 , 0.631272 , 508 , 0.054392 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.90_1_2.svrp , 710.3 , 688.06 , 3.13107 , 0.038 , 49.433 , 2 , 707 , 3.3 , 2.66 , 3.3 , 710.3 , 710.3 , 0 , 4439 , 1075 , 1.02215 , 148 , 0.016405 , 0 , 126 , 0.789111 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.90_1_2.svrp , 710.3 , 689.01 , 2.99733 , 0.355 , 17.842 , 2 , 707 , 3.3 , 2.66 , 3.3 , 710.3 , 710.3 , 0 , 2187 , 698 , 0.476111 , 105 , 0.012523 , 0 , 0 , 0 , 17 , 0.043734 , 79 , 0.36941 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.53 , 702.25 , 1.71861 , 0.038 , 7.101 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 780 , 398 , 0.159777 , 164 , 0.016172 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.53 , 702.25 , 1.71861 , 0.038 , 4.037 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 692 , 298 , 0.101462 , 148 , 0.014756 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.53 , 702.69 , 1.65703 , 0.052 , 3.317 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 647 , 346 , 0.157139 , 85 , 0.007228 , 0 , 78 , 0.133553 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.53 , 704.723 , 1.37246 , 1.838 , 3.946 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 561 , 250 , 0.357128 , 19 , 0.002 , 0 , 0 , 0 , 158 , 0.283794 , 54 , 0.110649 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 727.98 , 713.3 , 2.01654 , 0.03 , 2.875 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 1440 , 292 , 0.16796 , 261 , 0.026918 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 727.98 , 713.3 , 2.01654 , 0.029 , 5.872 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 1762 , 330 , 0.197877 , 260 , 0.028516 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 727.98 , 713.53 , 1.98494 , 0.03 , 3.44 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 708 , 310 , 0.13538 , 43 , 0.005341 , 0 , 30 , 0.122966 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 727.98 , 717.724 , 1.40883 , 1.573 , 10.056 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 867 , 516 , 0.31001 , 44 , 0.005034 , 0 , 0 , 0 , 325 , 0.127667 , 86 , 0.167083 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 652 , 1.59233 , 0.022 , 0.417 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 1 , 88 , 0.009587 , 35 , 0.003313 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 652 , 1.59233 , 0.022 , 0.411 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 1 , 98 , 0.011083 , 26 , 0.002534 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 652.16 , 1.56818 , 0.026 , 1.298 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 192 , 225 , 0.039561 , 13 , 0.001402 , 0 , 20 , 0.043787 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 652.6 , 1.50177 , 0.297 , 0.653 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 1 , 89 , 0.014224 , 4 , 0.000481 , 0 , 0 , 0 , 26 , 0.011906 , 7 , 0.00388 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.29 , 635.071 , 1.27758 , 0.071 , 1.727 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 321 , 193 , 0.047887 , 122 , 0.014004 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.29 , 635.071 , 1.27758 , 0.075 , 0.896 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 253 , 131 , 0.03028 , 109 , 0.010165 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.29 , 635.274 , 1.24612 , 0.085 , 0.89 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 23 , 143 , 0.018753 , 27 , 0.002496 , 0 , 18 , 0.014436 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.29 , 635.845 , 1.15727 , 0.441 , 0.905 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 1 , 129 , 0.065777 , 9 , 0.001337 , 0 , 0 , 0 , 8 , 0.054538 , 10 , 0.008857 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 671.1 , 658.05 , 1.94457 , 0.021 , 0.856 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 374 , 131 , 0.033856 , 182 , 0.014703 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 671.1 , 658.05 , 1.94457 , 0.021 , 1.315 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 646 , 162 , 0.061132 , 231 , 0.017853 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 671.1 , 658.45 , 1.88496 , 0.026 , 1.819 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 351 , 185 , 0.057581 , 68 , 0.005909 , 0 , 49 , 0.069803 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 671.1 , 660.665 , 1.55491 , 0.529 , 2.906 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 298 , 244 , 0.117839 , 48 , 0.004754 , 0 , 0 , 0 , 47 , 0.072993 , 57 , 0.056992 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 601 , 1.86794 , 0.047 , 7.07 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 2339 , 206 , 0.177124 , 1092 , 0.104892 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 601 , 1.86794 , 0.047 , 5.273 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 1985 , 248 , 0.163865 , 731 , 0.068818 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 601.1 , 1.85161 , 0.051 , 1.392 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 289 , 171 , 0.031626 , 76 , 0.007246 , 0 , 39 , 0.044385 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 604.133 , 1.35633 , 1.254 , 2.166 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 93 , 155 , 0.136021 , 28 , 0.003003 , 0 , 0 , 0 , 212 , 0.147052 , 34 , 0.021356 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 655 , 2.42376 , 0.022 , 2.261 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 522 , 254 , 0.080628 , 166 , 0.014998 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 655 , 2.42376 , 0.022 , 1.704 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 363 , 200 , 0.048548 , 136 , 0.011759 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 655.32 , 2.37609 , 0.028 , 1.146 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 280 , 239 , 0.054146 , 28 , 0.002959 , 0 , 16 , 0.042394 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 656.793 , 2.15665 , 0.538 , 3.147 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 569 , 270 , 0.166469 , 38 , 0.004443 , 0 , 0 , 0 , 31 , 0.084019 , 36 , 0.103409 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 702 , 1.44879 , 0.022 , 0.879 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 398 , 189 , 0.039888 , 173 , 0.01478 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 702 , 1.44879 , 0.021 , 1.105 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 522 , 225 , 0.057468 , 120 , 0.011012 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 702.35 , 1.39965 , 0.029 , 0.641 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 197 , 186 , 0.028834 , 41 , 0.004176 , 0 , 31 , 0.034131 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 703.69 , 1.21153 , 1.044 , 1.691 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 145 , 161 , 0.152143 , 26 , 0.002492 , 0 , 0 , 0 , 39 , 0.143436 , 38 , 0.025514 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 647.5 , 1.96969 , 0.027 , 1.782 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 501 , 211 , 0.061846 , 79 , 0.006401 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 647.5 , 1.96969 , 0.027 , 2.06 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 585 , 239 , 0.069759 , 92 , 0.007596 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 648.34 , 1.84252 , 0.033 , 2.115 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 493 , 231 , 0.079736 , 50 , 0.00502 , 0 , 20 , 0.103343 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 650.835 , 1.46478 , 0.73 , 1.564 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 26 , 131 , 0.075112 , 12 , 0.001165 , 0 , 0 , 0 , 66 , 0.091118 , 31 , 0.013052 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 677 , 1.84707 , 0.028 , 6.633 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 1166 , 391 , 0.139703 , 306 , 0.026045 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 677 , 1.84707 , 0.028 , 4.511 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 921 , 288 , 0.092905 , 301 , 0.026479 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 677.6 , 1.76008 , 0.039 , 1.341 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 202 , 174 , 0.039576 , 47 , 0.003867 , 0 , 41 , 0.045145 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 681.185 , 1.24032 , 1.322 , 4.59 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 331 , 296 , 0.115769 , 80 , 0.0074 , 0 , 0 , 0 , 160 , 0.149605 , 71 , 0.075048 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 680.5 , 2.09197 , 0.053 , 2.793 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1184 , 299 , 0.135283 , 210 , 0.021093 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 680.5 , 2.09197 , 0.053 , 2.784 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1158 , 294 , 0.125983 , 213 , 0.018205 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 681.13 , 2.00132 , 0.054 , 2.457 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 367 , 299 , 0.087399 , 38 , 0.003109 , 0 , 56 , 0.071878 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 682.315 , 1.83083 , 0.704 , 6.361 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 829 , 384 , 0.255405 , 74 , 0.006793 , 0 , 0 , 0 , 78 , 0.087786 , 89 , 0.185485 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 630 , 0.941838 , 0.064 , 0.64 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 86 , 135 , 0.021684 , 62 , 0.004951 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 630 , 0.941839 , 0.063 , 0.563 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 160 , 140 , 0.021676 , 48 , 0.004519 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 630.24 , 0.904102 , 0.076 , 0.721 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 46 , 137 , 0.021263 , 19 , 0.002372 , 0 , 13 , 0.024128 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 630.705 , 0.830988 , 0.697 , 1.196 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 57 , 129 , 0.045992 , 16 , 0.001795 , 0 , 0 , 0 , 65 , 0.060562 , 15 , 0.012886 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 644.778 , 2.94461 , 0.038 , 5.846 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1218 , 295 , 0.168871 , 277 , 0.027919 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 644.778 , 2.94461 , 0.042 , 4.756 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1581 , 235 , 0.170382 , 367 , 0.04506 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 646.376 , 2.70409 , 0.036 , 9.423 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 856 , 422 , 0.141356 , 135 , 0.016059 , 0 , 53 , 0.186933 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 651.577 , 1.92108 , 24.338 , 25.625 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 228 , 144 , 0.353173 , 51 , 0.006753 , 0 , 0 , 0 , 1071 , 0.949011 , 52 , 0.048062 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 657 , 2.64359 , 0.055 , 22.384 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 3186 , 711 , 0.335544 , 916 , 0.095706 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 657 , 2.64359 , 0.055 , 30.843 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 2899 , 807 , 0.348555 , 823 , 0.089997 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 657.42 , 2.58135 , 0.068 , 19.798 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 1001 , 789 , 0.207086 , 153 , 0.015155 , 0 , 100 , 0.202917 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 659.819 , 2.22581 , 2.711 , 21.539 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 1119 , 690 , 0.360169 , 172 , 0.018517 , 0 , 0 , 0 , 475 , 0.207668 , 126 , 0.213688 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.93 , 604.111 , 1.27774 , 0.123 , 1.523 , 2 , 604 , 7.93 , 7.73 , 7.93 , 611.93 , 611.93 , 0 , 256 , 190 , 0.042892 , 94 , 0.00936 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.93 , 604.111 , 1.27774 , 0.121 , 1.555 , 2 , 604 , 7.93 , 7.73 , 7.93 , 611.93 , 611.93 , 0 , 333 , 191 , 0.046587 , 108 , 0.010675 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.93 , 605.122 , 1.1125 , 0.111 , 1.128 , 2 , 604 , 7.92997 , 7.73 , 7.93 , 611.93 , 611.93 , 0 , 119 , 169 , 0.037094 , 11 , 0.001372 , 0 , 10 , 0.028616 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.93 , 605.297 , 1.08391 , 0.654 , 2.057 , 2 , 604 , 7.93 , 7.73 , 7.93 , 611.93 , 611.93 , 0 , 180 , 204 , 0.167151 , 22 , 0.003013 , 0 , 0 , 0 , 15 , 0.125985 , 20 , 0.033439 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 611.07 , 606.294 , 0.78156 , 0.041 , 0.438 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 152 , 103 , 0.02057 , 47 , 0.005442 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
