Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-17.svrp , 3 , 500.1 , 495 , 5.1 , 5.1 , 500.1 , 500.1 , 0 , 495.75 , 0.869826 , 54 , 40 , 0 , 0 , 25 , 2 , 0.004 , 0.063 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-17.svrp , 3 , 500.1 , 495 , 5.1 , 5.1 , 500.1 , 500.1 , 0 , 497.57 , 0.505899 , 11 , 39 , 0 , 5 , 0 , 0 , 0.019 , 0.078 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-17.svrp , 3 , 500.1 , 495 , 5.1 , 5.1 , 500.1 , 500.1 , 0 , 497.57 , 0.505899 , 11 , 39 , 0 , 5 , 27 , 0 , 0.02 , 0.08 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-18.svrp , 3 , 387.35 , 380 , 7.35 , 7.35 , 387.35 , 387.35 , 0 , 382.89 , 1.15141 , 1 , 49 , 1 , 142 , 0 , 0 , 0.016 , 0.081 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-18.svrp , 3 , 387.35 , 380 , 7.35 , 7.35 , 387.35 , 387.35 , 0 , 380 , 1.89751 , 25 , 55 , 14 , 0 , 0 , 0 , 0.005 , 0.057 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-18.svrp , 3 , 387.35 , 380 , 7.35 , 7.35 , 387.35 , 387.35 , 0 , 380 , 1.89751 , 26 , 53 , 0 , 0 , 29 , 8 , 0.005 , 0.06 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-18.svrp , 3 , 387.35 , 380 , 7.35 , 7.35 , 387.35 , 387.35 , 0 , 382.21 , 1.32697 , 1 , 42 , 0 , 5 , 0 , 0 , 0.008 , 0.051 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-18.svrp , 3 , 387.35 , 380 , 7.35 , 7.35 , 387.35 , 387.35 , 0 , 382.21 , 1.32697 , 1 , 42 , 0 , 5 , 10 , 0 , 0.007 , 0.052 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-19.svrp , 3 , 510 , 510 , 0 , 0 , 510 , 510 , 0 , 502.1 , 1.54902 , 21 , 76 , 1 , 122 , 0 , 0 , 0.014 , 0.098 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-19.svrp , 3 , 510 , 510 , 0 , 0 , 510 , 510 , 0 , 497 , 2.54902 , 82 , 101 , 16 , 0 , 0 , 0 , 0.008 , 0.095 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-19.svrp , 3 , 510 , 510 , 0 , 0 , 510 , 510 , 0 , 497 , 2.54902 , 60 , 109 , 0 , 0 , 68 , 27 , 0.008 , 0.091 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-19.svrp , 3 , 510 , 510 , 0 , 0 , 510 , 510 , 0 , 502.1 , 1.54902 , 14 , 68 , 1 , 4 , 0 , 0 , 0.009 , 0.071 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-19.svrp , 3 , 510 , 510 , 0 , 0 , 510 , 510 , 0 , 502.1 , 1.54902 , 10 , 68 , 0 , 4 , 16 , 6 , 0.009 , 0.071 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-20.svrp , 3 , 538.87 , 535 , 3.87 , 3.87 , 538.87 , 538.87 , 0 , 535.7 , 0.588268 , 9 , 34 , 6 , 18 , 0 , 0 , 0.006 , 0.069 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-20.svrp , 3 , 538.87 , 535 , 3.87 , 3.87 , 538.87 , 538.87 , 0 , 535.5 , 0.625383 , 94 , 41 , 18 , 0 , 0 , 0 , 0.003 , 0.077 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-20.svrp , 3 , 538.87 , 535 , 3.87 , 3.87 , 538.87 , 538.87 , 0 , 532.34 , 1.2118 , 30 , 43 , 0 , 0 , 44 , 9 , 0.003 , 0.06 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-20.svrp , 3 , 538.87 , 535 , 3.87 , 3.87 , 538.87 , 538.87 , 0 , 533.94 , 0.914877 , 12 , 38 , 4 , 2 , 0 , 0 , 0.004 , 0.051 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI1/RI-NEW-n16-LB0-UB30-V1-scen200-20.svrp , 3 , 538.87 , 535 , 3.87 , 3.87 , 538.87 , 538.87 , 0 , 533.94 , 0.914877 , 20 , 38 , 0 , 2 , 32 , 5 , 0.004 , 0.056 , 1
