Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-High-scen200-7.svrp , 4 , 624.21 , 619 , 5.21 , 5.21 , 624.21 , 624.21 , 0 , 608 , 2.59688 , 138 , 152 , 36 , 0 , 0 , 0 , 0.006 , 0.126 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-High-scen200-7.svrp , 4 , 624.21 , 619 , 5.21 , 5.21 , 624.21 , 624.21 , 0 , 608 , 2.59688 , 128 , 133 , 0 , 0 , 283 , 55 , 0.005 , 0.111 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-High-scen200-7.svrp , 4 , 624.21 , 619 , 5.21 , 5.21 , 624.21 , 624.21 , 0 , 617.31 , 1.1054 , 28 , 93 , 0 , 16 , 0 , 0 , 0.011 , 0.115 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-High-scen200-7.svrp , 4 , 624.21 , 619 , 5.21 , 5.21 , 624.21 , 624.21 , 0 , 617.31 , 1.1054 , 32 , 93 , 0 , 18 , 69 , 8 , 0.011 , 0.119 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-High-scen200-8.svrp , 4 , 621.69 , 619 , 2.69 , 2.69 , 621.69 , 621.69 , 0 , 617.7 , 0.641799 , 18 , 59 , 1 , 693 , 0 , 0 , 0.023 , 0.183 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-High-scen200-8.svrp , 4 , 621.69 , 619 , 2.69 , 2.69 , 621.69 , 621.69 , 0 , 608 , 2.20206 , 55 , 110 , 11 , 0 , 0 , 0 , 0.004 , 0.074 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-High-scen200-8.svrp , 4 , 621.69 , 619 , 2.69 , 2.69 , 621.69 , 621.69 , 0 , 608 , 2.20206 , 73 , 98 , 0 , 0 , 158 , 19 , 0.004 , 0.077 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-High-scen200-8.svrp , 4 , 621.69 , 619 , 2.69 , 2.69 , 621.69 , 621.69 , 0 , 616.52 , 0.831604 , 20 , 74 , 3 , 11 , 0 , 0 , 0.008 , 0.152 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-High-scen200-8.svrp , 4 , 621.69 , 619 , 2.69 , 2.69 , 621.69 , 621.69 , 0 , 616.52 , 0.831604 , 10 , 81 , 0 , 13 , 25 , 1 , 0.008 , 0.092 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-1.svrp , 3 , 489 , 489 , 0 , 0 , 489 , 489 , 0 , 489 , 0 , 0 , 18 , 0 , 0 , 0 , 0 , 0.007 , 0.037 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-1.svrp , 3 , 489 , 489 , 0 , 0 , 489 , 489 , 0 , 489 , 0 , 0 , 26 , 0 , 0 , 0 , 0 , 0.002 , 0.023 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-1.svrp , 3 , 489 , 489 , 0 , 0 , 489 , 489 , 0 , 489 , 0 , 0 , 26 , 0 , 0 , 0 , 0 , 0.002 , 0.026 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-1.svrp , 3 , 489 , 489 , 0 , 0 , 489 , 489 , 0 , 489 , 0 , 0 , 26 , 0 , 0 , 0 , 0 , 0.009 , 0.041 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-1.svrp , 3 , 489 , 489 , 0 , 0 , 489 , 489 , 0 , 489 , 0 , 0 , 26 , 0 , 0 , 0 , 0 , 0.006 , 0.028 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-10.svrp , 4 , 619 , 619 , -5.25802e-15 , 0 , 619 , 619 , 0 , 614.385 , 0.745557 , 5 , 52 , 0 , 271 , 0 , 0 , 0.03 , 0.147 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-10.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.004 , 0.058 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-10.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 87 , 9 , 0.004 , 0.059 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-10.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.31 , 0.757674 , 4 , 57 , 0 , 6 , 0 , 0 , 0.017 , 0.15 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-10.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.31 , 0.757674 , 4 , 57 , 0 , 6 , 46 , 0 , 0.016 , 0.15 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-13.svrp , 4 , 522.33 , 518 , 4.33 , 4.33 , 522.33 , 522.33 , 0 , 521.935 , 0.0756699 , 1 , 66 , 1 , 173 , 0 , 0 , 0.022 , 0.065 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-13.svrp , 4 , 522.33 , 518 , 4.33 , 4.33 , 522.33 , 522.33 , 0 , 501 , 4.08363 , 457 , 114 , 163 , 0 , 0 , 0 , 0.006 , 0.284 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-13.svrp , 4 , 522.33 , 518 , 4.33 , 4.33 , 522.33 , 522.33 , 0 , 503 , 3.70073 , 191 , 86 , 0 , 0 , 176 , 14 , 0.008 , 0.154 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-13.svrp , 4 , 522.33 , 518 , 4.33 , 4.33 , 522.33 , 522.33 , 0 , 522.33 , 0 , 1 , 70 , 1 , 3 , 0 , 0 , 0.012 , 0.059 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-13.svrp , 4 , 522.33 , 518 , 4.33 , 4.33 , 522.33 , 522.33 , 0 , 521.49 , 0.160818 , 1 , 66 , 0 , 3 , 5 , 1 , 0.01 , 0.046 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-14.svrp , 4 , 619 , 619 , 3.91864e-14 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 10 , 75 , 0 , 181 , 0 , 0 , 0.024 , 0.126 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-14.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.004 , 0.057 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-14.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 86 , 9 , 0.004 , 0.054 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-14.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 4 , 55 , 0 , 4 , 0 , 0 , 0.016 , 0.145 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-14.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 4 , 55 , 0 , 4 , 48 , 48 , 0.016 , 0.146 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-17.svrp , 4 , 619 , 619 , -3.19744e-16 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 7 , 63 , 1 , 242 , 0 , 0 , 0.024 , 0.13 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-17.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.015 , 0.069 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-17.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 86 , 9 , 0.004 , 0.061 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-17.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 4 , 59 , 0 , 5 , 0 , 0 , 0.015 , 0.154 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-17.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 4 , 59 , 0 , 5 , 48 , 48 , 0.016 , 0.159 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-18.svrp , 4 , 619 , 619 , -8.34888e-15 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 11 , 74 , 1 , 213 , 0 , 0 , 0.023 , 0.121 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-18.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.004 , 0.055 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-18.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 87 , 9 , 0.005 , 0.06 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-18.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 5 , 59 , 0 , 5 , 0 , 0 , 0.016 , 0.121 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-18.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 5 , 59 , 0 , 5 , 34 , 34 , 0.016 , 0.116 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-2.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 13 , 65 , 0 , 229 , 0 , 0 , 0.02 , 0.13 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-2.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 29 , 85 , 1 , 0 , 0 , 0 , 0.004 , 0.054 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-2.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 29 , 85 , 0 , 0 , 84 , 10 , 0.005 , 0.059 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-2.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 9 , 58 , 0 , 4 , 0 , 0 , 0.015 , 0.098 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-2.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 9 , 58 , 0 , 4 , 39 , 39 , 0.015 , 0.103 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-5.svrp , 3 , 568 , 568 , 0 , 0 , 568 , 568 , 0 , 568 , 0 , 0 , 35 , 0 , 97 , 0 , 0 , 0.026 , 0.057 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-5.svrp , 3 , 568 , 568 , 0 , 0 , 568 , 568 , 0 , 560 , 1.40845 , 137 , 52 , 91 , 0 , 0 , 0 , 0.003 , 0.109 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-5.svrp , 3 , 568 , 568 , 0 , 0 , 568 , 568 , 0 , 562.17 , 1.02641 , 9 , 45 , 0 , 0 , 33 , 3 , 0.005 , 0.05 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-5.svrp , 3 , 568 , 568 , 0 , 0 , 568 , 568 , 0 , 568 , 0 , 1 , 37 , 0 , 2 , 0 , 0 , 0.01 , 0.039 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-5.svrp , 3 , 568 , 568 , 0 , 0 , 568 , 568 , 0 , 568 , 0 , 1 , 37 , 0 , 2 , 0 , 0 , 0.01 , 0.039 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-6.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 5 , 51 , 0 , 308 , 0 , 0 , 0.027 , 0.153 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-6.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.004 , 0.057 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-6.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 86 , 9 , 0.005 , 0.059 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-6.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 18 , 79 , 0 , 14 , 0 , 0 , 0.018 , 0.174 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-6.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 18 , 79 , 0 , 14 , 58 , 44 , 0.017 , 0.175 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-9.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 11 , 69 , 0 , 200 , 0 , 0 , 0.021 , 0.11 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-9.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.004 , 0.054 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-9.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 86 , 9 , 0.005 , 0.059 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-9.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 1 , 53 , 0 , 4 , 0 , 0 , 0.015 , 0.072 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n16-LB5-UB33-Low-scen200-9.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 1 , 53 , 0 , 4 , 21 , 21 , 0.014 , 0.07 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-High-scen200-3.svrp , 6 , 988.77 , 982 , 6.77 , 6.77 , 988.77 , 988.77 , 0 , 953.253 , 3.59208 , 3437 , 2610 , 127 , 9681 , 0 , 0 , 0.7 , 460.397 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-High-scen200-3.svrp , 6 , 1001.56 , 986 , 15.56 , 15.56 , 1001.56 , 954.5 , 4.69867 , 942.75 , 5.87184 , 12701 , 6590 , 4403 , 0 , 0 , 0 , 0.106 , 600.067 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-High-scen200-3.svrp , 6 , 988.77 , 982 , 6.77 , 6.77 , 988.77 , 988.77 , 0 , 942.75 , 4.65427 , 19437 , 5507 , 0 , 0 , 104893 , 1076 , 0.102 , 415.307 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-High-scen200-3.svrp , 6 , 988.77 , 982 , 6.77 , 6.77 , 988.77 , 988.77 , 0 , 951.163 , 3.80346 , 8520 , 4548 , 362 , 566 , 0 , 0 , 0.175 , 235.245 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-High-scen200-3.svrp , 6 , 988.77 , 982 , 6.77 , 6.77 , 988.77 , 988.77 , 0 , 951.163 , 3.80346 , 10995 , 3818 , 0 , 423 , 35033 , 195 , 0.185 , 248.547 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-High-scen200-4.svrp , 6 , 990.39 , 982 , 8.39 , 8.39 , 990.39 , 990.39 , 0 , 951.65 , 3.91164 , 2633 , 2913 , 100 , 8702 , 0 , 0 , 0.652 , 235.844 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-High-scen200-4.svrp , 6 , 1030.27 , 952 , 78.27 , 78.24 , 1030.27 , 953.86 , 7.4165 , 942.75 , 8.49486 , 10220 , 7089 , 5026 , 0 , 0 , 0 , 0.1 , 600.068 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-High-scen200-4.svrp , 6 , 990.39 , 982 , 8.39 , 8.39 , 990.39 , 990.39 , 0 , 942.75 , 4.81023 , 9237 , 6015 , 0 , 0 , 42300 , 390 , 0.106 , 214.79 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-High-scen200-4.svrp , 6 , 990.39 , 982 , 8.39 , 8.39 , 990.39 , 990.39 , 0 , 951.073 , 3.96989 , 2486 , 3200 , 70 , 177 , 0 , 0 , 0.161 , 48.916 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-High-scen200-4.svrp , 6 , 990.39 , 982 , 8.39 , 8.39 , 990.39 , 990.39 , 0 , 951.073 , 3.96989 , 2709 , 2748 , 0 , 161 , 5037 , 31 , 0.165 , 49.392 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-Low-scen200-1.svrp , 6 , 731.68 , 731 , 0.68 , 0.68 , 731.68 , 731.68 , 0 , 711.887 , 2.70519 , 183 , 701 , 0 , 1194 , 0 , 0 , 0.192 , 2.828 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-Low-scen200-1.svrp , 6 , 731.68 , 731 , 0.68 , 0.68 , 731.68 , 731.68 , 0 , 710.75 , 2.86054 , 466 , 1038 , 34 , 0 , 0 , 0 , 0.064 , 2.665 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-Low-scen200-1.svrp , 6 , 731.68 , 731 , 0.68 , 0.68 , 731.68 , 731.68 , 0 , 710.75 , 2.86054 , 554 , 1097 , 0 , 0 , 2839 , 13 , 0.061 , 2.832 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-Low-scen200-1.svrp , 6 , 731.68 , 731 , 0.68 , 0.68 , 731.68 , 731.68 , 0 , 711.887 , 2.70519 , 183 , 677 , 2 , 31 , 0 , 0 , 0.083 , 1.207 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-Low-scen200-1.svrp , 6 , 731.68 , 731 , 0.68 , 0.68 , 731.68 , 731.68 , 0 , 711.887 , 2.70519 , 149 , 688 , 0 , 33 , 374 , 1 , 0.08 , 1.062 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-Low-scen200-2.svrp , 6 , 982 , 982 , 0 , 0 , 982 , 982 , 0 , 950.259 , 3.23229 , 1962 , 1800 , 171 , 4349 , 0 , 0 , 0.588 , 73.751 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-Low-scen200-2.svrp , 6 , 982 , 982 , 0 , 0 , 982 , 956.34 , 2.61303 , 942.75 , 3.99695 , 19827 , 4786 , 5492 , 0 , 0 , 0 , 0.107 , 600.1 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-Low-scen200-2.svrp , 6 , 982 , 982 , 0 , 0 , 982 , 982 , 0 , 942.75 , 3.99695 , 3668 , 2604 , 0 , 0 , 15637 , 160 , 0.104 , 34.991 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-Low-scen200-2.svrp , 6 , 982 , 982 , 5.68434e-15 , 0 , 982 , 982 , 0 , 949.215 , 3.33858 , 2139 , 2144 , 84 , 117 , 0 , 0 , 0.171 , 29.077 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-n32-LB5-UB30-Low-scen200-2.svrp , 6 , 982 , 982 , -1.66978e-14 , 0 , 982 , 982 , 0 , 949.215 , 3.33858 , 1481 , 1755 , 0 , 122 , 4694 , 18 , 0.173 , 24.125 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-High-scen200-3.svrp , 3 , 601.24 , 595 , 6.24 , 6.24 , 601.24 , 601.24 , 0 , 575.667 , 4.25343 , 531 , 297 , 19 , 1875 , 0 , 0 , 0.023 , 1.72 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-High-scen200-3.svrp , 3 , 601.24 , 595 , 6.24 , 6.24 , 601.24 , 601.24 , 0 , 560 , 6.85916 , 36054 , 1303 , 13053 , 0 , 0 , 0 , 0.01 , 326.051 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-High-scen200-3.svrp , 3 , 601.24 , 595 , 6.24 , 6.24 , 601.24 , 601.24 , 0 , 560.67 , 6.74772 , 3808 , 724 , 0 , 0 , 6832 , 296 , 0.01 , 3.958 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-High-scen200-3.svrp , 3 , 601.24 , 595 , 6.24 , 6.24 , 601.24 , 601.24 , 0 , 575.67 , 4.25288 , 1049 , 366 , 47 , 55 , 0 , 0 , 0.019 , 0.911 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-High-scen200-3.svrp , 3 , 601.24 , 595 , 6.24 , 6.24 , 601.24 , 601.24 , 0 , 575.67 , 4.25288 , 993 , 426 , 0 , 61 , 1477 , 72 , 0.02 , 1.283 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-High-scen200-4.svrp , 3 , 605.51 , 595 , 10.51 , 10.51 , 605.51 , 605.51 , 0 , 584.428 , 3.48177 , 429 , 282 , 19 , 2134 , 0 , 0 , 0.027 , 1.677 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-High-scen200-4.svrp , 3 , 605.51 , 595 , 10.51 , 10.51 , 605.51 , 598 , 1.24028 , 560 , 7.51598 , 51100 , 1739 , 16940 , 0 , 0 , 0 , 0.01 , 600.051 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-High-scen200-4.svrp , 3 , 605.51 , 595 , 10.51 , 10.51 , 605.51 , 605.51 , 0 , 560.67 , 7.40533 , 8948 , 1081 , 0 , 0 , 17960 , 783 , 0.011 , 10.626 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-High-scen200-4.svrp , 3 , 605.51 , 595 , 10.51 , 10.51 , 605.51 , 605.51 , 0 , 581 , 4.04783 , 632 , 301 , 33 , 66 , 0 , 0 , 0.015 , 0.623 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-High-scen200-4.svrp , 3 , 605.51 , 595 , 10.51 , 10.51 , 605.51 , 605.51 , 0 , 581 , 4.04783 , 772 , 330 , 0 , 67 , 781 , 48 , 0.015 , 0.74 , 1
