Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-17.svrp , 7 , 587.38 , 542 , 45.38 , 45.38 , 587.38 , 587.38 , 0 , 527.25 , 10.237 , 3058 , 270 , 0 , 0 , 9885 , 6637 , 0.003 , 1.652 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-17.svrp , 7 , 587.38 , 542 , 45.38 , 45.38 , 587.38 , 587.38 , 0 , 542.9 , 7.57261 , 4483 , 195 , 688 , 139 , 0 , 0 , 0.004 , 3.259 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-17.svrp , 7 , 587.38 , 542 , 45.38 , 45.38 , 587.38 , 587.38 , 0 , 538.3 , 8.35575 , 798 , 119 , 0 , 53 , 2384 , 1946 , 0.005 , 0.512 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-18.svrp , 7 , 768.33 , 728 , 40.33 , 40.33 , 768.33 , 768.33 , 0 , 712.488 , 7.26791 , 1885 , 124 , 609 , 2684 , 0 , 0 , 0.005 , 9.096 , 1
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-18.svrp , 7 , 768.33 , 728 , 40.33 , 40.33 , 768.33 , 768.33 , 0 , 686 , 10.7154 , 6910 , 273 , 7624 , 0 , 0 , 0 , 0.002 , 40.531 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-18.svrp , 7 , 768.33 , 728 , 40.33 , 40.33 , 768.33 , 768.33 , 0 , 692.92 , 9.81479 , 1489 , 212 , 0 , 0 , 3992 , 3461 , 0.002 , 0.65 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-18.svrp , 7 , 768.33 , 728 , 40.33 , 40.33 , 768.33 , 768.33 , 0 , 690.8 , 10.0907 , 3848 , 191 , 908 , 107 , 0 , 0 , 0.002 , 3.028 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-18.svrp , 7 , 768.33 , 728 , 40.33 , 40.33 , 768.33 , 768.33 , 0 , 693.06 , 9.79657 , 657 , 147 , 0 , 12 , 1374 , 1062 , 0.002 , 0.397 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-19.svrp , 7 , 900.29 , 834 , 66.29 , 66.29 , 900.29 , 900.29 , 0 , 843.474 , 6.31083 , 5397 , 335 , 906 , 12542 , 0 , 0 , 0.032 , 103.587 , 1
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-19.svrp , 7 , 900.33 , 834 , 66.33 , 66.29 , 900.33 , 833 , 7.47837 , 791.5 , 12.0878 , 27946 , 857 , 26337 , 0 , 0 , 0 , 0.003 , 600.072 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-19.svrp , 7 , 900.29 , 834 , 66.29 , 66.29 , 900.29 , 900.29 , 0 , 794.34 , 11.7684 , 43391 , 998 , 0 , 0 , 171030 , 98140 , 0.002 , 45.342 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-19.svrp , 7 , 900.29 , 834 , 66.29 , 66.29 , 900.29 , 900.29 , 0 , 819.78 , 8.94267 , 22498 , 594 , 1512 , 469 , 0 , 0 , 0.01 , 29.791 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-19.svrp , 7 , 900.29 , 834 , 66.29 , 66.29 , 900.29 , 900.29 , 0 , 819.78 , 8.94267 , 17049 , 580 , 0 , 433 , 57378 , 14667 , 0.01 , 17.95 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-20.svrp , 7 , 749.46 , 680 , 69.46 , 69.46 , 749.46 , 749.46 , 0 , 704.595 , 5.98626 , 1706 , 161 , 322 , 6697 , 0 , 0 , 0.023 , 11.916 , 1
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-20.svrp , 7 , 749.46 , 680 , 69.46 , 69.46 , 749.46 , 718 , 4.19769 , 653.5 , 12.8039 , 29931 , 564 , 26157 , 0 , 0 , 0 , 0.003 , 600.071 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-20.svrp , 7 , 749.46 , 679 , 70.46 , 70.46 , 749.46 , 749.46 , 0 , 655.38 , 12.553 , 8252 , 493 , 0 , 0 , 23784 , 12054 , 0.003 , 5.247 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-20.svrp , 7 , 749.46 , 679 , 70.46 , 70.46 , 749.46 , 749.46 , 0 , 681.74 , 9.03584 , 3772 , 280 , 419 , 272 , 0 , 0 , 0.005 , 2.84 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n15-LB10-UB20-V5-scen200-B0.2-20.svrp , 7 , 749.46 , 679 , 70.46 , 70.46 , 749.46 , 749.46 , 0 , 681.74 , 9.03584 , 3971 , 273 , 0 , 313 , 6095 , 1800 , 0.005 , 2.805 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-21.svrp , 4 , 787.58 , 672 , 115.58 , 115.58 , 787.58 , 757.25 , 3.85101 , 717.73 , 8.86894 , 20560 , 963 , 5820 , 881 , 0 , 0 , 0.035 , 600.088 , 0
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-21.svrp , 4 , 787.58 , 672 , 115.58 , 115.58 , 787.58 , 692.84 , 12.0293 , 666.75 , 15.3419 , 31263 , 1935 , 15831 , 0 , 0 , 0 , 0.008 , 600.071 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-21.svrp , 4 , 787.58 , 672 , 115.58 , 115.58 , 787.58 , 738.3 , 6.25714 , 667.47 , 15.2505 , 68368 , 5238 , 0 , 0 , 294772 , 34357 , 0.009 , 600.065 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-21.svrp , 4 , 787.58 , 672 , 115.58 , 115.58 , 787.58 , 779.75 , 0.994185 , 716.74 , 8.99464 , 65095 , 1399 , 9439 , 404 , 0 , 0 , 0.016 , 600.071 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-21.svrp , 4 , 787.58 , 672 , 115.58 , 115.58 , 787.58 , 787.58 , 0 , 716.74 , 8.99464 , 5214 , 894 , 0 , 310 , 9584 , 1469 , 0.016 , 8.151 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-22.svrp , 4 , 600.75 , 534 , 66.75 , 66.75 , 600.75 , 585.398 , 2.55551 , 560.141 , 6.75976 , 24808 , 1421 , 4811 , 3149 , 0 , 0 , 0.018 , 600.085 , 0
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-22.svrp , 4 , 600.75 , 534 , 66.75 , 66.75 , 600.75 , 547 , 8.94715 , 530.34 , 11.7203 , 27675 , 2249 , 15532 , 0 , 0 , 0 , 0.005 , 600.071 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-22.svrp , 4 , 600.75 , 534 , 66.75 , 66.75 , 600.75 , 576.5 , 4.03662 , 533 , 11.2776 , 99492 , 5465 , 0 , 0 , 309412 , 16131 , 0.008 , 600.067 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-22.svrp , 4 , 600.75 , 534 , 66.75 , 66.75 , 600.75 , 600.75 , 0 , 568.69 , 5.33666 , 13433 , 820 , 2544 , 318 , 0 , 0 , 0.013 , 37.803 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-22.svrp , 4 , 600.75 , 534 , 66.75 , 66.75 , 600.75 , 600.75 , 0 , 568.69 , 5.33666 , 3670 , 615 , 0 , 232 , 3787 , 1270 , 0.013 , 5.196 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-23.svrp , 4 , 921.68 , 779 , 142.68 , 142.68 , 921.68 , 857.874 , 6.92276 , 817.837 , 11.2667 , 19993 , 4806 , 1513 , 13939 , 0 , 0 , 0.034 , 600.088 , 0
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-23.svrp , 4 , 921.68 , 779 , 142.68 , 142.68 , 921.68 , 799 , 13.3105 , 770 , 16.4569 , 28424 , 3335 , 14341 , 0 , 0 , 0 , 0.01 , 600.061 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-23.svrp , 4 , 922.72 , 780 , 142.72 , 142.68 , 922.72 , 819.4 , 11.1973 , 771.4 , 16.3993 , 58128 , 8448 , 0 , 0 , 216108 , 13781 , 0.014 , 600.079 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-23.svrp , 4 , 921.68 , 779 , 142.68 , 142.68 , 921.68 , 891.15 , 3.31243 , 816.34 , 11.4291 , 46212 , 4417 , 5886 , 1302 , 0 , 0 , 0.025 , 600.06 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-23.svrp , 4 , 921.68 , 779 , 142.68 , 142.68 , 921.68 , 880.43 , 4.47552 , 816.34 , 11.4291 , 56217 , 4546 , 0 , 1406 , 201664 , 6035 , 0.029 , 600.033 , 0
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-24.svrp , 4 , 888.13 , 823 , 65.13 , 125.2 , 888.13 , 888.13 , 0 , 847.719 , 4.55008 , 4226 , 1127 , 728 , 2210 , 0 , 0 , 0.03 , 32.044 , 1
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-24.svrp , 4 , 946.6 , 821 , 125.6 , 125.6 , 946.6 , 828 , 12.5291 , 794 , 16.1209 , 44656 , 3619 , 14605 , 0 , 0 , 0 , 0.011 , 600.079 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-24.svrp , 4 , 946.6 , 821 , 125.6 , 125.6 , 946.6 , 856.7 , 9.49715 , 794 , 16.1209 , 75219 , 7780 , 0 , 0 , 439959 , 28622 , 0.014 , 600.091 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-24.svrp , 4 , 946.6 , 821 , 125.6 , 125.6 , 946.6 , 918.85 , 2.93154 , 821.87 , 13.1766 , 52238 , 2172 , 10008 , 428 , 0 , 0 , 0.013 , 600.072 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-24.svrp , 4 , 946.6 , 821 , 125.6 , 125.6 , 946.6 , 946.6 , 0 , 821.87 , 13.1766 , 55274 , 1983 , 0 , 497 , 139653 , 10428 , 0.016 , 204.729 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-25.svrp , 4 , 726.44 , 636 , 90.44 , 90.44 , 726.44 , 694.47 , 4.40091 , 648.393 , 10.7437 , 18190 , 3028 , 3022 , 11623 , 0 , 0 , 0.034 , 600.071 , 0
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-25.svrp , 4 , 726.44 , 636 , 90.44 , 90.44 , 726.44 , 650.34 , 10.4757 , 624 , 14.1016 , 29917 , 3042 , 13896 , 0 , 0 , 0 , 0.02 , 600.1 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-25.svrp , 4 , 725.92 , 648 , 77.92 , 77.92 , 725.92 , 672.38 , 7.37547 , 624 , 14.0401 , 66160 , 6806 , 0 , 0 , 183813 , 12369 , 0.011 , 600.071 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-25.svrp , 4 , 725.92 , 648 , 77.92 , 77.92 , 725.92 , 714.16 , 1.62001 , 658.62 , 9.27099 , 60766 , 3178 , 7181 , 1300 , 0 , 0 , 0.019 , 600.036 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-25.svrp , 4 , 725.92 , 648 , 77.92 , 77.92 , 725.92 , 725.92 , 0 , 658.62 , 9.27099 , 37147 , 2713 , 0 , 1341 , 78312 , 5843 , 0.019 , 198.725 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-26.svrp , 4 , 752.08 , 649 , 103.08 , 103.08 , 752.08 , 726.458 , 3.40686 , 695.865 , 7.4746 , 21690 , 1288 , 3968 , 1928 , 0 , 0 , 0.039 , 600.077 , 0
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-26.svrp , 4 , 752.08 , 649 , 103.08 , 103.08 , 752.08 , 672.15 , 10.6279 , 649.5 , 13.6395 , 30853 , 1947 , 15187 , 0 , 0 , 0 , 0.011 , 600.081 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-26.svrp , 4 , 752.08 , 649 , 103.08 , 103.08 , 752.08 , 752.08 , 0 , 656.95 , 12.6489 , 101031 , 3832 , 0 , 0 , 300541 , 7280 , 0.012 , 471.943 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-26.svrp , 4 , 752.08 , 649 , 103.08 , 103.08 , 752.08 , 752.08 , 0 , 698.25 , 7.15748 , 21746 , 913 , 2895 , 147 , 0 , 0 , 0.013 , 58.033 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-26.svrp , 4 , 752.08 , 649 , 103.08 , 103.08 , 752.08 , 752.08 , 0 , 698.25 , 7.15748 , 1639 , 477 , 0 , 157 , 2914 , 249 , 0.014 , 2.276 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-27.svrp , 4 , 613.26 , 535 , 78.26 , 78.26 , 613.26 , 592.431 , 3.39644 , 565.933 , 7.71731 , 22857 , 866 , 5177 , 1657 , 0 , 0 , 0.02 , 600.163 , 0
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-27.svrp , 4 , 613.26 , 535 , 78.26 , 78.26 , 613.26 , 558.17 , 8.98314 , 535 , 12.7613 , 35709 , 1933 , 16194 , 0 , 0 , 0 , 0.006 , 600.084 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-27.svrp , 4 , 613.26 , 535 , 78.26 , 78.26 , 613.26 , 613.26 , 0 , 535.9 , 12.6146 , 34179 , 1953 , 0 , 0 , 152420 , 10896 , 0.007 , 75.133 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-27.svrp , 4 , 613.26 , 535 , 78.26 , 78.26 , 613.26 , 613.26 , 0 , 556.43 , 9.26687 , 14025 , 782 , 2241 , 139 , 0 , 0 , 0.008 , 33.372 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-27.svrp , 4 , 613.26 , 535 , 78.26 , 78.26 , 613.26 , 613.26 , 0 , 556.43 , 9.26687 , 3477 , 466 , 0 , 94 , 9419 , 1405 , 0.008 , 3.902 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-28.svrp , 4 , 620.7 , 551 , 69.7 , 69.7 , 620.7 , 600.112 , 3.31694 , 569.47 , 8.25366 , 19488 , 1850 , 4936 , 3850 , 0 , 0 , 0.028 , 600.063 , 0
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-28.svrp , 4 , 620.7 , 551 , 69.7 , 69.7 , 620.7 , 567.45 , 8.57902 , 548 , 11.7126 , 26883 , 2320 , 15445 , 0 , 0 , 0 , 0.011 , 600.096 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-28.svrp , 4 , 620.7 , 551 , 69.7 , 69.7 , 620.7 , 585.13 , 5.73063 , 548 , 11.7126 , 74367 , 4941 , 0 , 0 , 317137 , 14318 , 0.02 , 600.062 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-28.svrp , 4 , 620.7 , 551 , 69.7 , 69.7 , 620.7 , 620.7 , 0 , 566.55 , 8.72402 , 71856 , 2129 , 5639 , 538 , 0 , 0 , 0.019 , 512.69 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-28.svrp , 4 , 620.7 , 551 , 69.7 , 69.7 , 620.7 , 620.7 , 0 , 566.55 , 8.72402 , 6521 , 1164 , 0 , 402 , 11262 , 1539 , 0.017 , 15.057 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-29.svrp , 4 , 758.6 , 663 , 95.6 , 95.6 , 758.6 , 718.454 , 5.29212 , 695.767 , 8.28274 , 17920 , 1852 , 5271 , 3398 , 0 , 0 , 0.037 , 600.112 , 0
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-29.svrp , 4 , 758.6 , 663 , 95.6 , 95.6 , 758.6 , 673.67 , 11.1956 , 657.5 , 13.3272 , 46846 , 3598 , 14590 , 0 , 0 , 0 , 0.009 , 600.092 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-29.svrp , 4 , 758.61 , 663 , 95.61 , 95.6 , 758.61 , 706 , 6.93505 , 657.5 , 13.3283 , 81943 , 7185 , 0 , 0 , 339006 , 26975 , 0.01 , 600.075 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-29.svrp , 4 , 758.6 , 663 , 95.6 , 95.6 , 758.6 , 739.61 , 2.5033 , 690.178 , 9.01947 , 59520 , 1972 , 9936 , 353 , 0 , 0 , 0.026 , 600.06 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-29.svrp , 4 , 758.6 , 663 , 95.6 , 95.6 , 758.6 , 758.6 , 0 , 690.178 , 9.01947 , 17555 , 1729 , 0 , 392 , 38572 , 7162 , 0.026 , 48.67 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-30.svrp , 4 , 715.44 , 627 , 88.44 , 88.44 , 715.44 , 675.295 , 5.61129 , 646.066 , 9.69669 , 21559 , 2193 , 4707 , 3646 , 0 , 0 , 0.025 , 600.128 , 0
VRP-Gendreau-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-30.svrp , 4 , 715.44 , 627 , 88.44 , 88.44 , 715.44 , 641.88 , 10.2818 , 615.8 , 13.9271 , 30730 , 3261 , 13784 , 0 , 0 , 0 , 0.01 , 600.081 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-30.svrp , 4 , 715.44 , 627 , 88.44 , 88.44 , 715.44 , 683.34 , 4.48675 , 615.8 , 13.9271 , 87163 , 7096 , 0 , 0 , 219036 , 8895 , 0.011 , 600.067 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-30.svrp , 4 , 715.44 , 627 , 88.44 , 88.44 , 715.44 , 699.72 , 2.19725 , 647.87 , 9.44454 , 56287 , 3054 , 9746 , 295 , 0 , 0 , 0.016 , 600.07 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/HFI-Instances/TO_RUN/HFI-n20-LB10-UB20-V5-scen200-B0.05-30.svrp , 4 , 715.44 , 627 , 88.44 , 88.44 , 715.44 , 715.44 , 0 , 647.87 , 9.44454 , 36368 , 2690 , 0 , 309 , 28144 , 2290 , 0.013 , 140.371 , 1
