Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_8.svrp , 2 , 746.023 , 729.521 , 16.5015 , 16.0901 , 746.023 , 733.657 , 1.65762 , 714.347 , 4.24593 , 15957 , 4050 , 0 , 0 , 28453 , 1777 , 0.074 , 600.077 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_8.svrp , 2 , 743.138 , 727.05 , 16.0877 , 16.0855 , 743.138 , 735.963 , 0.965421 , 715.877 , 3.66832 , 47224 , 2480 , 3303 , 485 , 0 , 0 , 0.089 , 600.095 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_8.svrp , 2 , 743.136 , 727.05 , 16.0859 , 16.0855 , 743.136 , 743.136 , 6.5159e-05 , 715.877 , 3.6681 , 11495 , 2832 , 0 , 669 , 16670 , 691 , 0.093 , 306.539 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/70_2_0.95_1_9.svrp , 2 , 773.316 , 757.89 , 15.4256 , 15.4256 , 773.316 , 768.528 , 0.619151 , 757.135 , 2.0924 , 18251 , 1704 , 737 , 11224 , 0 , 0 , 0.378 , 600.101 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_9.svrp , 2 , 773.318 , 757.89 , 15.4274 , 15.4256 , 773.318 , 760.72 , 1.62905 , 753.602 , 2.54944 , 27635 , 2608 , 5596 , 0 , 0 , 0 , 0.053 , 600.126 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_9.svrp , 2 , 773.322 , 757.89 , 15.4323 , 15.4256 , 773.322 , 770.197 , 0.404103 , 753.602 , 2.55006 , 19148 , 5659 , 0 , 0 , 39998 , 943 , 0.056 , 600.067 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_9.svrp , 2 , 773.318 , 757.89 , 15.4275 , 15.4256 , 773.318 , 768.26 , 0.654003 , 756.835 , 2.13145 , 47715 , 1164 , 5233 , 239 , 0 , 0 , 0.093 , 600.086 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_9.svrp , 2 , 773.316 , 757.89 , 15.4263 , 15.4256 , 773.316 , 773.316 , 8.6654e-05 , 756.835 , 2.13129 , 5126 , 1795 , 0 , 471 , 6942 , 112 , 0.093 , 58.862 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.90_1_0.svrp , 2 , 678 , 677.533 , 0.46737 , 0.46737 , 678 , 678 , 0 , 677.205 , 0.117253 , 63 , 184 , 11 , 325 , 0 , 0 , 0.459 , 3.081 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_0.svrp , 2 , 678 , 677.533 , 0.467623 , 0.46737 , 678 , 678 , 3.73009e-05 , 676.736 , 0.186428 , 4045 , 166 , 42 , 0 , 0 , 0 , 0.102 , 3.583 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_0.svrp , 2 , 678 , 677.533 , 0.46737 , 0.46737 , 678 , 678 , 0 , 676.926 , 0.158391 , 33 , 156 , 0 , 0 , 38 , 13 , 0.099 , 0.756 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_0.svrp , 2 , 678 , 677.533 , 0.46768 , 0.46737 , 678 , 678 , 4.56637e-05 , 676.974 , 0.151431 , 432 , 228 , 9 , 5 , 0 , 0 , 0.147 , 1.731 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_0.svrp , 2 , 678 , 677.533 , 0.46768 , 0.46737 , 678 , 678 , 4.56637e-05 , 676.974 , 0.151431 , 203 , 228 , 0 , 5 , 16 , 5 , 0.15 , 1.509 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.90_1_1.svrp , 2 , 712.166 , 711.292 , 0.873613 , 0.873613 , 712.166 , 712.166 , 0 , 694.924 , 2.42113 , 1576 , 1265 , 5 , 4798 , 0 , 0 , 0.315 , 94.69 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_1.svrp , 2 , 712.166 , 711.292 , 0.873732 , 0.873613 , 712.166 , 712.166 , 1.66267e-05 , 691.903 , 2.84528 , 11968 , 3764 , 604 , 0 , 0 , 0 , 0.092 , 221.833 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_1.svrp , 2 , 712.166 , 711.292 , 0.873788 , 0.873613 , 712.166 , 712.166 , 2.44873e-05 , 691.903 , 2.84529 , 7148 , 3654 , 0 , 0 , 9848 , 191 , 0.097 , 252.023 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_1.svrp , 2 , 712.166 , 711.292 , 0.873613 , 0.873613 , 712.166 , 712.166 , 0 , 694.45 , 2.48761 , 1699 , 1701 , 15 , 193 , 0 , 0 , 0.112 , 33.822 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_1.svrp , 2 , 712.166 , 711.292 , 0.873613 , 0.873613 , 712.166 , 712.166 , 0 , 694.45 , 2.48761 , 2220 , 1850 , 0 , 301 , 2717 , 33 , 0.114 , 55.556 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.90_1_2.svrp , 2 , 771.39 , 767.182 , 4.20801 , 4.20801 , 771.39 , 771.39 , 0 , 762.472 , 1.15609 , 618 , 473 , 18 , 2911 , 0 , 0 , 0.224 , 90.835 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_2.svrp , 2 , 771.39 , 767.182 , 4.208 , 4.20801 , 771.39 , 771.39 , 0 , 761.627 , 1.26566 , 9955 , 624 , 1619 , 0 , 0 , 0 , 0.073 , 72.457 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_2.svrp , 2 , 771.39 , 767.182 , 4.2081 , 4.20801 , 771.39 , 771.39 , 1.19589e-05 , 761.627 , 1.26567 , 2575 , 579 , 0 , 0 , 1285 , 36 , 0.074 , 16.06 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_2.svrp , 2 , 771.39 , 767.182 , 4.20813 , 4.20801 , 771.39 , 771.39 , 1.55732e-05 , 762.42 , 1.16286 , 528 , 310 , 25 , 40 , 0 , 0 , 0.095 , 3.747 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_2.svrp , 2 , 771.39 , 767.182 , 4.20812 , 4.20801 , 771.39 , 771.39 , 1.46204e-05 , 762.42 , 1.16286 , 605 , 333 , 0 , 41 , 886 , 5 , 0.098 , 4.207 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.90_1_3.svrp , 2 , 748.597 , 746.943 , 1.65431 , 1.65431 , 748.597 , 748.597 , 0 , 733.727 , 1.98641 , 954 , 773 , 41 , 6413 , 0 , 0 , 0.412 , 187.7 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_3.svrp , 2 , 748.598 , 746.943 , 1.65499 , 1.65431 , 748.598 , 748.597 , 9.14763e-05 , 733.329 , 2.03967 , 19033 , 1409 , 2918 , 0 , 0 , 0 , 0.115 , 228.226 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_3.svrp , 2 , 748.598 , 746.943 , 1.6547 , 1.65431 , 748.598 , 748.597 , 5.2581e-05 , 733.329 , 2.03963 , 46375 , 1162 , 0 , 0 , 2651 , 160 , 0.116 , 142.399 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_3.svrp , 2 , 748.598 , 746.943 , 1.65501 , 1.65431 , 748.598 , 748.597 , 9.30566e-05 , 733.693 , 1.99102 , 1655 , 641 , 61 , 167 , 0 , 0 , 0.15 , 17.125 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_3.svrp , 2 , 748.598 , 746.943 , 1.65448 , 1.65431 , 748.598 , 748.597 , 2.22817e-05 , 733.693 , 1.99096 , 17658 , 713 , 0 , 228 , 1062 , 29 , 0.153 , 46.863 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.90_1_4.svrp , 2 , 763.28 , 762.036 , 1.24334 , 1.24334 , 763.28 , 763.28 , 0 , 755.305 , 1.04476 , 304 , 374 , 30 , 1181 , 0 , 0 , 0.491 , 7.871 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_4.svrp , 2 , 763.28 , 762.036 , 1.24399 , 1.24334 , 763.28 , 763.28 , 8.57483e-05 , 754.914 , 1.09602 , 1988 , 510 , 192 , 0 , 0 , 0 , 0.089 , 8.84 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_4.svrp , 2 , 763.28 , 762.036 , 1.24364 , 1.24334 , 763.28 , 763.28 , 3.97377e-05 , 754.914 , 1.09597 , 748 , 407 , 0 , 0 , 947 , 93 , 0.09 , 6.34 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_4.svrp , 2 , 763.28 , 762.036 , 1.24348 , 1.24334 , 763.28 , 763.28 , 1.84336e-05 , 755.294 , 1.04617 , 595 , 404 , 34 , 39 , 0 , 0 , 0.19 , 4.826 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_4.svrp , 2 , 763.28 , 762.036 , 1.24334 , 1.24334 , 763.28 , 763.28 , 0 , 755.294 , 1.04615 , 578 , 374 , 0 , 48 , 358 , 23 , 0.19 , 4.734 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.90_1_5.svrp , 2 , 737.89 , 736.724 , 1.16543 , 1.16543 , 737.89 , 737.89 , 0 , 719.701 , 2.465 , 1216 , 573 , 20 , 4820 , 0 , 0 , 0.511 , 130.976 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_5.svrp , 2 , 737.89 , 736.724 , 1.16612 , 1.16543 , 737.89 , 737.89 , 9.3808e-05 , 719.194 , 2.53381 , 16305 , 898 , 2644 , 0 , 0 , 0 , 0.136 , 174.317 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_5.svrp , 2 , 737.89 , 736.724 , 1.16569 , 1.16543 , 737.89 , 737.89 , 3.53711e-05 , 719.215 , 2.53091 , 9610 , 785 , 0 , 0 , 2006 , 255 , 0.147 , 35.666 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_5.svrp , 2 , 737.89 , 736.724 , 1.16589 , 1.16543 , 737.89 , 737.89 , 6.23941e-05 , 719.695 , 2.46583 , 9052 , 1018 , 42 , 460 , 0 , 0 , 0.189 , 64.827 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_5.svrp , 2 , 737.89 , 736.724 , 1.16552 , 1.16543 , 737.89 , 737.89 , 1.21698e-05 , 719.695 , 2.46578 , 3392 , 727 , 0 , 303 , 4104 , 39 , 0.191 , 25.935 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.90_1_6.svrp , 2 , 842.221 , 839.542 , 2.67856 , 2.67856 , 842.221 , 842.221 , 0 , 833.143 , 1.07783 , 953 , 506 , 49 , 3342 , 0 , 0 , 0.335 , 78.886 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_6.svrp , 2 , 842.221 , 839.542 , 2.67916 , 2.67856 , 842.221 , 842.221 , 7.21794e-05 , 833.047 , 1.08933 , 6433 , 753 , 517 , 0 , 0 , 0 , 0.077 , 21.585 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_6.svrp , 2 , 842.221 , 839.542 , 2.67856 , 2.67856 , 842.221 , 842.221 , 0 , 833.047 , 1.08925 , 1857 , 596 , 0 , 0 , 1199 , 119 , 0.079 , 12.137 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_6.svrp , 2 , 842.221 , 839.542 , 2.67855 , 2.67856 , 842.221 , 842.221 , 0 , 833.143 , 1.07782 , 2410 , 696 , 113 , 160 , 0 , 0 , 0.186 , 26.734 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_6.svrp , 2 , 842.221 , 839.542 , 2.67906 , 2.67856 , 842.221 , 842.221 , 5.997e-05 , 833.143 , 1.07788 , 2330 , 451 , 0 , 85 , 814 , 48 , 0.186 , 13.598 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.90_1_7.svrp , 2 , 782.287 , 781.022 , 1.26503 , 1.26503 , 782.287 , 782.287 , 0 , 778.969 , 0.424042 , 151 , 151 , 46 , 126 , 0 , 0 , 0.247 , 2.129 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_7.svrp , 2 , 782.287 , 781.022 , 1.26508 , 1.26503 , 782.287 , 782.287 , 7.0818e-06 , 777.739 , 0.581283 , 788 , 174 , 115 , 0 , 0 , 0 , 0.078 , 1.909 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_7.svrp , 2 , 782.287 , 781.022 , 1.26538 , 1.26503 , 782.287 , 782.287 , 4.46652e-05 , 777.739 , 0.581321 , 332 , 182 , 0 , 0 , 142 , 7 , 0.081 , 1.508 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_7.svrp , 2 , 782.287 , 781.022 , 1.26506 , 1.26503 , 782.287 , 782.287 , 4.11742e-06 , 778.716 , 0.456376 , 763 , 165 , 57 , 6 , 0 , 0 , 0.102 , 3.163 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_7.svrp , 2 , 782.287 , 781.022 , 1.26538 , 1.26503 , 782.287 , 782.287 , 4.46652e-05 , 778.716 , 0.456416 , 1588 , 158 , 0 , 7 , 87 , 4 , 0.108 , 5.281 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.90_1_8.svrp , 2 , 744.041 , 738.072 , 5.96895 , 5.96895 , 744.041 , 744.041 , 5.98311e-05 , 732.584 , 1.5399 , 28953 , 884 , 1676 , 3330 , 0 , 0 , 0.11 , 353.896 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_8.svrp , 2 , 744.044 , 738.072 , 5.97192 , 5.96895 , 744.044 , 740.159 , 0.522168 , 731.744 , 1.65323 , 50471 , 680 , 6830 , 0 , 0 , 0 , 0.032 , 600.097 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_8.svrp , 2 , 744.041 , 738.072 , 5.96899 , 5.96895 , 744.041 , 744.041 , 4.81828e-06 , 731.744 , 1.65284 , 2547 , 504 , 0 , 0 , 2518 , 80 , 0.035 , 16.994 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_8.svrp , 2 , 744.041 , 738.072 , 5.96895 , 5.96895 , 744.041 , 740.768 , 0.439951 , 731.95 , 1.62513 , 47750 , 315 , 5839 , 31 , 0 , 0 , 0.044 , 600.093 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_8.svrp , 2 , 744.042 , 738.072 , 5.96933 , 5.96895 , 744.042 , 744.041 , 5.14649e-05 , 731.95 , 1.62518 , 2788 , 298 , 0 , 27 , 2029 , 38 , 0.047 , 11.547 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.90_1_9.svrp , 2 , 765.367 , 763.721 , 1.64581 , 1.64581 , 765.367 , 765.367 , 0 , 753.799 , 1.51147 , 652 , 715 , 57 , 5409 , 0 , 0 , 0.399 , 57.763 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_9.svrp , 2 , 765.367 , 763.721 , 1.64596 , 1.64581 , 765.367 , 764.147 , 0.159443 , 753.694 , 1.52514 , 27531 , 866 , 7014 , 0 , 0 , 0 , 0.119 , 600.116 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_9.svrp , 2 , 765.369 , 763.721 , 1.64802 , 1.64581 , 765.369 , 765.367 , 0.000289068 , 753.694 , 1.5254 , 74962 , 1620 , 0 , 0 , 14631 , 1091 , 0.121 , 600.088 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_9.svrp , 2 , 765.367 , 763.721 , 1.6458 , 1.64581 , 765.367 , 765.367 , 0 , 753.799 , 1.51147 , 1578 , 965 , 46 , 163 , 0 , 0 , 0.223 , 34.089 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.90_1_9.svrp , 2 , 765.368 , 763.721 , 1.64696 , 1.64581 , 765.368 , 765.367 , 0.000150154 , 753.799 , 1.51162 , 76077 , 930 , 0 , 185 , 688 , 39 , 0.227 , 600.065 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.93_1_0.svrp , 2 , 789.773 , 777.486 , 12.2871 , 12.2871 , 789.773 , 787.012 , 0.349623 , 769.966 , 2.50793 , 7995 , 1067 , 1227 , 9339 , 0 , 0 , 0.576 , 600.152 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_0.svrp , 2 , 790.737 , 773.059 , 17.6781 , 17.6759 , 790.737 , 774.396 , 2.06655 , 767.488 , 2.94011 , 26772 , 1643 , 6090 , 0 , 0 , 0 , 0.082 , 600.101 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_0.svrp , 2 , 789.773 , 777.486 , 12.2873 , 12.2871 , 789.773 , 788.22 , 0.196653 , 767.488 , 2.82168 , 20847 , 2223 , 0 , 0 , 25782 , 599 , 0.084 , 600.092 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_0.svrp , 2 , 789.773 , 777.486 , 12.287 , 12.2871 , 789.773 , 789.773 , 0 , 770.172 , 2.48182 , 16279 , 1336 , 2269 , 415 , 0 , 0 , 0.174 , 226.769 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_0.svrp , 2 , 789.773 , 777.486 , 12.2873 , 12.2871 , 789.773 , 789.773 , 3.47011e-05 , 770.172 , 2.48186 , 3481 , 1137 , 0 , 278 , 3606 , 71 , 0.18 , 46.293 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.93_1_1.svrp , 2 , 813.361 , 805.022 , 8.33953 , 8.33953 , 813.361 , 813.361 , 3.2279e-06 , 798.282 , 1.85392 , 2614 , 766 , 94 , 4985 , 0 , 0 , 0.237 , 99.067 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_1.svrp , 2 , 813.361 , 805.022 , 8.33948 , 8.33953 , 813.361 , 807.797 , 0.684162 , 797.713 , 1.92385 , 41565 , 1064 , 6496 , 0 , 0 , 0 , 0.084 , 600.084 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_1.svrp , 2 , 813.361 , 805.022 , 8.33958 , 8.33953 , 813.361 , 813.361 , 5.85718e-06 , 797.713 , 1.92386 , 3024 , 846 , 0 , 0 , 2691 , 248 , 0.084 , 23.763 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_1.svrp , 2 , 813.362 , 805.022 , 8.33991 , 8.33953 , 813.362 , 813.361 , 4.67971e-05 , 798.105 , 1.87575 , 2143 , 800 , 195 , 126 , 0 , 0 , 0.094 , 19.705 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_1.svrp , 2 , 813.362 , 805.022 , 8.33981 , 8.33953 , 813.362 , 813.361 , 3.41595e-05 , 798.105 , 1.87573 , 2562 , 816 , 0 , 151 , 1407 , 136 , 0.097 , 23.421 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.93_1_2.svrp , 2 , 754.713 , 749.933 , 4.77979 , 4.77979 , 754.713 , 754.713 , 0 , 743.274 , 1.51573 , 1123 , 473 , 57 , 2880 , 0 , 0 , 0.389 , 36.484 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_2.svrp , 2 , 754.713 , 749.933 , 4.7799 , 4.77979 , 754.713 , 753.356 , 0.17984 , 743.109 , 1.53759 , 54969 , 1247 , 7435 , 0 , 0 , 0 , 0.126 , 600.079 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_2.svrp , 2 , 754.714 , 749.933 , 4.78052 , 4.77979 , 754.714 , 754.713 , 9.64856e-05 , 743.109 , 1.53767 , 2946 , 849 , 0 , 0 , 2388 , 258 , 0.129 , 18.137 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_2.svrp , 2 , 754.713 , 749.933 , 4.77967 , 4.77979 , 754.713 , 754.713 , 4.65514e-07 , 743.235 , 1.5208 , 1652 , 650 , 70 , 142 , 0 , 0 , 0.207 , 11.207 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_2.svrp , 2 , 754.714 , 749.933 , 4.78005 , 4.77979 , 754.714 , 754.713 , 3.49431e-05 , 743.235 , 1.52085 , 8313 , 465 , 0 , 112 , 795 , 84 , 0.209 , 20.755 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.93_1_3.svrp , 2 , 821.958 , 816.886 , 5.0715 , 5.0715 , 821.958 , 821.958 , 0 , 814.707 , 0.882194 , 781 , 861 , 41 , 5037 , 0 , 0 , 0.412 , 165.097 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_3.svrp , 2 , 821.958 , 816.886 , 5.07155 , 5.0715 , 821.958 , 821.958 , 5.88837e-06 , 812.352 , 1.16871 , 8441 , 722 , 2146 , 0 , 0 , 0 , 0.086 , 54.274 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_3.svrp , 2 , 821.959 , 816.886 , 5.07224 , 5.0715 , 821.959 , 821.958 , 8.97344e-05 , 812.352 , 1.16879 , 6252 , 653 , 0 , 0 , 967 , 70 , 0.088 , 14.309 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_3.svrp , 2 , 821.958 , 816.886 , 5.07152 , 5.0715 , 821.958 , 821.958 , 2.28722e-06 , 814.463 , 0.911797 , 1597 , 1069 , 90 , 107 , 0 , 0 , 0.134 , 44.125 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_3.svrp , 2 , 821.96 , 816.886 , 5.0734 , 5.0715 , 821.96 , 821.958 , 0.000230521 , 814.463 , 0.912023 , 359219 , 1072 , 0 , 149 , 751 , 40 , 0.13 , 600.086 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.93_1_4.svrp , 2 , 771.542 , 767.761 , 3.78103 , 3.78103 , 771.542 , 771.542 , 0 , 764.959 , 0.853242 , 844 , 411 , 118 , 1807 , 0 , 0 , 0.231 , 23.589 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_4.svrp , 2 , 771.542 , 767.761 , 3.78107 , 3.78103 , 771.542 , 771.542 , 4.2266e-06 , 764.526 , 0.909324 , 10600 , 504 , 2496 , 0 , 0 , 0 , 0.092 , 62.721 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_4.svrp , 2 , 771.542 , 767.761 , 3.78158 , 3.78103 , 771.542 , 771.542 , 7.03422e-05 , 764.526 , 0.90939 , 6953 , 468 , 0 , 0 , 1130 , 191 , 0.093 , 21.529 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_4.svrp , 2 , 771.542 , 767.761 , 3.78111 , 3.78103 , 771.542 , 771.542 , 9.81411e-06 , 764.959 , 0.853252 , 1338 , 411 , 123 , 45 , 0 , 0 , 0.096 , 6.237 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_4.svrp , 2 , 771.542 , 767.761 , 3.78121 , 3.78103 , 771.542 , 771.542 , 2.2945e-05 , 764.959 , 0.853265 , 48092 , 413 , 0 , 68 , 657 , 63 , 0.098 , 55.673 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.93_1_5.svrp , 2 , 791.105 , 782.748 , 8.35759 , 8.35759 , 791.105 , 711.965 , 10.0037 , 707.522 , 10.5654 , 1487 , 1482 , 46 , 10641 , 0 , 0 , 0.575 , 600.293 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_5.svrp , 2 , 735.56 , 725.863 , 9.69692 , 9.6958 , 735.56 , 721.584 , 1.90003 , 704.763 , 4.18693 , 18172 , 3636 , 3621 , 0 , 0 , 0 , 0.065 , 600.091 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_5.svrp , 2 , 744.949 , 725.056 , 19.8927 , 19.8928 , 744.949 , 720.053 , 3.34206 , 704.763 , 5.39456 , 10518 , 4174 , 0 , 0 , 16877 , 1024 , 0.068 , 600.117 , 0
