Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_2.svrp , 661.37 , 646.406 , 2.26254 , 57.602 , 79.103 , 3 , 652 , 9.37 , 8.54 , 9.37 , 661.37 , 661.37 , 0 , 3416 , 631 , 1.80619 , 330 , 0.633875 , 0 , 0 , 0 , 1221 , 46.1419 , 708 , 0.709078 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.85_1_2.svrp , 661.37 , 646.406 , 2.26254 , 59.512 , 72.564 , 3 , 652 , 9.37 , 8.54 , 9.37 , 661.37 , 661.37 , 0 , 1855 , 618 , 1.56346 , 253 , 0.429309 , 0 , 0 , 0 , 1221 , 47.0751 , 670 , 1.30599 , 1
ILS , ./data/Jabali/k3/50_3_0.85_1_3.svrp , 673.98 , 660 , 2.07425 , 0.024 , 0.674 , 3 , 666 , 7.98 , 7.59 , 7.98 , 673.98 , 673.98 , 0 , 97 , 199 , 0.024834 , 35 , 0.008164 , 0 , 27 , 0.005364 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.85_1_3.svrp , 673.98 , 669.38 , 0.682513 , 32.49 , 33.579 , 3 , 666 , 7.98 , 7.59 , 7.98 , 673.98 , 673.98 , 0 , 2 , 200 , 0.15105 , 17 , 0.005387 , 0 , 0 , 0 , 713 , 30.2223 , 117 , 0.020301 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_3.svrp , 673.98 , 669.38 , 0.682513 , 32.538 , 33.338 , 3 , 666 , 7.98 , 7.59 , 7.98 , 673.98 , 673.98 , 0 , 1 , 192 , 0.149031 , 23 , 0.085052 , 0 , 0 , 0 , 713 , 30.2527 , 106 , 0.016612 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.85_1_3.svrp , 673.98 , 669.38 , 0.682513 , 32.914 , 33.733 , 3 , 666 , 7.98 , 7.59 , 7.98 , 673.98 , 673.98 , 0 , 1 , 192 , 0.147957 , 23 , 0.085746 , 0 , 0 , 0 , 713 , 30.6372 , 106 , 0.031956 , 1
ILS , ./data/Jabali/k3/50_3_0.85_1_4.svrp , 666.33 , 647.45 , 2.83343 , 0.105 , 4.929 , 3 , 650 , 16.33 , 15.48 , 16.33 , 666.33 , 666.33 , 0 , 911 , 571 , 0.253267 , 43 , 0.01001 , 0 , 34 , 0.019475 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.85_1_4.svrp , 666.33 , 655.895 , 1.56597 , 62.913 , 65.248 , 3 , 650 , 16.33 , 15.48 , 16.33 , 666.33 , 666.33 , 0 , 386 , 502 , 6.57939 , 37 , 0.007596 , 0 , 0 , 0 , 2485 , 35.56 , 363 , 0.084952 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_4.svrp , 666.33 , 655.895 , 1.56597 , 63.818 , 68.278 , 3 , 650 , 16.33 , 15.48 , 16.33 , 666.33 , 666.33 , 0 , 655 , 550 , 6.6727 , 54 , 0.20649 , 0 , 0 , 0 , 2485 , 35.6369 , 401 , 0.129434 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.85_1_4.svrp , 666.33 , 655.895 , 1.56597 , 63.555 , 68.055 , 3 , 650 , 16.33 , 15.48 , 16.33 , 666.33 , 666.33 , 0 , 703 , 521 , 6.68912 , 50 , 0.20794 , 0 , 0 , 0 , 2485 , 35.3748 , 365 , 0.411763 , 1
ILS , ./data/Jabali/k3/50_3_0.85_1_5.svrp , 728.88 , 722.167 , 0.921048 , 0.035 , 0.244 , 3 , 726 , 2.88 , 2.86 , 2.88 , 728.88 , 728.88 , 0 , 1 , 105 , 0.007432 , 8 , 0.002199 , 0 , 8 , 0.00199 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.85_1_5.svrp , 728.88 , 725.747 , 0.429883 , 31.021 , 31.298 , 3 , 726 , 2.88 , 2.86 , 2.88 , 728.88 , 728.88 , 0 , 1 , 191 , 0.105566 , 11 , 0.002919 , 0 , 0 , 0 , 107 , 30.2988 , 77 , 0.00879 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_5.svrp , 728.88 , 725.747 , 0.429883 , 30.843 , 31.157 , 3 , 726 , 2.88 , 2.86 , 2.88 , 728.88 , 728.88 , 0 , 1 , 196 , 0.106024 , 14 , 0.032619 , 0 , 0 , 0 , 107 , 30.0805 , 81 , 0.00885 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.85_1_5.svrp , 728.88 , 725.747 , 0.429883 , 30.301 , 30.622 , 3 , 726 , 2.88 , 2.86 , 2.88 , 728.88 , 728.88 , 0 , 1 , 196 , 0.104253 , 14 , 0.032823 , 0 , 0 , 0 , 107 , 29.6504 , 81 , 0.013046 , 1
ILS , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 658.03 , 646.875 , 1.69521 , 0.088 , 1.408 , 3 , 653 , 5.03 , 4.33 , 5.03 , 658.03 , 658.03 , 0 , 54 , 282 , 0.04523 , 14 , 0.003375 , 0 , 11 , 0.004905 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 658.03 , 651.758 , 0.953171 , 60.7 , 61.228 , 3 , 653 , 5.03 , 4.33 , 5.03 , 658.03 , 658.03 , 0 , 81 , 385 , 1.29281 , 18 , 0.004511 , 0 , 0 , 0 , 1524 , 46.3322 , 271 , 0.036548 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 658.03 , 651.758 , 0.953171 , 60.902 , 61.569 , 3 , 653 , 5.03 , 4.33 , 5.03 , 658.03 , 658.03 , 0 , 117 , 352 , 1.29655 , 22 , 0.053722 , 0 , 0 , 0 , 1524 , 46.4543 , 230 , 0.042022 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 658.03 , 651.758 , 0.953171 , 61.274 , 61.998 , 3 , 653 , 5.03 , 4.33 , 5.03 , 658.03 , 658.03 , 0 , 117 , 352 , 1.29825 , 22 , 0.053582 , 0 , 0 , 0 , 1524 , 46.4622 , 230 , 0.079747 , 1
ILS , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.5 , 688.4 , 2.28531 , 0.054 , 1.771 , 3 , 697 , 7.5 , 7.02 , 7.5 , 704.5 , 704.5 , 0 , 403 , 304 , 0.088243 , 50 , 0.012433 , 0 , 25 , 0.01124 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.5 , 696.641 , 1.11552 , 82.246 , 83.614 , 3 , 697 , 7.5 , 7.02 , 7.5 , 704.5 , 704.5 , 0 , 387 , 406 , 1.7604 , 36 , 0.008983 , 0 , 0 , 0 , 2025 , 72.513 , 305 , 0.079508 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.5 , 696.641 , 1.11552 , 82.502 , 84.403 , 3 , 697 , 7.5 , 7.02 , 7.5 , 704.5 , 704.5 , 0 , 348 , 414 , 1.75221 , 65 , 0.173247 , 0 , 0 , 0 , 2025 , 72.7546 , 299 , 0.075752 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.5 , 696.641 , 1.11552 , 84.449 , 87.768 , 3 , 697 , 7.5 , 7.02 , 7.5 , 704.5 , 704.5 , 0 , 410 , 482 , 1.7817 , 112 , 0.284141 , 0 , 0 , 0 , 2025 , 73.7083 , 353 , 0.217953 , 1
ILS , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.19 , 649.86 , 2.88857 , 0.041 , 0.944 , 3 , 663 , 6.19 , 5.55 , 6.19 , 669.19 , 669.19 , 0 , 105 , 207 , 0.0418 , 14 , 0.003936 , 0 , 20 , 0.012813 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.19 , 654.685 , 2.16755 , 31.384 , 34.266 , 3 , 663 , 6.19 , 5.55 , 6.19 , 669.19 , 669.19 , 0 , 576 , 377 , 0.277618 , 38 , 0.012338 , 0 , 0 , 0 , 133 , 30.7562 , 280 , 0.125875 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.19 , 654.685 , 2.16755 , 30.699 , 33.225 , 3 , 663 , 6.19 , 5.55 , 6.19 , 669.19 , 669.19 , 0 , 501 , 345 , 0.252802 , 35 , 0.102989 , 0 , 0 , 0 , 133 , 30.161 , 254 , 0.10665 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.19 , 654.685 , 2.16755 , 31.458 , 33.976 , 3 , 663 , 6.19 , 5.55 , 6.19 , 669.19 , 669.19 , 0 , 398 , 350 , 0.243611 , 34 , 0.129663 , 0 , 0 , 0 , 133 , 30.8443 , 243 , 0.23324 , 1
ILS , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.44 , 667.25 , 1.50419 , 0.065 , 1.713 , 3 , 675 , 2.44 , 2.2 , 2.44 , 677.44 , 677.44 , 0 , 384 , 287 , 0.103837 , 78 , 0.018532 , 0 , 53 , 0.01374 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.44 , 675.353 , 0.308022 , 79.879 , 80.5 , 3 , 675 , 2.44 , 2.2 , 2.44 , 677.44 , 677.44 , 0 , 75 , 310 , 1.69093 , 22 , 0.004293 , 0 , 0 , 0 , 1947 , 64.0003 , 191 , 0.026721 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.44 , 675.353 , 0.308022 , 79.089 , 81.571 , 3 , 675 , 2.44 , 2.2 , 2.44 , 677.44 , 677.44 , 0 , 353 , 469 , 1.7449 , 100 , 0.259467 , 0 , 0 , 0 , 1947 , 63.8733 , 364 , 0.105522 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.44 , 675.353 , 0.308022 , 79.042 , 82.852 , 3 , 675 , 2.44 , 2.2 , 2.44 , 677.44 , 677.44 , 0 , 428 , 510 , 1.76265 , 119 , 0.280924 , 0 , 0 , 0 , 1947 , 64.4445 , 430 , 0.321023 , 1
ILS , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 680.99 , 665.09 , 2.33484 , 0.126 , 16.076 , 3 , 673 , 7.99 , 7.95 , 7.99 , 680.99 , 680.99 , 0 , 902 , 899 , 0.27422 , 135 , 0.032925 , 0 , 72 , 0.033191 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 680.99 , 674.375 , 0.97138 , 31.462 , 32.766 , 3 , 673 , 7.99 , 7.95 , 7.99 , 680.99 , 680.99 , 0 , 299 , 471 , 0.23663 , 38 , 0.011555 , 0 , 0 , 0 , 271 , 30.0865 , 212 , 0.022455 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 680.99 , 674.375 , 0.97138 , 31.012 , 35.423 , 3 , 673 , 7.99 , 7.95 , 7.99 , 680.99 , 680.99 , 0 , 530 , 704 , 0.306383 , 124 , 0.339499 , 0 , 0 , 0 , 271 , 29.6167 , 403 , 0.045102 , 1
ILS , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 702.02 , 681.867 , 2.87076 , 0.087 , 12.061 , 3 , 694 , 8.02 , 6.67 , 8.02 , 702.02 , 702.02 , 0 , 1101 , 761 , 0.317045 , 149 , 0.031852 , 0 , 114 , 0.037028 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 702.02 , 689.231 , 1.82179 , 60.859 , 88.689 , 3 , 694 , 8.02 , 6.67 , 8.02 , 702.02 , 702.02 , 0 , 1255 , 1032 , 4.80701 , 168 , 0.037573 , 0 , 0 , 0 , 2667 , 14.6993 , 927 , 0.310657 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 702.02 , 689.228 , 1.82222 , 60.585 , 80.626 , 3 , 694 , 8.02 , 6.67 , 8.02 , 702.02 , 702.02 , 0 , 1196 , 842 , 4.56808 , 183 , 0.517008 , 0 , 0 , 0 , 2662 , 13.9417 , 781 , 0.286022 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 702.02 , 689.228 , 1.82221 , 60.083 , 120.919 , 3 , 694 , 8.02 , 6.67 , 8.02 , 702.02 , 702.02 , 0 , 1640 , 1419 , 4.67155 , 208 , 0.583844 , 0 , 0 , 0 , 2664 , 13.9209 , 1262 , 1.12798 , 1
ILS , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.93 , 680.09 , 1.853 , 0.054 , 2.695 , 3 , 686 , 6.93 , 6.68 , 6.93 , 692.93 , 692.93 , 0 , 488 , 405 , 0.107004 , 67 , 0.013595 , 0 , 56 , 0.053973 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.93 , 682.75 , 1.46912 , 27.479 , 30.137 , 3 , 686 , 6.93 , 6.68 , 6.93 , 692.93 , 692.93 , 0 , 387 , 398 , 0.153397 , 51 , 0.010508 , 0 , 0 , 0 , 111 , 26.8631 , 320 , 0.089908 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.93 , 682.75 , 1.46912 , 27.643 , 30.465 , 3 , 686 , 6.93 , 6.68 , 6.93 , 692.93 , 692.93 , 0 , 319 , 390 , 0.135233 , 55 , 0.138068 , 0 , 0 , 0 , 111 , 27.0422 , 304 , 0.078887 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.93 , 682.75 , 1.46912 , 27.762 , 35.609 , 3 , 686 , 6.93 , 6.68 , 6.93 , 692.93 , 692.93 , 0 , 474 , 619 , 0.176975 , 117 , 0.319335 , 0 , 0 , 0 , 111 , 27.1446 , 577 , 0.337382 , 1
ILS , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.76 , 646.88 , 1.35415 , 0.046 , 0.603 , 3 , 641 , 14.76 , 14.26 , 14.76 , 655.76 , 655.76 , 0 , 12 , 152 , 0.013761 , 45 , 0.009798 , 0 , 29 , 0.011052 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.76 , 652.41 , 0.510858 , 60.08 , 60.369 , 3 , 641 , 14.76 , 14.26 , 14.76 , 655.76 , 655.76 , 0 , 30 , 221 , 4.20194 , 38 , 0.005776 , 0 , 0 , 0 , 7346 , 6.38098 , 97 , 0.015966 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.76 , 652.41 , 0.510858 , 60.084 , 60.495 , 3 , 641 , 14.76 , 14.26 , 14.76 , 655.76 , 655.76 , 0 , 27 , 216 , 4.19035 , 55 , 0.09197 , 0 , 0 , 0 , 7627 , 6.52289 , 94 , 0.019649 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.76 , 653.32 , 0.372087 , 60.099 , 60.661 , 3 , 641 , 14.76 , 14.26 , 14.76 , 655.76 , 655.76 , 0 , 56 , 221 , 4.18258 , 45 , 0.072825 , 0 , 0 , 0 , 7627 , 6.52048 , 96 , 0.037225 , 1
ILS , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.83 , 633.057 , 3.02879 , 0.037 , 3.799 , 3 , 644 , 8.83 , 8.68 , 8.83 , 652.83 , 652.83 , 0 , 974 , 480 , 0.144671 , 80 , 0.017115 , 0 , 62 , 0.082889 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.83 , 636.375 , 2.52056 , 37.389 , 41.796 , 3 , 644 , 8.83 , 8.68 , 8.83 , 652.83 , 652.83 , 0 , 882 , 539 , 0.634147 , 44 , 0.010168 , 0 , 0 , 0 , 164 , 36.5331 , 455 , 0.172668 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.83 , 636.375 , 2.52056 , 37.198 , 42.427 , 3 , 644 , 8.83 , 8.68 , 8.83 , 652.83 , 652.83 , 0 , 967 , 497 , 0.632412 , 59 , 0.174197 , 0 , 0 , 0 , 164 , 36.3437 , 443 , 0.19138 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.83 , 636.375 , 2.52056 , 37.421 , 57.703 , 3 , 644 , 8.83 , 8.68 , 8.83 , 652.83 , 652.83 , 0 , 1771 , 799 , 0.901991 , 80 , 0.251419 , 0 , 0 , 0 , 164 , 36.5673 , 711 , 1.21044 , 1
ILS , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.56 , 660.113 , 3.57115 , 0.044 , 5.308 , 3 , 666 , 18.56 , 18.39 , 18.56 , 684.56 , 684.56 , 0 , 1388 , 568 , 0.387702 , 80 , 0.015922 , 0 , 83 , 0.125339 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.56 , 665.145 , 2.83613 , 52.981 , 74.354 , 3 , 666 , 18.56 , 18.39 , 18.56 , 684.56 , 684.56 , 0 , 1567 , 830 , 1.97401 , 107 , 0.019949 , 0 , 0 , 0 , 1185 , 38.3164 , 809 , 0.35737 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.56 , 665.145 , 2.83613 , 52.534 , 262.247 , 3 , 666 , 18.56 , 18.39 , 18.56 , 684.56 , 684.56 , 0 , 5460 , 1907 , 3.28205 , 406 , 1.267 , 0 , 0 , 0 , 1185 , 37.8269 , 1995 , 1.37627 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.56 , 665.145 , 2.83613 , 50.23 , 116.743 , 3 , 666 , 18.56 , 18.39 , 18.56 , 684.56 , 684.56 , 0 , 2980 , 1266 , 2.34078 , 212 , 0.593985 , 0 , 0 , 0 , 1185 , 37.5147 , 1286 , 2.08062 , 1
ILS , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 690.21 , 671.23 , 2.74989 , 0.039 , 2.532 , 3 , 680 , 10.21 , 8.73 , 10.21 , 690.21 , 690.21 , 0 , 796 , 347 , 0.125522 , 41 , 0.010307 , 0 , 41 , 0.074728 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 690.21 , 680.275 , 1.43939 , 53.228 , 55.227 , 3 , 680 , 10.21 , 8.73 , 10.21 , 690.21 , 690.21 , 0 , 391 , 417 , 1.90125 , 35 , 0.008966 , 0 , 0 , 0 , 874 , 47.6765 , 346 , 0.088941 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 690.21 , 680.275 , 1.43939 , 53.528 , 80.266 , 3 , 680 , 10.21 , 8.73 , 10.21 , 690.21 , 690.21 , 0 , 1020 , 861 , 2.07623 , 217 , 0.654958 , 0 , 0 , 0 , 874 , 47.4861 , 762 , 0.284266 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 690.21 , 680.275 , 1.43939 , 53.432 , 57.515 , 3 , 680 , 10.21 , 8.73 , 10.21 , 690.21 , 690.21 , 0 , 566 , 480 , 1.92199 , 96 , 0.290297 , 0 , 0 , 0 , 874 , 47.2719 , 372 , 0.33269 , 1
ILS , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 703.8 , 691.5 , 1.74766 , 0.066 , 0.973 , 3 , 693 , 10.8 , 9.5 , 10.8 , 703.8 , 703.8 , 0 , 292 , 263 , 0.057688 , 39 , 0.008068 , 0 , 29 , 0.008662 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 703.8 , 693.46 , 1.46917 , 26.666 , 27.33 , 3 , 693 , 10.8 , 9.5 , 10.8 , 703.8 , 703.8 , 0 , 160 , 311 , 0.119514 , 28 , 0.006218 , 0 , 0 , 0 , 50 , 26.2745 , 205 , 0.03398 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 703.8 , 693.46 , 1.46917 , 26.577 , 27.334 , 3 , 693 , 10.8 , 9.5 , 10.8 , 703.8 , 703.8 , 0 , 143 , 310 , 0.118097 , 37 , 0.07127 , 0 , 0 , 0 , 50 , 26.1846 , 204 , 0.032042 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 703.8 , 693.46 , 1.46917 , 26.837 , 27.613 , 3 , 693 , 10.8 , 9.5 , 10.8 , 703.8 , 703.8 , 0 , 141 , 309 , 0.118565 , 37 , 0.07093 , 0 , 0 , 0 , 50 , 26.4441 , 204 , 0.073404 , 1
ILS , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.76 , 693.9 , 1.40105 , 0.069 , 1.25 , 3 , 699 , 4.76 , 4.23 , 4.76 , 703.76 , 703.76 , 0 , 144 , 215 , 0.044402 , 29 , 0.00608 , 0 , 16 , 0.007392 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.76 , 700.806 , 0.419806 , 65.576 , 65.926 , 3 , 699 , 4.76 , 4.23 , 4.76 , 703.76 , 703.76 , 0 , 46 , 238 , 1.7444 , 21 , 0.003181 , 0 , 0 , 0 , 944 , 56.172 , 137 , 0.016967 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.76 , 700.806 , 0.419806 , 65.993 , 66.559 , 3 , 699 , 4.76 , 4.23 , 4.76 , 703.76 , 703.76 , 0 , 77 , 249 , 1.76759 , 29 , 0.033282 , 0 , 0 , 0 , 944 , 56.2804 , 144 , 0.025404 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.76 , 700.806 , 0.419806 , 66.499 , 67.068 , 3 , 699 , 4.76 , 4.23 , 4.76 , 703.76 , 703.76 , 0 , 77 , 249 , 1.76459 , 29 , 0.033298 , 0 , 0 , 0 , 944 , 56.5858 , 144 , 0.053287 , 1
ILS , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.1 , 646.207 , 3.42151 , 0.104 , 14.328 , 3 , 663 , 6.1 , 6.04 , 6.1 , 669.1 , 669.1 , 0 , 2054 , 663 , 0.474402 , 81 , 0.017975 , 0 , 64 , 0.191515 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.1 , 656.785 , 1.84049 , 60.182 , 79.54 , 3 , 663 , 6.1 , 6.04 , 6.1 , 669.1 , 669.1 , 0 , 2303 , 829 , 4.22823 , 86 , 0.021087 , 0 , 0 , 0 , 2099 , 4.78021 , 691 , 0.435488 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.1 , 656.788 , 1.84014 , 60.103 , 80.044 , 3 , 663 , 6.1 , 6.04 , 6.1 , 669.1 , 669.1 , 0 , 1342 , 937 , 4.17126 , 126 , 0.330897 , 0 , 0 , 0 , 2107 , 4.83966 , 768 , 0.316037 , 1
