Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.75 , 750.812 , 1.95075 , 0.036 , 2.681 , 2 , 763 , 2.75 , 2.48 , 2.75 , 765.75 , 765.75 , 0 , 891 , 131 , 0.137398 , 117 , 0.048686 , 0 , 76 , 0.274937 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.75 , 759.554 , 0.809164 , 57.547 , 61.244 , 2 , 763 , 2.75 , 2.48 , 2.75 , 765.75 , 765.75 , 0 , 1137 , 155 , 0.932307 , 100 , 0.038783 , 0 , 0 , 0 , 153 , 55.4787 , 196 , 0.653975 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.75 , 759.554 , 0.809164 , 57.76 , 67.982 , 2 , 763 , 2.75 , 2.48 , 2.75 , 765.75 , 765.75 , 0 , 1077 , 201 , 0.974035 , 107 , 5.56564 , 0 , 0 , 0 , 153 , 55.7398 , 235 , 0.788504 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.75 , 759.554 , 0.809164 , 56.98 , 63.909 , 2 , 763 , 2.75 , 2.48 , 2.75 , 765.75 , 765.75 , 0 , 956 , 133 , 0.922584 , 91 , 2.56665 , 0 , 0 , 0 , 153 , 54.9672 , 198 , 1.65664 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 695.68 , 672.626 , 3.31392 , 0.042 , 27.213 , 2 , 691 , 4.68 , 4.63 , 4.68 , 695.68 , 695.68 , 0 , 4799 , 296 , 0.637838 , 1005 , 0.53024 , 0 , 162 , 1.56857 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 695.68 , 685.712 , 1.43277 , 60.229 , 65.845 , 2 , 691 , 4.68 , 4.63 , 4.68 , 695.68 , 695.68 , 0 , 1211 , 188 , 0.364961 , 219 , 0.092562 , 0 , 0 , 0 , 846 , 0.672055 , 226 , 0.879254 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 695.68 , 685.713 , 1.43276 , 60.112 , 90.55 , 2 , 691 , 4.68 , 4.63 , 4.68 , 695.68 , 695.68 , 0 , 2408 , 187 , 0.509118 , 266 , 21.6897 , 0 , 0 , 0 , 862 , 0.6975 , 241 , 1.59091 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 695.68 , 685.713 , 1.43277 , 60.494 , 78.577 , 2 , 691 , 4.68 , 4.63 , 4.68 , 695.68 , 695.68 , 0 , 1081 , 139 , 0.334329 , 189 , 12.7718 , 0 , 0 , 0 , 864 , 0.697792 , 198 , 1.87105 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 719.956 , 2.52562 , 0.049 , 97.048 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 5949 , 480 , 1.0128 , 2347 , 1.11453 , 0 , 299 , 2.40936 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 728.636 , 1.35043 , 61.265 , 68.334 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 875 , 166 , 0.230823 , 217 , 0.09951 , 0 , 0 , 0 , 1007 , 0.594697 , 192 , 0.738806 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 728.636 , 1.35041 , 60.14 , 183.314 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 2395 , 360 , 0.505138 , 820 , 94.682 , 0 , 0 , 0 , 988 , 0.565185 , 365 , 1.99767 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 728.636 , 1.35043 , 60.267 , 68.85 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 232 , 125 , 0.121654 , 79 , 6.7895 , 0 , 0 , 0 , 1007 , 0.566172 , 122 , 0.43552 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 676.06 , 660.229 , 2.34173 , 0.042 , 18.089 , 2 , 672 , 4.06 , 4.02 , 4.06 , 676.06 , 676.06 , 0 , 2895 , 286 , 0.269634 , 1248 , 0.552254 , 0 , 125 , 0.902625 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 676.06 , 668.667 , 1.09351 , 60.099 , 68.941 , 2 , 672 , 4.06 , 4.02 , 4.06 , 676.06 , 676.06 , 0 , 1560 , 261 , 0.502633 , 490 , 0.220039 , 0 , 0 , 0 , 616 , 0.345069 , 260 , 0.349806 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 676.06 , 668.655 , 1.09538 , 60.191 , 133.558 , 2 , 672 , 4.06 , 4.02 , 4.06 , 676.06 , 676.06 , 0 , 2115 , 238 , 0.63544 , 741 , 61.5401 , 0 , 0 , 0 , 601 , 0.338553 , 244 , 0.524598 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 740.02 , 707.154 , 4.44123 , 0.044 , 145.362 , 2 , 734 , 6.02 , 5.47 , 6.02 , 740.02 , 740.02 , 0 , 8566 , 679 , 1.71029 , 2243 , 1.0559 , 0 , 438 , 3.02276 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 740.02 , 719.787 , 2.7341 , 62.983 , 280.776 , 2 , 734 , 6.02 , 5.47 , 6.02 , 740.02 , 740.02 , 0 , 9701 , 621 , 2.95002 , 1549 , 0.815417 , 0 , 0 , 0 , 478 , 52.2867 , 864 , 7.66751 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 740.02 , 719.787 , 2.7341 , 61.763 , 605.979 , 2 , 734 , 6.02 , 5.47 , 6.02 , 740.02 , 740.02 , 0 , 11047 , 637 , 3.17841 , 2100 , 193.141 , 0 , 0 , 0 , 478 , 50.4678 , 1327 , 9.72785 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 740.02 , 719.787 , 2.7341 , 59.686 , 183.653 , 2 , 734 , 6.02 , 5.47 , 6.02 , 740.02 , 740.02 , 0 , 7683 , 397 , 2.03763 , 561 , 26.1266 , 0 , 0 , 0 , 478 , 48.9838 , 841 , 15.8893 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 722.58 , 695.733 , 3.71537 , 0.038 , 1000.07 , 2 , 717 , 5.58 , 5.27 , 5.58 , 722.58 , 719.663 , 0.403701 , 29103 , 786 , 6.40014 , 5562 , 2.35897 , 0 , 1334 , 10.5462 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 722.58 , 702.278 , 2.80964 , 60.089 , 222.697 , 2 , 717 , 5.58 , 5.27 , 5.58 , 722.58 , 722.58 , 0 , 19410 , 377 , 4.01876 , 1344 , 0.555292 , 0 , 0 , 0 , 764 , 0.629269 , 1204 , 11.1883 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 722.58 , 702.278 , 2.80963 , 60.358 , 754.107 , 2 , 717 , 5.58 , 5.27 , 5.58 , 722.58 , 722.58 , 0 , 23912 , 502 , 5.70838 , 2473 , 159.536 , 0 , 0 , 0 , 784 , 0.637823 , 1725 , 15.9175 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 722.58 , 702.278 , 2.80963 , 60.642 , 331.879 , 2 , 717 , 5.58 , 5.27 , 5.58 , 722.58 , 722.58 , 0 , 13771 , 432 , 4.17962 , 943 , 31.0768 , 0 , 0 , 0 , 772 , 0.633287 , 1382 , 30.8637 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.86 , 668.357 , 3.95243 , 0.04 , 1000.06 , 2 , 689 , 6.86 , 6.55 , 6.86 , 695.86 , 693.321 , 0.364868 , 28513 , 385 , 3.08848 , 16135 , 7.21312 , 0 , 113 , 10.1296 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.86 , 685.035 , 1.55559 , 60.506 , 65.657 , 2 , 689 , 6.86 , 6.55 , 6.86 , 695.86 , 695.86 , 0 , 1672 , 196 , 0.341555 , 191 , 0.086859 , 0 , 0 , 0 , 1196 , 0.788289 , 198 , 0.945202 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.86 , 685.034 , 1.55573 , 60.317 , 82.071 , 2 , 689 , 6.86 , 6.55 , 6.86 , 695.86 , 695.86 , 0 , 2573 , 191 , 0.44509 , 283 , 14.8626 , 0 , 0 , 0 , 1188 , 0.803397 , 184 , 1.58902 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.86 , 685.039 , 1.55508 , 60.099 , 83.894 , 2 , 689 , 6.86 , 6.55 , 6.86 , 695.86 , 695.86 , 0 , 885 , 208 , 0.296435 , 216 , 13.2486 , 0 , 0 , 0 , 1238 , 0.802801 , 282 , 2.03107 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 695.725 , 3.94381 , 0.051 , 1000.07 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 720.312 , 0.549287 , 32070 , 907 , 7.64861 , 4023 , 2.01935 , 0 , 1970 , 11.6846 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 708.784 , 2.14082 , 60.356 , 113.651 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 724.29 , 1.62367e-08 , 8042 , 399 , 1.38431 , 1011 , 0.442125 , 0 , 0 , 0 , 1808 , 0.770631 , 952 , 4.89435 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 708.784 , 2.14081 , 60.289 , 507.073 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 724.29 , 0 , 16829 , 664 , 3.29213 , 2372 , 171.466 , 0 , 0 , 0 , 1820 , 0.76868 , 1513 , 11.4165 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 708.785 , 2.14073 , 60.058 , 371.591 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 724.29 , 0 , 13695 , 599 , 3.5642 , 1264 , 50.0841 , 0 , 0 , 0 , 1898 , 0.78442 , 1574 , 29.6237 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 682.711 , 3.55833 , 0.044 , 96.611 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 10817 , 533 , 1.63221 , 1468 , 0.783592 , 0 , 344 , 3.50864 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 695.39 , 1.76714 , 60.437 , 74.786 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 3012 , 295 , 0.797931 , 220 , 0.127687 , 0 , 0 , 0 , 1164 , 1.01723 , 349 , 1.85635 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 695.39 , 1.76714 , 60.167 , 137.43 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 4721 , 386 , 1.1722 , 603 , 38.4712 , 0 , 0 , 0 , 1156 , 1.00847 , 516 , 2.93386 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 695.39 , 1.76715 , 60.241 , 91.643 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 1735 , 170 , 0.576535 , 220 , 21.4462 , 0 , 0 , 0 , 1172 , 1.01242 , 244 , 2.78128 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 687.66 , 653.483 , 4.97001 , 0.059 , 1000.07 , 2 , 670 , 17.66 , 13.7 , 17.66 , 687.66 , 679.533 , 1.18188 , 25088 , 1038 , 5.66395 , 8252 , 3.8754 , 0 , 1011 , 10.398 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 665.821 , 3.04195 , 60.114 , 310.717 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 0 , 20464 , 467 , 3.30058 , 3404 , 1.40207 , 0 , 0 , 0 , 2448 , 1.10496 , 1005 , 11.3903 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 665.642 , 3.06793 , 60.465 , 258.459 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 0 , 11902 , 353 , 2.19866 , 1561 , 96.7518 , 0 , 0 , 0 , 2333 , 1.05867 , 768 , 6.89521 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 665.727 , 3.05562 , 60.083 , 174.418 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 6.99724e-08 , 5942 , 297 , 1.16603 , 1209 , 59.6807 , 0 , 0 , 0 , 2352 , 1.06778 , 657 , 10.2361 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 685.989 , 3.4253 , 0.041 , 521.986 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 17994 , 449 , 2.30396 , 6334 , 2.9781 , 0 , 484 , 6.01642 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 693.981 , 2.30028 , 60.387 , 82.93 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 4673 , 312 , 0.942417 , 862 , 0.34914 , 0 , 0 , 0 , 829 , 0.907887 , 501 , 2.87356 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 693.981 , 2.30027 , 60.2 , 197.574 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 6443 , 327 , 1.23324 , 1094 , 98.9245 , 0 , 0 , 0 , 835 , 0.919109 , 490 , 3.77414 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 693.981 , 2.30027 , 60.348 , 182.027 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 5457 , 248 , 1.35274 , 955 , 61.0565 , 0 , 0 , 0 , 811 , 0.908101 , 575 , 10.097 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 694.29 , 658.5 , 5.15491 , 0.021 , 1000.06 , 2 , 680 , 14.29 , 12.22 , 14.29 , 694.29 , 676 , 2.63435 , 18815 , 829 , 3.56376 , 7259 , 3.21028 , 0 , 818 , 7.98626 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 693.7 , 669.198 , 3.53211 , 60.393 , 1000.13 , 2 , 679 , 14.7 , 12.58 , 14.7 , 693.7 , 684.013 , 1.39641 , 22620 , 1050 , 5.71766 , 3219 , 1.46972 , 0 , 0 , 0 , 1306 , 0.627129 , 1998 , 18.4302 , 0
SRI2 , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 693.75 , 669.206 , 3.53786 , 60.517 , 1000.1 , 2 , 679 , 14.75 , 12.54 , 14.75 , 693.75 , 683.782 , 1.43685 , 23572 , 968 , 5.68076 , 3499 , 340.206 , 0 , 0 , 0 , 1321 , 0.632256 , 1830 , 18.137 , 0
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 694.71 , 669.171 , 3.67621 , 60.623 , 1000.28 , 2 , 682 , 12.71 , 11.76 , 12.71 , 694.71 , 688.93 , 0.832002 , 33191 , 687 , 7.09459 , 3029 , 285.662 , 0 , 0 , 0 , 1277 , 0.616488 , 2186 , 64.7695 , 0
ILS , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 723.282 , 3.7306 , 0.048 , 1000.05 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 748.762 , 0.33917 , 24500 , 1123 , 5.18287 , 6539 , 3.35379 , 0 , 1133 , 9.45691 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 739.508 , 1.57089 , 60.281 , 243.798 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 10739 , 531 , 1.9455 , 2295 , 1.04803 , 0 , 0 , 0 , 1893 , 0.550515 , 871 , 6.7514 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 739.49 , 1.5732 , 60.427 , 498.815 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 11098 , 533 , 1.96699 , 2517 , 284.911 , 0 , 0 , 0 , 1798 , 0.526088 , 763 , 7.38823 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 739.504 , 1.57141 , 60.148 , 133.517 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 3905 , 318 , 0.903545 , 511 , 39.7125 , 0 , 0 , 0 , 1866 , 0.554207 , 563 , 7.1493 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 666.405 , 3.33264 , 0.027 , 252.706 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 10399 , 723 , 1.69193 , 3191 , 1.43222 , 0 , 804 , 3.82267 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 676.396 , 1.88339 , 60.268 , 156.609 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 9444 , 436 , 1.79811 , 1271 , 0.602293 , 0 , 0 , 0 , 1931 , 0.796568 , 731 , 6.23151 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 676.396 , 1.88339 , 60.388 , 435.474 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 8937 , 609 , 2.05711 , 1849 , 180.19 , 0 , 0 , 0 , 1931 , 0.798944 , 936 , 6.99194 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 676.397 , 1.88335 , 60.339 , 116.593 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 3919 , 237 , 0.896175 , 392 , 24.7228 , 0 , 0 , 0 , 1976 , 0.816961 , 648 , 8.06006 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 672.593 , 3.81492 , 0.058 , 1000.06 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 693.838 , 0.776769 , 24017 , 776 , 4.97717 , 4602 , 2.19773 , 0 , 1679 , 9.0057 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 682.045 , 2.46326 , 60.14 , 147.551 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 13530 , 422 , 2.5014 , 1270 , 0.551556 , 0 , 0 , 0 , 1874 , 0.82169 , 883 , 7.84538 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 682.045 , 2.46328 , 60.175 , 721.898 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 23954 , 551 , 4.29548 , 3031 , 352.591 , 0 , 0 , 0 , 1870 , 0.825167 , 1024 , 14.2181 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 682.045 , 2.46323 , 60.43 , 789.516 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 21707 , 544 , 4.26365 , 2980 , 357.223 , 0 , 0 , 0 , 1890 , 0.835965 , 1292 , 38.5197 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 740.72 , 707.262 , 4.51694 , 0.042 , 1000.1 , 2 , 727 , 13.72 , 13.16 , 13.72 , 740.72 , 731.5 , 1.24473 , 24231 , 978 , 4.77698 , 8048 , 4.05703 , 0 , 701 , 9.74671 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 716.247 , 3.16666 , 60.177 , 351.293 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 28742 , 694 , 6.31356 , 2296 , 1.02526 , 0 , 0 , 0 , 905 , 0.957121 , 810 , 17.9009 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 716.275 , 3.16291 , 60.254 , 1000.12 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 738.021 , 0.222904 , 25664 , 764 , 5.78513 , 4323 , 404.779 , 0 , 0 , 0 , 937 , 0.984077 , 1099 , 16.8313 , 0
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 716.29 , 3.16093 , 60.131 , 903.53 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 25876 , 719 , 6.35312 , 3317 , 396.641 , 0 , 0 , 0 , 947 , 1.20519 , 1051 , 48.3587 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 745.125 , 2.91151 , 0.034 , 713.055 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 27868 , 698 , 5.6818 , 3130 , 1.40702 , 0 , 1955 , 9.3696 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 753.245 , 1.85353 , 60.182 , 162.375 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 11317 , 314 , 2.58481 , 1106 , 0.509499 , 0 , 0 , 0 , 1215 , 0.834041 , 1106 , 6.79257 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 753.245 , 1.85351 , 60.156 , 338.028 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 22308 , 326 , 4.53387 , 1218 , 76.4397 , 0 , 0 , 0 , 1219 , 0.837322 , 1145 , 12.6627 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 753.245 , 1.85353 , 60.421 , 179.128 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 7241 , 288 , 1.87195 , 606 , 26.4298 , 0 , 0 , 0 , 1215 , 0.836903 , 997 , 14.2909 , 1
ILS , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 659.52 , 2.22243 , 0.047 , 2.599 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 268 , 75 , 0.03732 , 203 , 0.105123 , 0 , 50 , 0.178168 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 673.717 , 0.117616 , 56.921 , 57.402 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 1 , 72 , 0.143103 , 18 , 0.009534 , 0 , 0 , 0 , 270 , 53.2708 , 59 , 0.058471 , 1
SRI2 , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 673.717 , 0.117616 , 55.419 , 56.43 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 1 , 69 , 0.142228 , 14 , 0.577913 , 0 , 0 , 0 , 270 , 51.9767 , 54 , 0.050521 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 673.717 , 0.117616 , 55.653 , 60.031 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 14 , 81 , 0.145438 , 28 , 3.54846 , 0 , 0 , 0 , 270 , 52.1068 , 71 , 0.115815 , 1
ILS , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 726.23 , 676.514 , 6.84571 , 0.031 , 1000.16 , 2 , 706 , 20.23 , 17.99 , 20.23 , 726.23 , 693.705 , 4.47858 , 20935 , 1651 , 5.04913 , 7113 , 4.31523 , 0 , 791 , 13.8662 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 711.08 , 687.298 , 3.34443 , 60.299 , 1000.14 , 2 , 703 , 8.08 , 7.74 , 8.08 , 711.08 , 697.57 , 1.89991 , 24985 , 816 , 7.10668 , 3810 , 2.22665 , 0 , 0 , 0 , 2441 , 1.24492 , 2071 , 30.5789 , 0
SRI2 , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 725.6 , 687.284 , 5.28055 , 60.175 , 1000.16 , 2 , 724 , 1.6 , 1.6 , 1.6 , 725.6 , 696.571 , 4.00065 , 15850 , 928 , 4.63507 , 2356 , 354.895 , 0 , 0 , 0 , 2331 , 1.16898 , 1504 , 19.7386 , 0
ILS+SRI , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.33 , 687.284 , 2.42013 , 60.159 , 558.14 , 2 , 703 , 1.33 , 1.11 , 1.33 , 704.33 , 704.33 , 0 , 11495 , 448 , 3.69915 , 1295 , 161.977 , 0 , 0 , 0 , 2331 , 1.20285 , 1340 , 37.5189 , 1
ILS , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 750.809 , 2.38715 , 0.042 , 88.876 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 5809 , 681 , 1.39533 , 1195 , 0.937908 , 0 , 212 , 3.6493 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 760.17 , 1.17009 , 46.239 , 52.841 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 1025 , 249 , 0.537496 , 93 , 0.047491 , 0 , 0 , 0 , 141 , 42.7361 , 221 , 1.13242 , 1
SRI2 , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 760.17 , 1.17009 , 46.229 , 102.089 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 1487 , 307 , 0.661721 , 304 , 43.6631 , 0 , 0 , 0 , 141 , 42.854 , 275 , 1.77989 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 760.17 , 1.17009 , 45.757 , 50.885 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 341 , 169 , 0.373547 , 38 , 2.19289 , 0 , 0 , 0 , 141 , 42.233 , 131 , 0.818186 , 1
