Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS , ./data/Jabali/k2/60_2_0.90_1_0-Basic.svrp , 687.95 , 676.451 , 1.67155 , 0.035 , 1.895 , 2 , 685 , 2.95 , 2.84 , 2.95 , 687.95 , 687.95 , 0 , 597 , 115 , 0.074326 , 66 , 0.027287 , 0 , 56 , 0.119958 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.90_1_0-Basic.svrp , 687.95 , 681.18 , 0.984113 , 65.886 , 67.161 , 2 , 685 , 2.95 , 2.84 , 2.95 , 687.95 , 687.95 , 0 , 662 , 102 , 1.05502 , 50 , 0.020213 , 0 , 0 , 0 , 756 , 55.4081 , 118 , 0.247309 , 1
SRI2 , ./data/Jabali/k2/60_2_0.90_1_0-Basic.svrp , 687.95 , 681.18 , 0.984113 , 65.774 , 68.311 , 2 , 685 , 2.95 , 2.84 , 2.95 , 687.95 , 687.95 , 0 , 407 , 100 , 1.03892 , 48 , 1.49895 , 0 , 0 , 0 , 756 , 54.9426 , 116 , 0.157014 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_0-Basic.svrp , 687.95 , 681.18 , 0.984113 , 65.645 , 70.029 , 2 , 685 , 2.95 , 2.84 , 2.95 , 687.95 , 687.95 , 0 , 453 , 84 , 1.05373 , 54 , 2.77935 , 0 , 0 , 0 , 756 , 54.7656 , 125 , 0.588735 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_1-Basic.svrp , 652.43 , 638.322 , 2.16237 , 0.034 , 4.777 , 2 , 646 , 6.43 , 6.08 , 6.43 , 652.43 , 652.43 , 0 , 1526 , 174 , 0.169486 , 245 , 0.09376 , 0 , 125 , 0.305757 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.90_1_1-Basic.svrp , 652.43 , 644.434 , 1.2255 , 60.167 , 62.483 , 2 , 646 , 6.43 , 6.08 , 6.43 , 652.43 , 652.43 , 0 , 1056 , 175 , 0.347302 , 107 , 0.036415 , 0 , 0 , 0 , 1507 , 0.573504 , 226 , 0.398026 , 1
SRI2 , ./data/Jabali/k2/60_2_0.90_1_1-Basic.svrp , 652.43 , 644.434 , 1.22565 , 60.184 , 75.027 , 2 , 646 , 6.43 , 6.08 , 6.43 , 652.43 , 652.43 , 0 , 1984 , 254 , 0.51774 , 213 , 8.41395 , 0 , 0 , 0 , 1501 , 0.566182 , 330 , 0.897525 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_1-Basic.svrp , 652.43 , 644.424 , 1.22707 , 60.216 , 66.021 , 2 , 646 , 6.43 , 6.08 , 6.43 , 652.43 , 652.43 , 0 , 1353 , 127 , 0.411533 , 59 , 2.03458 , 0 , 0 , 0 , 1493 , 0.559239 , 188 , 1.50334 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_2-Basic.svrp , 710.3 , 681.924 , 3.99496 , 0.031 , 56.979 , 2 , 707 , 3.3 , 2.66 , 3.3 , 710.3 , 710.3 , 0 , 10414 , 448 , 1.7208 , 826 , 0.373448 , 0 , 338 , 2.10469 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.90_1_2-Basic.svrp , 710.3 , 688.996 , 2.9993 , 37.671 , 61.115 , 2 , 707 , 3.3 , 2.66 , 3.3 , 710.3 , 710.3 , 0 , 4059 , 290 , 0.732291 , 343 , 0.135404 , 0 , 0 , 0 , 109 , 36.9268 , 469 , 1.58545 , 1
SRI2 , ./data/Jabali/k2/60_2_0.90_1_2-Basic.svrp , 710.3 , 688.996 , 2.9993 , 37.505 , 184.805 , 2 , 707 , 3.3 , 2.66 , 3.3 , 710.3 , 710.3 , 0 , 9469 , 498 , 1.76386 , 1014 , 52.7758 , 0 , 0 , 0 , 109 , 36.7295 , 931 , 4.31869 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_2-Basic.svrp , 710.3 , 688.996 , 2.9993 , 36.99 , 69.519 , 2 , 707 , 3.3 , 2.66 , 3.3 , 710.3 , 710.3 , 0 , 5391 , 235 , 0.940267 , 214 , 7.33363 , 0 , 0 , 0 , 109 , 36.2803 , 480 , 6.52809 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_3-Basic.svrp , 714.53 , 694.808 , 2.76015 , 0.04 , 5.761 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 1523 , 191 , 0.231701 , 248 , 0.106815 , 0 , 131 , 0.389257 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.90_1_3-Basic.svrp , 714.53 , 704.559 , 1.39549 , 60.039 , 66.222 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 1659 , 193 , 0.655739 , 193 , 0.071758 , 0 , 0 , 0 , 1178 , 0.681544 , 274 , 0.813099 , 1
SRI2 , ./data/Jabali/k2/60_2_0.90_1_3-Basic.svrp , 714.53 , 704.559 , 1.3955 , 60.06 , 87.658 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 1706 , 166 , 0.553923 , 251 , 23.2301 , 0 , 0 , 0 , 1180 , 0.68103 , 167 , 0.702132 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_3-Basic.svrp , 714.53 , 704.559 , 1.39549 , 60.147 , 73.665 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 749 , 147 , 0.508896 , 151 , 6.21214 , 0 , 0 , 0 , 1174 , 0.676354 , 197 , 1.20729 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_4-Basic.svrp , 727.98 , 704.068 , 3.28473 , 0.019 , 10.67 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 2827 , 239 , 0.224891 , 598 , 0.222711 , 0 , 97 , 0.601067 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.90_1_4-Basic.svrp , 727.98 , 716.896 , 1.52264 , 60.134 , 63.402 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 1322 , 120 , 0.298179 , 152 , 0.057494 , 0 , 0 , 0 , 1897 , 0.461314 , 166 , 0.480952 , 1
SRI2 , ./data/Jabali/k2/60_2_0.90_1_4-Basic.svrp , 727.98 , 716.912 , 1.52033 , 60.272 , 81.901 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 1492 , 184 , 0.335605 , 225 , 16.7494 , 0 , 0 , 0 , 1927 , 0.468132 , 209 , 0.657469 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_4-Basic.svrp , 727.98 , 716.922 , 1.51905 , 60.385 , 82.162 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 1371 , 120 , 0.352065 , 182 , 17.5333 , 0 , 0 , 0 , 1936 , 0.469463 , 184 , 1.4541 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_5-Basic.svrp , 662.55 , 647.5 , 2.27153 , 0.016 , 0.886 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 269 , 88 , 0.032464 , 60 , 0.024911 , 0 , 38 , 0.069759 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.90_1_5-Basic.svrp , 662.55 , 652.638 , 1.49601 , 34.195 , 34.84 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 116 , 61 , 0.097074 , 30 , 0.014278 , 0 , 0 , 0 , 113 , 32.5041 , 66 , 0.069909 , 1
SRI2 , ./data/Jabali/k2/60_2_0.90_1_5-Basic.svrp , 662.55 , 652.638 , 1.49601 , 33.646 , 37.029 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 1 , 51 , 0.087001 , 43 , 2.66906 , 0 , 0 , 0 , 113 , 31.9695 , 63 , 0.034392 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_5-Basic.svrp , 662.55 , 652.638 , 1.49601 , 34.092 , 37.529 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 1 , 52 , 0.09169 , 43 , 2.5443 , 0 , 0 , 0 , 113 , 32.4302 , 66 , 0.105387 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_6-Basic.svrp , 643.29 , 622.668 , 3.20563 , 0.015 , 1.915 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 550 , 110 , 0.054329 , 264 , 0.096821 , 0 , 38 , 0.120362 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.90_1_6-Basic.svrp , 643.29 , 635.916 , 1.14631 , 36.459 , 38.063 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 557 , 133 , 0.172001 , 68 , 0.027167 , 0 , 0 , 0 , 315 , 32.4733 , 132 , 0.231642 , 1
SRI2 , ./data/Jabali/k2/60_2_0.90_1_6-Basic.svrp , 643.29 , 635.916 , 1.14631 , 36.854 , 41.146 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 57 , 103 , 0.127672 , 53 , 2.95334 , 0 , 0 , 0 , 315 , 32.7713 , 101 , 0.05255 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_6-Basic.svrp , 643.29 , 635.916 , 1.14631 , 36.341 , 39.295 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 181 , 109 , 0.131646 , 40 , 2.01911 , 0 , 0 , 0 , 315 , 32.3511 , 110 , 0.209005 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_7-Basic.svrp , 671.1 , 647.973 , 3.4461 , 0.016 , 1.465 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 523 , 121 , 0.050029 , 97 , 0.035351 , 0 , 66 , 0.104347 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.90_1_7-Basic.svrp , 671.1 , 660.685 , 1.55193 , 40.17 , 41.482 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 515 , 119 , 0.164464 , 65 , 0.023854 , 0 , 0 , 0 , 335 , 36.9717 , 134 , 0.193285 , 1
SRI2 , ./data/Jabali/k2/60_2_0.90_1_7-Basic.svrp , 671.1 , 660.685 , 1.55193 , 40.5 , 47.549 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 1094 , 138 , 0.207296 , 124 , 4.36396 , 0 , 0 , 0 , 335 , 37.2962 , 152 , 0.409222 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_7-Basic.svrp , 671.1 , 660.685 , 1.55193 , 40.301 , 46.069 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 615 , 95 , 0.173094 , 90 , 3.75604 , 0 , 0 , 0 , 335 , 37.1318 , 124 , 0.648103 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_8-Basic.svrp , 612.44 , 587.876 , 4.0108 , 0.017 , 8.815 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 2181 , 120 , 0.142164 , 651 , 0.246552 , 0 , 80 , 0.41835 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.90_1_8-Basic.svrp , 612.44 , 603.458 , 1.46657 , 60.318 , 62.083 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 526 , 92 , 0.200632 , 119 , 0.045016 , 0 , 0 , 0 , 2021 , 0.442477 , 107 , 0.221121 , 1
SRI2 , ./data/Jabali/k2/60_2_0.90_1_8-Basic.svrp , 612.44 , 603.458 , 1.46663 , 60.367 , 77.079 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 880 , 110 , 0.23833 , 214 , 13.9161 , 0 , 0 , 0 , 1991 , 0.437505 , 142 , 0.369694 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_8-Basic.svrp , 612.44 , 603.458 , 1.46662 , 60.115 , 64.787 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 290 , 76 , 0.188597 , 101 , 3.33116 , 0 , 0 , 0 , 2001 , 0.440044 , 103 , 0.358781 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_9-Basic.svrp , 671.27 , 654.173 , 2.54691 , 0.024 , 3.592 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 1203 , 175 , 0.135183 , 213 , 0.09322 , 0 , 89 , 0.284329 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.90_1_9-Basic.svrp , 671.27 , 656.825 , 2.15189 , 50.828 , 55.012 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 858 , 154 , 0.33181 , 140 , 0.055023 , 0 , 0 , 0 , 970 , 36.3956 , 210 , 0.444581 , 1
SRI2 , ./data/Jabali/k2/60_2_0.90_1_9-Basic.svrp , 671.27 , 656.825 , 2.15189 , 50.685 , 55.796 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 570 , 112 , 0.273795 , 78 , 3.48556 , 0 , 0 , 0 , 970 , 36.8238 , 152 , 0.244405 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_9-Basic.svrp , 671.27 , 656.825 , 2.15189 , 50.632 , 61.165 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 766 , 134 , 0.32781 , 115 , 5.21534 , 0 , 0 , 0 , 970 , 36.6962 , 234 , 1.28834 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_0-Basic.svrp , 712.32 , 692.74 , 2.74871 , 0.022 , 6.179 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 1016 , 163 , 0.109449 , 348 , 0.144356 , 0 , 75 , 0.268135 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.93_1_0-Basic.svrp , 712.32 , 703.716 , 1.20783 , 60.465 , 64.495 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 1175 , 154 , 0.466869 , 211 , 0.080179 , 0 , 0 , 0 , 1467 , 1.31983 , 237 , 0.572623 , 1
SRI2 , ./data/Jabali/k2/60_2_0.93_1_0-Basic.svrp , 712.32 , 703.717 , 1.20781 , 60.247 , 85.529 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 1467 , 155 , 0.485457 , 275 , 21.2913 , 0 , 0 , 0 , 1469 , 1.35551 , 208 , 0.680827 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_0-Basic.svrp , 712.32 , 703.716 , 1.20783 , 60.516 , 80.599 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 872 , 108 , 0.406822 , 217 , 16.9929 , 0 , 0 , 0 , 1467 , 1.35537 , 177 , 0.972327 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_1-Basic.svrp , 660.51 , 629.155 , 4.74714 , 0.037 , 21.636 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 2619 , 315 , 0.33005 , 1038 , 0.436354 , 0 , 120 , 0.710683 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.93_1_1-Basic.svrp , 660.51 , 650.024 , 1.58749 , 60.118 , 65 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 1021 , 209 , 0.325203 , 86 , 0.050185 , 0 , 0 , 0 , 1170 , 0.436249 , 214 , 0.479154 , 1
SRI2 , ./data/Jabali/k2/60_2_0.93_1_1-Basic.svrp , 660.51 , 650.025 , 1.58746 , 60.285 , 64.069 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 528 , 125 , 0.260036 , 55 , 2.41856 , 0 , 0 , 0 , 1173 , 0.437801 , 123 , 0.200364 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_1-Basic.svrp , 660.51 , 650.025 , 1.58739 , 60.057 , 69.014 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 732 , 150 , 0.313496 , 88 , 4.22097 , 0 , 0 , 0 , 1179 , 0.439823 , 182 , 1.14978 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_2-Basic.svrp , 689.74 , 668.774 , 3.03969 , 0.032 , 3.341 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 1031 , 208 , 0.130217 , 172 , 0.069999 , 0 , 134 , 0.221353 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.93_1_2-Basic.svrp , 689.74 , 681.32 , 1.2208 , 67.662 , 71.819 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 757 , 164 , 0.622494 , 112 , 0.043495 , 0 , 0 , 0 , 1590 , 38.2522 , 243 , 0.396874 , 1
SRI2 , ./data/Jabali/k2/60_2_0.93_1_2-Basic.svrp , 689.74 , 681.32 , 1.2208 , 67.456 , 74.165 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 332 , 75 , 0.550648 , 99 , 5.13305 , 0 , 0 , 0 , 1590 , 38.7076 , 145 , 0.155148 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_2-Basic.svrp , 689.74 , 681.32 , 1.2208 , 68.411 , 121.586 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 2425 , 284 , 0.871773 , 561 , 35.2758 , 0 , 0 , 0 , 1590 , 38.1966 , 515 , 3.72617 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_3-Basic.svrp , 695.04 , 672.616 , 3.22626 , 0.034 , 23.6 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 5904 , 332 , 0.626788 , 795 , 0.363514 , 0 , 232 , 1.30211 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.93_1_3-Basic.svrp , 695.04 , 682.38 , 1.8215 , 37.508 , 43.336 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1497 , 156 , 0.335564 , 199 , 0.074589 , 0 , 0 , 0 , 253 , 35.437 , 259 , 0.686978 , 1
SRI2 , ./data/Jabali/k2/60_2_0.93_1_3-Basic.svrp , 695.04 , 682.38 , 1.8215 , 37.138 , 47.251 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1223 , 139 , 0.285414 , 132 , 7.24437 , 0 , 0 , 0 , 253 , 35.1251 , 184 , 0.461735 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_3-Basic.svrp , 695.04 , 682.38 , 1.8215 , 37.343 , 47.087 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1006 , 164 , 0.293405 , 118 , 3.7334 , 0 , 0 , 0 , 253 , 35.2562 , 234 , 1.51161 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_4-Basic.svrp , 635.99 , 619.658 , 2.56791 , 0.028 , 5.365 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 877 , 217 , 0.115894 , 247 , 0.111775 , 0 , 78 , 0.237951 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.93_1_4-Basic.svrp , 635.99 , 630.77 , 0.820691 , 60.059 , 61.063 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 153 , 54 , 0.168785 , 69 , 0.026826 , 0 , 0 , 0 , 784 , 0.450186 , 67 , 0.092647 , 1
SRI2 , ./data/Jabali/k2/60_2_0.93_1_4-Basic.svrp , 635.99 , 630.774 , 0.820131 , 60.107 , 65.948 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 160 , 77 , 0.1704 , 76 , 4.73219 , 0 , 0 , 0 , 797 , 0.454558 , 93 , 0.095951 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_4-Basic.svrp , 635.99 , 630.776 , 0.819795 , 60.133 , 64.94 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 29 , 65 , 0.168105 , 53 , 3.84423 , 0 , 0 , 0 , 804 , 0.458969 , 79 , 0.146611 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_5-Basic.svrp , 664.34 , 622.633 , 6.27792 , 0.014 , 33.278 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 4977 , 251 , 0.399554 , 1403 , 0.525634 , 0 , 93 , 0.998445 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.93_1_5-Basic.svrp , 664.34 , 649.429 , 2.24447 , 60.109 , 65.158 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1018 , 165 , 0.251763 , 213 , 0.077373 , 0 , 0 , 0 , 2318 , 0.418612 , 175 , 0.488101 , 1
SRI2 , ./data/Jabali/k2/60_2_0.93_1_5-Basic.svrp , 664.34 , 649.429 , 2.24444 , 60.281 , 92.773 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1432 , 185 , 0.286875 , 502 , 25.8157 , 0 , 0 , 0 , 2328 , 0.419888 , 189 , 0.662138 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_5-Basic.svrp , 664.34 , 649.431 , 2.24425 , 60.204 , 86.912 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1482 , 156 , 0.315772 , 397 , 19.9571 , 0 , 0 , 0 , 2388 , 0.430258 , 157 , 1.81711 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_6-Basic.svrp , 674.84 , 644.147 , 4.54824 , 0.021 , 534.084 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 26402 , 573 , 2.71553 , 6761 , 3.20467 , 0 , 356 , 5.80609 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.93_1_6-Basic.svrp , 674.84 , 658.556 , 2.41296 , 60.074 , 130.024 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 6120 , 473 , 1.14722 , 1401 , 0.593918 , 0 , 0 , 0 , 2795 , 0.778624 , 600 , 2.87648 , 1
SRI2 , ./data/Jabali/k2/60_2_0.93_1_6-Basic.svrp , 674.84 , 658.558 , 2.41272 , 60.259 , 111.81 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 5338 , 288 , 0.788694 , 533 , 34.7652 , 0 , 0 , 0 , 2885 , 0.794462 , 410 , 2.05736 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_6-Basic.svrp , 674.84 , 658.558 , 2.41265 , 60.251 , 192.459 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 4635 , 418 , 1.20261 , 995 , 70.0888 , 0 , 0 , 0 , 2894 , 0.810537 , 871 , 6.68423 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_7-Basic.svrp , 611.05 , 584.89 , 4.28112 , 0.04 , 16.721 , 2 , 602 , 9.05 , 8.93 , 9.05 , 611.05 , 611.05 , 0 , 2167 , 249 , 0.265743 , 651 , 0.279477 , 0 , 86 , 0.471808 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.93_1_7-Basic.svrp , 611.05 , 604.387 , 1.09039 , 60.271 , 62.062 , 2 , 602 , 9.05 , 8.93 , 9.05 , 611.05 , 611.05 , 0 , 752 , 153 , 0.280332 , 48 , 0.024108 , 0 , 0 , 0 , 3062 , 0.644433 , 102 , 0.267908 , 1
SRI2 , ./data/Jabali/k2/60_2_0.93_1_7-Basic.svrp , 611.05 , 604.391 , 1.08983 , 60.054 , 67.062 , 2 , 602 , 9.05 , 8.93 , 9.05 , 611.05 , 611.05 , 0 , 1662 , 160 , 0.346857 , 62 , 4.43194 , 0 , 0 , 0 , 3140 , 0.662593 , 111 , 0.560583 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_7-Basic.svrp , 611.05 , 604.389 , 1.09008 , 60.132 , 64.37 , 2 , 602 , 9.05 , 8.93 , 9.05 , 611.05 , 611.05 , 0 , 256 , 121 , 0.247208 , 44 , 2.86903 , 0 , 0 , 0 , 3101 , 0.654166 , 97 , 0.327644 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_8-Basic.svrp , 611.07 , 597.642 , 2.19748 , 0.045 , 0.972 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 171 , 80 , 0.024358 , 70 , 0.0308 , 0 , 41 , 0.05139 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.93_1_8-Basic.svrp , 611.07 , 608.012 , 0.500456 , 37.131 , 37.985 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 183 , 98 , 0.127905 , 43 , 0.021178 , 0 , 0 , 0 , 258 , 33.2253 , 82 , 0.090882 , 1
SRI2 , ./data/Jabali/k2/60_2_0.93_1_8-Basic.svrp , 611.07 , 608.012 , 0.500456 , 36.602 , 39.935 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 122 , 95 , 0.120397 , 39 , 2.52552 , 0 , 0 , 0 , 258 , 32.9245 , 79 , 0.064103 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_8-Basic.svrp , 611.07 , 608.012 , 0.500456 , 37.297 , 41.396 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 230 , 92 , 0.1332 , 40 , 2.96271 , 0 , 0 , 0 , 258 , 33.4347 , 79 , 0.288857 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_9-Basic.svrp , 663.84 , 643.743 , 3.02741 , 0.026 , 6.635 , 2 , 654 , 9.84 , 8.35 , 9.84 , 663.84 , 663.84 , 0 , 1493 , 203 , 0.143077 , 449 , 0.171373 , 0 , 49 , 0.338643 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.93_1_9-Basic.svrp , 663.84 , 652.805 , 1.6623 , 34.765 , 37.069 , 2 , 654 , 9.84 , 8.35 , 9.84 , 663.84 , 663.84 , 0 , 1061 , 123 , 0.23037 , 81 , 0.032525 , 0 , 0 , 0 , 310 , 31.8532 , 131 , 0.378976 , 1
SRI2 , ./data/Jabali/k2/60_2_0.93_1_9-Basic.svrp , 663.84 , 652.805 , 1.6623 , 34.973 , 47.778 , 2 , 654 , 9.84 , 8.35 , 9.84 , 663.84 , 663.84 , 0 , 819 , 99 , 0.223756 , 174 , 10.668 , 0 , 0 , 0 , 310 , 31.9726 , 101 , 0.324339 , 1
