Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-SCENOPT_CUTS , ./data/ccvrp/A-n32-k5-scen-H666.svrp , 893 , 856.131 , 4.12862 , 60.064 , 79.41 , 6 , 893 , 0 , 0 , 0 , 893 , 893 , 0 , 4603 , 1512 , 5.63541 , 99 , 0.566114 , 0 , 0 , 5012 , 12.5629 , 218 , 0.551042 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/ccvrp/A-n32-k5-scen-H666.svrp , 893 , 856.22 , 4.11875 , 60.069 , 106.076 , 6 , 893 , 0 , 0 , 0 , 893 , 893 , 0 , 9220 , 1987 , 7.37213 , 98 , 0.87445 , 0 , 0 , 5026 , 12.5663 , 215 , 1.07801 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/ccvrp/A-n32-k5-scen-L666.svrp , 808.29 , 800.471 , 0.967365 , 57.42 , 58.156 , 5 , 796 , 12.29 , 12.29 , 12.75 , 808.29 , 808.29 , 0 , 69 , 342 , 5.11968 , 5 , 0.013219 , 0 , 0 , 4116 , 27.1396 , 62 , 0.02342 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/ccvrp/A-n32-k5-scen-L666.svrp , 808.29 , 800.129 , 1.00961 , 57.113 , 57.843 , 5 , 796 , 12.29 , 12.29 , 12.75 , 808.29 , 808.29 , 0 , 84 , 358 , 5.11631 , 5 , 0.016182 , 0 , 0 , 4116 , 27.137 , 62 , 0.026071 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/ccvrp/A-n34-k5-scen-H666.svrp , 854.93 , 802.506 , 6.13195 , 60.1 , 600.028 , 6 , 835 , 19.93 , 19.93 , 20.49 , 854.93 , 832.111 , 2.66909 , 23722 , 8876 , 15.094 , 826 , 4.7714 , 0 , 0 , 4935 , 4.59624 , 1107 , 4.14703 , 0
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/ccvrp/A-n34-k5-scen-H666.svrp , 847.05 , 802.269 , 5.28673 , 60.073 , 600.024 , 6 , 818 , 29.05 , 29.05 , 29.37 , 847.05 , 839.42 , 0.900832 , 47803 , 5559 , 23.3103 , 332 , 5.79233 , 0 , 0 , 4946 , 4.62412 , 503 , 6.8489 , 0
