Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 658.03 , 596 , 9.42662 , 0.01 , 1802.89 , 3 , 653 , 5.03 , 4.33 , 5.03 , 658.03 , 630.665 , 4.15855 , 83128 , 2463 , 25.8982 , 8644 , 5.05338 , 0 , 4517 , 38.7233 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 658.03 , 636.254 , 3.30932 , 30.114 , 56.72 , 3 , 653 , 5.03 , 4.33 , 5.03 , 658.03 , 658.03 , 0 , 7402 , 241 , 1.04942 , 524 , 0.412012 , 0 , 0 , 0 , 1608 , 0.720742 , 361 , 4.4765 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.5 , 638.047 , 9.43264 , 0.016 , 1802.73 , 3 , 697 , 7.5 , 7.02 , 7.5 , 704.5 , 677.726 , 3.80049 , 85048 , 1254 , 28.9778 , 10104 , 5.59602 , 0 , 5516 , 41.2514 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.5 , 681.296 , 3.29368 , 30.127 , 62.601 , 3 , 697 , 7.5 , 7.02 , 7.5 , 704.5 , 704.5 , 0 , 11559 , 249 , 1.67503 , 418 , 0.325737 , 0 , 0 , 0 , 2155 , 0.835223 , 274 , 6.72855 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.19 , 599 , 10.4888 , 0.012 , 1801.69 , 3 , 663 , 6.19 , 5.55 , 6.19 , 669.19 , 646.934 , 3.32586 , 122709 , 2017 , 32.2446 , 5088 , 3.37089 , 0 , 2577 , 57.7356 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.19 , 652.939 , 2.42839 , 30.088 , 39.123 , 3 , 663 , 6.19 , 5.55 , 6.19 , 669.19 , 669.19 , 0 , 2702 , 138 , 0.62005 , 126 , 0.083614 , 0 , 0 , 0 , 1992 , 1.16267 , 168 , 1.74309 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.44 , 616 , 9.06944 , 0.025 , 1801.39 , 3 , 675 , 2.44 , 2.2 , 2.44 , 677.44 , 651.528 , 3.82502 , 111321 , 2119 , 37.8307 , 6712 , 3.89361 , 0 , 3675 , 53.5986 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.44 , 668.039 , 1.38773 , 30.154 , 39.37 , 3 , 675 , 2.44 , 2.2 , 2.44 , 677.44 , 677.44 , 0 , 2208 , 131 , 0.467932 , 218 , 0.150721 , 0 , 0 , 0 , 1886 , 0.734376 , 171 , 1.46528 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 680.99 , 614.5 , 9.76373 , 0.011 , 1805.59 , 3 , 673 , 7.99 , 7.95 , 7.99 , 680.99 , 649.071 , 4.68716 , 69379 , 1734 , 25.7031 , 10120 , 5.66389 , 0 , 4598 , 33.7942 , 0 , 0 , 0 , 0 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 702.02 , 620 , 11.6834 , 0.009 , 1803.85 , 3 , 694 , 8.02 , 6.67 , 8.02 , 702.02 , 668.358 , 4.79503 , 93382 , 2276 , 34.3826 , 7104 , 3.79432 , 0 , 4040 , 46.1507 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 702.02 , 681.245 , 2.95939 , 30.122 , 127.766 , 3 , 694 , 8.02 , 6.67 , 8.02 , 702.02 , 702.02 , 0 , 23491 , 399 , 4.86465 , 638 , 0.447317 , 0 , 0 , 0 , 2362 , 0.706771 , 610 , 13.0947 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.93 , 629.051 , 9.21862 , 0.008 , 1807.52 , 3 , 686 , 6.93 , 6.68 , 6.93 , 692.93 , 668.139 , 3.57776 , 73737 , 912 , 32.3321 , 11894 , 6.22425 , 0 , 6295 , 36.8211 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.93 , 681.801 , 1.60613 , 30.204 , 41.135 , 3 , 686 , 6.93 , 6.68 , 6.93 , 692.93 , 692.93 , 0 , 1834 , 136 , 0.496355 , 52 , 0.035365 , 0 , 0 , 0 , 2204 , 1.16182 , 157 , 0.954189 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.76 , 588.452 , 10.2641 , 0.012 , 1801.99 , 3 , 641 , 14.76 , 14.26 , 14.76 , 655.76 , 636.246 , 2.9758 , 120119 , 1961 , 25.049 , 6382 , 3.82015 , 0 , 2845 , 52.8546 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.76 , 643.27 , 1.90461 , 30.176 , 43.334 , 3 , 641 , 14.76 , 14.26 , 14.76 , 655.76 , 655.76 , 0 , 3572 , 182 , 0.404841 , 646 , 0.501442 , 0 , 0 , 0 , 1409 , 0.56644 , 198 , 2.25756 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.83 , 583.5 , 10.6199 , 0.014 , 1805.02 , 3 , 644 , 8.83 , 8.68 , 8.83 , 652.83 , 622.895 , 4.58537 , 103562 , 1683 , 51.5631 , 6838 , 3.65549 , 0 , 4114 , 51.1605 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.83 , 632.257 , 3.1514 , 30.076 , 61.683 , 3 , 644 , 8.83 , 8.68 , 8.83 , 652.83 , 652.83 , 0 , 8238 , 177 , 1.50148 , 574 , 0.358482 , 0 , 0 , 0 , 1470 , 0.772963 , 372 , 4.88958 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.56 , 617.5 , 9.79607 , 0.023 , 1820.32 , 3 , 666 , 18.56 , 18.39 , 18.56 , 684.56 , 647.148 , 5.46505 , 67701 , 2153 , 29.1305 , 10072 , 5.81843 , 0 , 5303 , 34.2337 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.56 , 662.555 , 3.21446 , 30.052 , 223.012 , 3 , 666 , 18.56 , 18.39 , 18.56 , 684.56 , 684.56 , 0 , 41144 , 451 , 8.72614 , 854 , 0.622525 , 0 , 0 , 0 , 2448 , 1.05361 , 742 , 23.1717 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 690.21 , 618 , 10.462 , 0.017 , 1805.72 , 3 , 680 , 10.21 , 8.73 , 10.21 , 690.21 , 662.295 , 4.04445 , 86825 , 1783 , 30.6973 , 10604 , 5.64617 , 0 , 5636 , 42.5072 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 690.21 , 669.154 , 3.05062 , 30.243 , 44.654 , 3 , 680 , 10.21 , 8.73 , 10.21 , 690.21 , 690.21 , 0 , 3264 , 154 , 0.564421 , 220 , 0.152917 , 0 , 0 , 0 , 1598 , 0.664511 , 176 , 2.03142 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 703.8 , 626.237 , 11.0206 , 0.011 , 1803.24 , 3 , 693 , 10.8 , 9.5 , 10.8 , 703.8 , 669.93 , 4.81238 , 91029 , 1209 , 30.6488 , 8116 , 4.48096 , 0 , 4262 , 44.7972 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 703.8 , 690.667 , 1.86608 , 30.324 , 44.543 , 3 , 693 , 10.8 , 9.5 , 10.8 , 703.8 , 703.8 , 0 , 3474 , 140 , 0.666324 , 454 , 0.347143 , 0 , 0 , 0 , 1584 , 0.466844 , 186 , 2.26367 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.76 , 647 , 8.06525 , 0.02 , 1801.85 , 3 , 699 , 4.76 , 4.23 , 4.76 , 703.76 , 692.367 , 1.61887 , 117821 , 1217 , 29.4964 , 5736 , 3.16178 , 0 , 3351 , 47.3088 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.76 , 696.723 , 0.999863 , 27.251 , 32.412 , 3 , 699 , 4.76 , 4.23 , 4.76 , 703.76 , 703.76 , 0 , 1836 , 138 , 0.393297 , 74 , 0.048886 , 0 , 0 , 0 , 1726 , 0.861634 , 138 , 0.984758 , 1
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-Basic , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.1 , 590.333 , 11.772 , 0.019 , 1820.03 , 3 , 663 , 6.1 , 6.04 , 6.1 , 669.1 , 620.343 , 7.28702 , 61198 , 1749 , 18.6808 , 11416 , 6.16914 , 0 , 6073 , 31.6715 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-MIPHEUR-LAG-Basic , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.1 , 644.573 , 3.6656 , 30.193 , 637.212 , 3 , 663 , 6.1 , 6.04 , 6.1 , 669.1 , 669.1 , 0 , 123047 , 580 , 18.7485 , 1432 , 1.06451 , 0 , 0 , 0 , 2239 , 1.09614 , 913 , 68.071 , 1
