Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_2.svrp , 710.3 , 688 , 3.13952 , 0.015 , 31.563 , 2 , 707 , 3.3 , 2.66 , 3.3 , 710.3 , 710.3 , 0 , 4125 , 837 , 0.636115 , 514 , 0.051336 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_2.svrp , 710.3 , 688 , 3.13952 , 0.017 , 26.02 , 2 , 707 , 3.3 , 2.66 , 3.3 , 710.3 , 710.3 , 0 , 4837 , 829 , 0.700543 , 622 , 0.05883 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.53 , 702.25 , 1.71861 , 0.036 , 4.517 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 770 , 394 , 0.116512 , 142 , 0.013094 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.53 , 702.25 , 1.71861 , 0.036 , 6.189 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 863 , 385 , 0.152559 , 183 , 0.015315 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.53 , 702.25 , 1.71861 , 0.036 , 6.677 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 780 , 398 , 0.152153 , 164 , 0.015312 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.53 , 702.25 , 1.71861 , 0.037 , 8.021 , 2 , 710 , 4.53 , 4.4 , 4.53 , 714.53 , 714.53 , 0 , 866 , 420 , 0.163361 , 114 , 0.013113 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 727.98 , 713 , 2.05775 , 0.021 , 3.264 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 1339 , 350 , 0.170765 , 190 , 0.016315 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 727.98 , 713 , 2.05775 , 0.022 , 2.847 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 1729 , 341 , 0.157771 , 178 , 0.014813 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 727.98 , 713.3 , 2.01654 , 0.029 , 2.735 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 1440 , 292 , 0.161437 , 261 , 0.025328 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 727.98 , 713.3 , 2.01654 , 0.028 , 3.622 , 2 , 724 , 3.98 , 3.92 , 3.98 , 727.98 , 727.98 , 0 , 1945 , 377 , 0.204634 , 232 , 0.022335 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 652 , 1.59233 , 0.021 , 0.426 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 1 , 88 , 0.009052 , 35 , 0.003074 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 652 , 1.59233 , 0.021 , 0.383 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 1 , 89 , 0.008779 , 24 , 0.00212 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 652 , 1.59233 , 0.021 , 0.405 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 1 , 88 , 0.009079 , 35 , 0.003089 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 652 , 1.59233 , 0.021 , 0.384 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 1 , 89 , 0.00878 , 24 , 0.002155 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.29 , 635 , 1.28869 , 0.043 , 0.66 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 221 , 141 , 0.02323 , 116 , 0.010459 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.29 , 635 , 1.28869 , 0.044 , 0.604 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 194 , 136 , 0.022936 , 102 , 0.009057 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.29 , 635.071 , 1.27758 , 0.068 , 1.559 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 321 , 193 , 0.04516 , 122 , 0.013076 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.29 , 635.071 , 1.27758 , 0.074 , 1.534 , 2 , 639 , 4.29 , 4.2 , 4.29 , 643.29 , 643.29 , 0 , 186 , 155 , 0.034096 , 147 , 0.012835 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 671.1 , 658 , 1.95202 , 0.018 , 2.729 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 842 , 230 , 0.085129 , 217 , 0.01516 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 671.1 , 658 , 1.95202 , 0.018 , 2.613 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 863 , 204 , 0.076096 , 280 , 0.018376 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 671.1 , 658.05 , 1.94457 , 0.02 , 0.823 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 374 , 131 , 0.032428 , 182 , 0.01417 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 671.1 , 658.05 , 1.94457 , 0.02 , 1.018 , 2 , 666 , 5.1 , 4.71 , 5.1 , 671.1 , 671.1 , 0 , 536 , 157 , 0.047383 , 241 , 0.01667 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 601 , 1.86794 , 0.043 , 4.594 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 2160 , 207 , 0.141111 , 976 , 0.086457 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 601 , 1.86794 , 0.045 , 7.917 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 2283 , 286 , 0.181516 , 870 , 0.074779 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 601 , 1.86794 , 0.044 , 6.601 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 2339 , 206 , 0.164079 , 1092 , 0.098231 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 601 , 1.86794 , 0.046 , 8.517 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 2340 , 264 , 0.201014 , 904 , 0.085424 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 655 , 2.42376 , 0.02 , 2.409 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 653 , 248 , 0.087205 , 246 , 0.019463 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 655 , 2.42376 , 0.021 , 1.484 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 399 , 207 , 0.058914 , 162 , 0.012756 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 655 , 2.42376 , 0.02 , 2.067 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 522 , 254 , 0.075831 , 166 , 0.01371 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 655 , 2.42376 , 0.021 , 1.607 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 439 , 212 , 0.064557 , 178 , 0.014334 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 702 , 1.44879 , 0.023 , 0.864 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 408 , 189 , 0.039505 , 172 , 0.012852 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 702 , 1.44879 , 0.02 , 0.947 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 530 , 201 , 0.052327 , 178 , 0.013488 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 702 , 1.44879 , 0.02 , 0.812 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 398 , 189 , 0.03835 , 173 , 0.014412 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 702 , 1.44879 , 0.021 , 0.98 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 473 , 213 , 0.051186 , 149 , 0.012732 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 647.5 , 1.96969 , 0.026 , 1.447 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 473 , 202 , 0.054163 , 66 , 0.004967 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 647.5 , 1.96969 , 0.026 , 1.671 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 566 , 193 , 0.060491 , 113 , 0.008696 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 647.5 , 1.96969 , 0.026 , 1.613 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 501 , 211 , 0.057867 , 79 , 0.005751 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 647.5 , 1.96969 , 0.026 , 1.768 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 573 , 192 , 0.059348 , 119 , 0.009124 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 677 , 1.84707 , 0.027 , 3.49 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 821 , 275 , 0.07798 , 297 , 0.021266 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 677 , 1.84707 , 0.026 , 4.019 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 985 , 321 , 0.103116 , 229 , 0.017302 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 677 , 1.84707 , 0.027 , 5.615 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 1166 , 391 , 0.124636 , 306 , 0.023923 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 677 , 1.84707 , 0.027 , 5.373 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 1115 , 374 , 0.114923 , 339 , 0.025812 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 680.5 , 2.09197 , 0.051 , 2.364 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1152 , 298 , 0.129498 , 184 , 0.013251 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 680.5 , 2.09197 , 0.049 , 2.252 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1048 , 308 , 0.121155 , 173 , 0.012085 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 680.5 , 2.09197 , 0.05 , 2.67 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1184 , 299 , 0.131354 , 210 , 0.019491 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 680.5 , 2.09197 , 0.05 , 2.618 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1222 , 279 , 0.126466 , 211 , 0.018663 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 630 , 0.941838 , 0.06 , 0.605 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 99 , 136 , 0.021124 , 60 , 0.004156 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 630 , 0.941838 , 0.063 , 0.631 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 94 , 136 , 0.023071 , 55 , 0.003917 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 630 , 0.941838 , 0.061 , 0.58 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 86 , 135 , 0.020488 , 62 , 0.004766 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 630 , 0.941838 , 0.061 , 0.624 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 91 , 136 , 0.022971 , 63 , 0.005962 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 644.778 , 2.94461 , 0.037 , 6.181 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1642 , 322 , 0.206912 , 274 , 0.021826 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 644.778 , 2.94461 , 0.038 , 4.522 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1195 , 266 , 0.142868 , 197 , 0.016653 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 644.778 , 2.94461 , 0.038 , 5.484 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1218 , 295 , 0.158747 , 277 , 0.025539 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 644.778 , 2.94461 , 0.037 , 5.347 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1137 , 260 , 0.137984 , 237 , 0.027637 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 657 , 2.64359 , 0.054 , 27.624 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 3741 , 797 , 0.373942 , 843 , 0.074229 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 657 , 2.64359 , 0.054 , 20.116 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 3654 , 681 , 0.35182 , 949 , 0.083099 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 657 , 2.64359 , 0.053 , 19.692 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 3186 , 711 , 0.300026 , 916 , 0.084449 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 657 , 2.64359 , 0.053 , 20.014 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 3671 , 732 , 0.350003 , 900 , 0.087338 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.93 , 604.111 , 1.27774 , 0.115 , 1.419 , 2 , 604 , 7.93 , 7.73 , 7.93 , 611.93 , 611.93 , 0 , 256 , 190 , 0.041422 , 94 , 0.008402 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.93 , 604.111 , 1.27774 , 0.105 , 1.161 , 2 , 604 , 7.93 , 7.73 , 7.93 , 611.93 , 611.93 , 0 , 313 , 193 , 0.039065 , 94 , 0.007998 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
