Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.90_1_6.svrp , 673.16 , 673.16 , 0 , 0.463 , 0.543 , 2 , 668 , 5.16 , 5.16 , 5.16 , 673.16 , 673.16 , 0 , 1 , 96 , 0.046976 , 0 , 0 , 0 , 0 , 0.00863 , 24 , 0.071364 , 0 , 0.008349 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.90_1_7.svrp , 698.8 , 679.5 , 2.76188 , 0.072 , 21.589 , 2 , 695 , 3.8 , 3.8 , 4 , 698.8 , 698.8 , 0 , 1496 , 993 , 0.741993 , 0 , 0 , 93 , 105 , 1.23726 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.90_1_7.svrp , 698.8 , 682.26 , 2.36691 , 0.406 , 10.156 , 2 , 695 , 3.8 , 3.8 , 4 , 698.8 , 698.8 , 0 , 866 , 535 , 0.525782 , 0 , 0 , 42 , 0 , 0.57596 , 30 , 0.057745 , 45 , 0.586729 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.90_1_8.svrp , 716.96 , 711.9 , 0.705758 , 0.074 , 0.592 , 2 , 716 , 0.96 , 0.96 , 0.96 , 716.96 , 716.96 , 0 , 133 , 154 , 0.058806 , 0 , 0 , 29 , 8 , 0.194843 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.90_1_8.svrp , 716.96 , 714.156 , 0.391096 , 0.636 , 1.266 , 2 , 716 , 0.96 , 0.96 , 0.96 , 716.96 , 716.96 , 0 , 69 , 178 , 0.123697 , 0 , 0 , 8 , 0 , 0.143117 , 82 , 0.130301 , 5 , 0.134657 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.90_1_9.svrp , 764.04 , 762 , 0.267002 , 0.052 , 0.324 , 2 , 762 , 2.04 , 2.04 , 2.04 , 764.04 , 764.04 , 0 , 30 , 114 , 0.031695 , 0 , 0 , 5 , 3 , 0.040469 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.90_1_9.svrp , 764.04 , 763.4 , 0.0837652 , 0.371 , 0.504 , 2 , 762 , 2.04 , 2.04 , 2.04 , 764.04 , 764.04 , 0 , 1 , 101 , 0.03749 , 0 , 0 , 2 , 0 , 0.014756 , 37 , 0.034995 , 1 , 0.014618 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.93_1_0.svrp , 711.76 , 698.738 , 1.82948 , 0.043 , 6.148 , 2 , 701 , 10.76 , 10.76 , 10.92 , 711.76 , 711.76 , 0 , 1278 , 400 , 0.333771 , 0 , 0 , 47 , 63 , 2.17884 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.93_1_0.svrp , 711.76 , 701.74 , 1.40778 , 0.646 , 3.094 , 2 , 701 , 10.76 , 10.76 , 10.92 , 711.76 , 711.76 , 0 , 484 , 237 , 0.20032 , 0 , 0 , 35 , 0 , 0.845851 , 61 , 0.133606 , 34 , 0.755256 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.93_1_1.svrp , 690.4 , 688.26 , 0.309965 , 0.066 , 0.236 , 2 , 687 , 3.4 , 3.4 , 3.96 , 690.4 , 690.4 , 0 , 13 , 93 , 0.029226 , 0 , 0 , 6 , 5 , 0.078225 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.93_1_1.svrp , 690.4 , 689.9 , 0.0724218 , 0.509 , 0.622 , 2 , 687 , 3.4 , 3.4 , 3.96 , 690.4 , 690.4 , 0 , 1 , 100 , 0.059982 , 0 , 0 , 0 , 0 , 0.008024 , 24 , 0.067771 , 0 , 0.00621 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.93_1_2.svrp , 718.96 , 707.55 , 1.58701 , 0.08 , 2.294 , 2 , 707 , 11.96 , 11.96 , 12.28 , 718.96 , 718.96 , 0 , 733 , 267 , 0.258063 , 0 , 0 , 15 , 67 , 1.21538 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.93_1_2.svrp , 718.96 , 708.86 , 1.40481 , 0.59 , 8.653 , 2 , 707 , 11.96 , 11.96 , 12.28 , 718.96 , 718.96 , 0 , 968 , 425 , 0.528133 , 0 , 0 , 37 , 0 , 2.05363 , 25 , 0.121546 , 75 , 2.11066 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.68 , 759.436 , 0.815496 , 0.081 , 1.717 , 2 , 763 , 2.68 , 2.68 , 2.68 , 765.68 , 765.68 , 0 , 505 , 235 , 0.166135 , 0 , 0 , 33 , 37 , 1.10665 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.68 , 759.591 , 0.795231 , 0.4 , 2.143 , 2 , 763 , 2.68 , 2.68 , 2.68 , 765.68 , 765.68 , 0 , 410 , 212 , 0.197046 , 0 , 0 , 27 , 0 , 0.78935 , 8 , 0.076268 , 39 , 0.693557 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 691.08 , 684.9 , 0.894252 , 0.061 , 1.413 , 2 , 689 , 2.08 , 2.08 , 2.96 , 691.08 , 691.08 , 0 , 40 , 137 , 0.069227 , 0 , 0 , 22 , 17 , 0.327464 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 691.08 , 686.01 , 0.733634 , 0.38 , 1.602 , 2 , 689 , 2.08 , 2.08 , 2.96 , 691.08 , 691.08 , 0 , 106 , 175 , 0.121218 , 0 , 0 , 20 , 0 , 0.278956 , 23 , 0.041952 , 32 , 0.164382 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 742.76 , 729.6 , 1.77177 , 0.043 , 9.549 , 2 , 736 , 6.76 , 6.76 , 6.76 , 742.76 , 742.76 , 0 , 1260 , 662 , 0.50244 , 0 , 0 , 94 , 65 , 2.61846 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 742.76 , 733.22 , 1.2844 , 0.796 , 17.635 , 2 , 736 , 6.76 , 6.76 , 6.76 , 742.76 , 742.76 , 0 , 1433 , 612 , 0.547491 , 0 , 0 , 155 , 0 , 3.33638 , 56 , 0.275452 , 47 , 2.84035 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 675.44 , 666.667 , 1.29891 , 0.095 , 6.668 , 2 , 672 , 3.44 , 3.44 , 3.44 , 675.44 , 675.44 , 0 , 701 , 435 , 0.298397 , 0 , 0 , 116 , 40 , 0.77865 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 675.44 , 669.48 , 0.882388 , 0.798 , 2.574 , 2 , 672 , 3.44 , 3.44 , 3.44 , 675.44 , 675.44 , 0 , 325 , 168 , 0.180502 , 0 , 0 , 80 , 0 , 0.48979 , 31 , 0.187036 , 21 , 0.316533 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 742 , 718.14 , 3.21563 , 0.075 , 46.916 , 2 , 734 , 8 , 8 , 8.52 , 742 , 742 , 6.73855e-08 , 2936 , 1380 , 1.24886 , 0 , 0 , 177 , 155 , 5.82285 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 742 , 720.06 , 2.95687 , 0.425 , 47.517 , 2 , 734 , 8 , 8 , 8.52 , 742 , 742 , 0 , 2943 , 1418 , 1.32736 , 0 , 0 , 116 , 0 , 5.89306 , 26 , 0.082386 , 195 , 5.84541 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 725.08 , 702.92 , 3.05621 , 0.031 , 147.091 , 2 , 718 , 7.08 , 7.08 , 7.8 , 725.08 , 725.08 , 0 , 11787 , 2114 , 3.91074 , 0 , 0 , 565 , 502 , 24.9155 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 725.08 , 703.58 , 2.96519 , 0.262 , 85.269 , 2 , 718 , 7.08 , 7.08 , 7.32 , 725.08 , 725.08 , 0 , 9050 , 1538 , 2.86693 , 0 , 0 , 263 , 0 , 15.8995 , 6 , 0.046395 , 287 , 15.7394 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.6 , 683.32 , 1.76538 , 0.054 , 9.233 , 2 , 691 , 4.6 , 4.6 , 4.6 , 695.6 , 695.6 , 0 , 2439 , 343 , 0.395007 , 0 , 0 , 354 , 51 , 5.35196 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.6 , 684.04 , 1.66187 , 0.24 , 3.048 , 2 , 691 , 4.6 , 4.6 , 4.6 , 695.6 , 695.6 , 0 , 640 , 172 , 0.149282 , 0 , 0 , 131 , 0 , 1.32124 , 32 , 0.035666 , 21 , 1.16629 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.04 , 707.46 , 2.28993 , 0.067 , 59.968 , 2 , 712 , 12.04 , 12.04 , 14.24 , 724.04 , 724.04 , 0 , 5068 , 1798 , 1.56188 , 0 , 0 , 270 , 297 , 8.87601 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.04 , 709.3 , 2.0358 , 0.405 , 35.249 , 2 , 712 , 12.04 , 12.04 , 14.24 , 724.04 , 724.04 , 0 , 3629 , 1175 , 1.16055 , 0 , 0 , 124 , 0 , 6.28341 , 10 , 0.050248 , 136 , 6.0904 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 706.2 , 694.513 , 1.65487 , 0.097 , 8.889 , 2 , 697 , 9.2 , 9.2 , 10.72 , 706.2 , 706.2 , 0 , 967 , 527 , 0.408971 , 0 , 0 , 60 , 75 , 2.04568 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 706.2 , 695.94 , 1.45285 , 1.163 , 6.027 , 2 , 697 , 9.2 , 9.2 , 10.72 , 706.2 , 706.2 , 0 , 726 , 274 , 0.397297 , 0 , 0 , 25 , 0 , 1.28613 , 83 , 0.554481 , 22 , 1.25579 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.32 , 661.94 , 3.55228 , 0.088 , 109.954 , 2 , 670 , 16.32 , 16.32 , 19.72 , 686.32 , 686.32 , 0 , 10683 , 1086 , 2.07745 , 0 , 0 , 713 , 411 , 21.6381 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.32 , 668.465 , 2.60155 , 2.092 , 18.062 , 2 , 670 , 16.32 , 16.32 , 19.72 , 686.32 , 686.32 , 0 , 2678 , 620 , 1.77131 , 0 , 0 , 97 , 0 , 4.76149 , 159 , 1.01229 , 118 , 4.69824 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 711.44 , 692.8 , 2.62004 , 0.061 , 64.247 , 2 , 700 , 11.44 , 11.44 , 11.8 , 711.44 , 711.44 , 0 , 5322 , 1286 , 1.47771 , 0 , 0 , 476 , 223 , 11.9555 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 711.44 , 693.66 , 2.49916 , 0.768 , 27.286 , 2 , 700 , 11.44 , 11.44 , 11.8 , 711.44 , 711.44 , 0 , 2845 , 891 , 0.935188 , 0 , 0 , 199 , 0 , 7.54096 , 16 , 0.127051 , 125 , 5.02698 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 694.28 , 669.16 , 3.61814 , 0.05 , 181.508 , 2 , 679 , 15.28 , 15.28 , 17.4 , 694.28 , 694.28 , 0 , 19484 , 2676 , 4.55594 , 0 , 0 , 174 , 926 , 34.3138 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 694.28 , 671.12 , 3.33583 , 0.653 , 265.198 , 2 , 679 , 15.28 , 15.28 , 17.4 , 694.28 , 694.28 , 0 , 14462 , 2784 , 4.18489 , 0 , 0 , 228 , 0 , 25.3824 , 87 , 0.189534 , 839 , 25.2971 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 750.08 , 737.27 , 1.70782 , 0.056 , 8.063 , 2 , 741 , 9.08 , 9.08 , 10.72 , 750.08 , 750.08 , 0 , 1049 , 505 , 0.445259 , 0 , 0 , 45 , 48 , 2.25572 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 750.08 , 741.86 , 1.09588 , 0.545 , 5.18 , 2 , 741 , 9.08 , 9.08 , 10.72 , 750.08 , 750.08 , 0 , 691 , 464 , 0.334414 , 0 , 0 , 19 , 0 , 1.03926 , 32 , 0.095707 , 48 , 1.00107 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 684.68 , 675.16 , 1.39043 , 0.06 , 12.785 , 2 , 680 , 4.68 , 4.68 , 7.36 , 684.68 , 684.68 , 0 , 792 , 598 , 0.40229 , 0 , 0 , 53 , 45 , 1.84323 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 684.68 , 676.337 , 1.21855 , 0.422 , 2.546 , 2 , 680 , 4.68 , 4.68 , 7.36 , 684.68 , 684.68 , 0 , 366 , 241 , 0.190886 , 0 , 0 , 15 , 0 , 0.606694 , 15 , 0.072505 , 8 , 0.602115 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.6 , 679.187 , 2.91786 , 0.047 , 21.949 , 2 , 685 , 14.6 , 14.6 , 15.08 , 699.6 , 699.6 , 0 , 5978 , 945 , 1.34503 , 0 , 0 , 133 , 167 , 10.4893 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.6 , 683.61 , 2.28559 , 0.882 , 24.669 , 2 , 685 , 14.6 , 14.6 , 15.08 , 699.6 , 699.6 , 0 , 4575 , 927 , 1.34039 , 0 , 0 , 74 , 0 , 7.91886 , 120 , 0.336933 , 122 , 7.97717 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 733.92 , 712.5 , 2.91857 , 0.032 , 76.86 , 2 , 724 , 9.92 , 9.92 , 10.6 , 733.92 , 733.92 , 0 , 8885 , 1020 , 1.44445 , 0 , 0 , 660 , 109 , 17.2184 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 733.92 , 714.32 , 2.67059 , 0.422 , 37.046 , 2 , 724 , 9.92 , 9.92 , 10.6 , 733.92 , 733.92 , 0 , 4626 , 867 , 0.960049 , 0 , 0 , 446 , 0 , 9.19588 , 27 , 0.084204 , 82 , 7.52901 , 1 , 0
Parada , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 765.92 , 753.806 , 1.58166 , 0.074 , 18.496 , 2 , 753 , 12.92 , 12.92 , 15.56 , 765.92 , 765.92 , 0 , 2293 , 874 , 0.694176 , 0 , 0 , 113 , 41 , 4.16 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 765.92 , 758.295 , 0.995535 , 1.35 , 8.213 , 2 , 753 , 12.92 , 12.92 , 15.4 , 765.92 , 765.92 , 0 , 1363 , 381 , 0.53128 , 0 , 0 , 85 , 0 , 2.02552 , 103 , 0.545001 , 14 , 1.82129 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.32 , 673 , 0.195753 , 0.091 , 0.297 , 2 , 673 , 1.32 , 1.32 , 1.32 , 674.32 , 674.32 , 0 , 1 , 103 , 0.04513 , 0 , 0 , 4 , 5 , 0.060702 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.32 , 673.573 , 0.110811 , 0.482 , 0.655 , 2 , 673 , 1.32 , 1.32 , 1.32 , 674.32 , 674.32 , 0 , 1 , 106 , 0.083511 , 0 , 0 , 0 , 0 , 0.018649 , 16 , 0.052485 , 0 , 0.013475 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.2 , 684.5 , 2.7975 , 0.064 , 154.846 , 2 , 702 , 2.2 , 2.2 , 2.2 , 704.2 , 704.2 , 0 , 7029 , 2939 , 4.19118 , 0 , 0 , 67 , 144 , 5.74109 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.2 , 687.92 , 2.31184 , 0.563 , 48.967 , 2 , 702 , 2.2 , 2.2 , 2.2 , 704.2 , 704.2 , 0 , 3813 , 1653 , 2.30348 , 0 , 0 , 11 , 0 , 2.04344 , 51 , 0.072044 , 57 , 2.17098 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.36 , 758.82 , 1.36997 , 0.064 , 2.287 , 2 , 765 , 4.36 , 4.36 , 4.88 , 769.36 , 769.36 , 0 , 488 , 264 , 0.212742 , 0 , 0 , 15 , 5 , 1.2917 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.36 , 760.62 , 1.13601 , 0.619 , 10.415 , 2 , 765 , 4.36 , 4.36 , 4.88 , 769.36 , 769.36 , 0 , 663 , 431 , 0.375786 , 0 , 0 , 23 , 0 , 2.1357 , 10 , 0.05702 , 15 , 2.11838 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 743.24 , 727.75 , 2.08412 , 0.097 , 28.677 , 2 , 742 , 1.24 , 1.24 , 1.36 , 743.24 , 743.24 , 0 , 2375 , 963 , 1.16454 , 0 , 0 , 74 , 44 , 2.16817 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 743.24 , 728 , 2.05048 , 0.379 , 16.046 , 2 , 742 , 1.24 , 1.24 , 1.36 , 743.24 , 743.24 , 0 , 1915 , 699 , 0.828422 , 0 , 0 , 64 , 0 , 1.81895 , 1 , 0.020994 , 37 , 1.4778 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 756.32 , 748.875 , 0.984372 , 0.064 , 0.798 , 2 , 756 , 0.32 , 0.32 , 0.32 , 756.32 , 756.32 , 0 , 71 , 163 , 0.084094 , 0 , 0 , 1 , 5 , 0.068811 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 756.32 , 749.184 , 0.943573 , 0.398 , 1.611 , 2 , 756 , 0.32 , 0.32 , 0.32 , 756.32 , 756.32 , 0 , 152 , 198 , 0.195004 , 0 , 0 , 4 , 0 , 0.119106 , 6 , 0.056214 , 10 , 0.126826 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 732.8 , 713.875 , 2.58256 , 0.073 , 4.221 , 2 , 730 , 2.8 , 2.8 , 2.8 , 732.8 , 732.8 , 0 , 744 , 311 , 0.383479 , 0 , 0 , 6 , 9 , 0.454745 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 732.8 , 714.5 , 2.49727 , 0.35 , 13.484 , 2 , 730 , 2.8 , 2.8 , 2.8 , 732.8 , 732.8 , 4.36681e-08 , 1066 , 613 , 0.586957 , 0 , 0 , 11 , 0 , 0.760182 , 3 , 0.020212 , 31 , 0.819209 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 829.96 , 823 , 0.838595 , 0.057 , 10.037 , 2 , 829 , 0.96 , 0.96 , 1.16 , 829.96 , 829.96 , 0 , 551 , 476 , 0.369124 , 0 , 0 , 7 , 39 , 0.475645 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 829.96 , 823 , 0.838595 , 0.344 , 0.702 , 2 , 829 , 0.96 , 0.96 , 1.16 , 829.96 , 829.96 , 0 , 1 , 117 , 0.076079 , 0 , 0 , 2 , 0 , 0.032544 , 0 , 0.021702 , 11 , 0.044753 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.64 , 772 , 0.852769 , 0.047 , 2.199 , 2 , 777 , 1.64 , 1.64 , 1.64 , 778.64 , 778.64 , 0 , 324 , 276 , 0.182234 , 0 , 0 , 16 , 13 , 0.367974 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.64 , 773.02 , 0.721771 , 0.355 , 7.473 , 2 , 777 , 1.64 , 1.64 , 1.64 , 778.64 , 778.64 , 0 , 524 , 420 , 0.331111 , 0 , 0 , 25 , 0 , 0.465372 , 5 , 0.019502 , 28 , 0.504279 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 736.96 , 729.5 , 1.01227 , 0.025 , 5.139 , 2 , 735 , 1.96 , 1.96 , 2.04 , 736.96 , 736.96 , 0 , 557 , 388 , 0.294199 , 0 , 0 , 19 , 12 , 0.513526 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 736.96 , 729.5 , 1.01227 , 0.251 , 6.519 , 2 , 735 , 1.96 , 1.96 , 2.04 , 736.96 , 736.96 , 0 , 553 , 432 , 0.307295 , 0 , 0 , 26 , 0 , 0.53627 , 0 , 0.010454 , 10 , 0.509837 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.12 , 747.5 , 1.53072 , 0.093 , 21.944 , 2 , 758 , 1.12 , 1.12 , 1.12 , 759.12 , 759.12 , 0 , 1254 , 1136 , 0.910398 , 0 , 0 , 25 , 64 , 0.987963 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.12 , 748.16 , 1.44378 , 0.352 , 10.471 , 2 , 758 , 1.12 , 1.12 , 1.16 , 759.12 , 759.12 , 0 , 786 , 528 , 0.508818 , 0 , 0 , 57 , 0 , 0.994097 , 2 , 0.015638 , 48 , 0.871126 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 779.24 , 761.167 , 2.31935 , 0.069 , 54.024 , 2 , 775 , 4.24 , 4.24 , 6.36 , 779.24 , 779.24 , 0 , 3432 , 1421 , 1.53297 , 0 , 0 , 203 , 88 , 4.05451 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 777.16 , 765.52 , 1.49776 , 0.647 , 5.5 , 2 , 771 , 6.16 , 10.16 , 12.04 , 777.16 , 777.16 , 0 , 639 , 449 , 0.487943 , 0 , 0 , 13 , 0 , 0.377949 , 107 , 0.148199 , 20 , 0.33496 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.24 , 793.98 , 2.12761 , 0.054 , 18.175 , 2 , 802 , 9.24 , 9.24 , 10.92 , 811.24 , 811.24 , 0 , 1158 , 729 , 0.637173 , 0 , 0 , 39 , 87 , 2.92666 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.24 , 794.62 , 2.04872 , 0.543 , 26.695 , 2 , 802 , 9.24 , 9.24 , 12.76 , 811.24 , 811.24 , 0 , 1494 , 908 , 0.858186 , 0 , 0 , 76 , 0 , 4.18768 , 11 , 0.053458 , 96 , 3.79251 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.24 , 738.98 , 1.63197 , 0.077 , 10.818 , 2 , 746 , 5.24 , 5.24 , 5.4 , 751.24 , 751.24 , 0 , 1020 , 569 , 0.555218 , 0 , 0 , 117 , 28 , 3.06951 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.24 , 739.7 , 1.53613 , 0.816 , 9.351 , 2 , 746 , 5.24 , 5.24 , 5.4 , 751.24 , 751.24 , 0 , 754 , 423 , 0.573176 , 0 , 0 , 40 , 0 , 2.24052 , 11 , 0.13441 , 26 , 2.14637 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807.64 , 0.961397 , 0.069 , 12.82 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 706 , 635 , 0.473023 , 0 , 0 , 18 , 31 , 1.8916 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 808.6 , 0.843675 , 0.517 , 3.832 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 434 , 302 , 0.315394 , 0 , 0 , 12 , 0 , 1.30481 , 19 , 0.060465 , 20 , 1.22778 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.08 , 759.56 , 0.851086 , 0.085 , 3.271 , 2 , 763 , 3.08 , 3.08 , 3.8 , 766.08 , 766.08 , 0 , 462 , 287 , 0.231722 , 0 , 0 , 26 , 37 , 1.29762 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.08 , 760.905 , 0.675517 , 0.719 , 1.733 , 2 , 763 , 3.08 , 3.08 , 3.8 , 766.08 , 766.08 , 0 , 151 , 214 , 0.225707 , 0 , 0 , 3 , 0 , 0.284636 , 31 , 0.181002 , 18 , 0.286438 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 723.72 , 701.12 , 3.12275 , 0.054 , 145.36 , 2 , 718 , 5.72 , 5.72 , 6.52 , 723.72 , 723.72 , 0 , 8402 , 2669 , 4.01203 , 0 , 0 , 98 , 271 , 23.4202 , 0 , 0 , 0 , 0 , 1 , 0
