Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
PR+SRI , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 711.16 , 688.007 , 3.25568 , 10.665 , 77.354 , 4 , 708 , 3.16 , 3.16 , 3.16 , 711.16 , 711.16 , 0 , 5858 , 2296 , 3.35132 , 23 , 0.440312 , 14 , 0 , 1.21599 , 898 , 3.27663 , 328 , 1.29597 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 726.714 , 1.78475 , 0.043 , 3.894 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 1514 , 561 , 0.340751 , 267 , 0.264729 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 732.531 , 0.998564 , 0.602 , 2.189 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 390 , 310 , 0.179891 , 1 , 0.038326 , 4 , 0 , 0.085148 , 193 , 0.151821 , 84 , 0.092656 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 677.882 , 2.15889 , 0.048 , 7.401 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 2658 , 781 , 0.763491 , 147 , 0.306994 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 687.209 , 0.812682 , 2.127 , 4.949 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 586 , 512 , 0.495507 , 3 , 0.055399 , 4 , 0 , 0.122749 , 454 , 0.698792 , 102 , 0.148326 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 754.56 , 736.5 , 2.39345 , 0.074 , 17.535 , 4 , 739 , 15.56 , 14.2 , 15.56 , 754.56 , 754.56 , 0 , 7778 , 928 , 1.04608 , 414 , 1.1372 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 754.56 , 751.963 , 0.344195 , 6.457 , 7.328 , 4 , 739 , 15.56 , 14.2 , 15.56 , 754.56 , 754.56 , 0 , 118 , 241 , 1.80681 , 12 , 0.020022 , 6 , 0 , 0.052943 , 947 , 1.89702 , 113 , 0.049632 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 739.08 , 713 , 3.52871 , 0.037 , 57.991 , 4 , 730 , 9.08 , 8.16 , 9.08 , 739.08 , 739.08 , 0 , 11856 , 1968 , 2.34701 , 1032 , 1.47039 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 739.08 , 725.379 , 1.85378 , 3.016 , 9.572 , 4 , 730 , 9.08 , 8.16 , 9.08 , 739.08 , 739.08 , 0 , 836 , 539 , 1.00667 , 19 , 0.09209 , 21 , 0 , 0.293287 , 556 , 1.03401 , 187 , 0.272718 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 721.12 , 698.3 , 3.16452 , 0.059 , 32.81 , 4 , 712 , 9.12 , 9.12 , 9.12 , 721.12 , 721.12 , 0 , 5890 , 1631 , 1.55926 , 443 , 0.632626 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 721.12 , 710.136 , 1.52316 , 2.126 , 17.155 , 4 , 712 , 9.12 , 9.12 , 9.12 , 721.12 , 721.12 , 0 , 1710 , 1022 , 1.48172 , 37 , 0.161293 , 24 , 0 , 0.434542 , 372 , 0.816008 , 185 , 0.408691 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.64 , 762 , 2.76147 , 0.085 , 55.001 , 4 , 774 , 9.64 , 9.08 , 9.64 , 783.64 , 783.64 , 0 , 16318 , 1805 , 3.7067 , 873 , 1.66531 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.64 , 772.879 , 1.37315 , 3.518 , 14.912 , 4 , 774 , 9.64 , 9.08 , 9.64 , 783.64 , 783.64 , 0 , 1317 , 815 , 1.71537 , 20 , 0.125124 , 9 , 0 , 0.310271 , 516 , 1.37816 , 185 , 0.318043 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.76 , 728 , 3.80041 , 0.035 , 24.638 , 4 , 752 , 4.76 , 4.64 , 4.76 , 756.76 , 756.76 , 0 , 4162 , 1165 , 1.3164 , 262 , 0.426365 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.76 , 738.868 , 2.36425 , 4.696 , 8.787 , 4 , 752 , 4.76 , 4.64 , 4.76 , 756.76 , 756.76 , 0 , 840 , 389 , 1.82109 , 3 , 0.063931 , 7 , 0 , 0.139033 , 501 , 2.47158 , 152 , 0.168723 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 725.452 , 4.11679 , 0.086 , 214.191 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 39015 , 2374 , 7.73634 , 1844 , 4.81886 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 741.536 , 1.99095 , 10.79 , 17.403 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 1150 , 452 , 3.00206 , 2 , 0.102602 , 13 , 0 , 0.329691 , 1289 , 3.49623 , 222 , 0.284428 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 720.706 , 2.3857 , 0.041 , 1.348 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 656 , 334 , 0.158912 , 66 , 0.075422 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 733.357 , 0.672225 , 3.141 , 3.681 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 32 , 151 , 0.745637 , 0 , 0.003929 , 0 , 0 , 0.007798 , 557 , 1.3157 , 67 , 0.01537 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.16 , 711.333 , 2.31085 , 0.054 , 19.431 , 4 , 717 , 11.16 , 10.24 , 11.16 , 728.16 , 728.16 , 0 , 6708 , 1313 , 1.09316 , 533 , 1.01072 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.16 , 723.097 , 0.695295 , 1.204 , 3.349 , 4 , 717 , 11.16 , 10.24 , 11.16 , 728.16 , 728.16 , 0 , 556 , 370 , 0.481652 , 15 , 0.057611 , 7 , 0 , 0.214898 , 260 , 0.420243 , 101 , 0.138602 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 735.25 , 3.08826 , 0.089 , 99.718 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 22369 , 2358 , 4.49952 , 1489 , 2.31196 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 743.8 , 1.96134 , 3.207 , 27.985 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 3843 , 1248 , 2.49043 , 21 , 0.32813 , 19 , 0 , 0.897252 , 379 , 1.41141 , 276 , 0.895372 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 747.8 , 719.909 , 3.72973 , 0.084 , 561.7 , 4 , 726 , 21.8 , 19.96 , 21.8 , 747.8 , 747.8 , 0 , 59077 , 4644 , 10.6895 , 2990 , 8.43296 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 747.8 , 729.283 , 2.47616 , 3.656 , 47.121 , 4 , 726 , 21.8 , 19.96 , 21.8 , 747.8 , 747.8 , 0 , 4404 , 1936 , 2.42194 , 75 , 0.440026 , 69 , 0 , 1.37573 , 493 , 1.298 , 463 , 1.29819 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 743.08 , 721.333 , 2.92656 , 0.068 , 12.088 , 4 , 733 , 10.08 , 9.44 , 10.08 , 743.08 , 743.08 , 0 , 3081 , 786 , 0.768838 , 319 , 0.382825 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 743.08 , 734.311 , 1.18012 , 8.595 , 11.046 , 4 , 733 , 10.08 , 9.44 , 10.08 , 743.08 , 743.08 , 0 , 397 , 360 , 2.65071 , 4 , 0.03794 , 5 , 0 , 0.098956 , 900 , 3.20748 , 155 , 0.112179 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 768.88 , 723.545 , 5.89618 , 0.124 , 600.017 , 4 , 757 , 11.88 , 11.36 , 11.88 , 768.88 , 745.5 , 3.04079 , 30372 , 7614 , 10.6873 , 3988 , 5.95049 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 761.88 , 735.67 , 3.44022 , 5.536 , 582.339 , 4 , 752 , 9.88 , 9.88 , 9.88 , 761.88 , 761.88 , 0 , 27529 , 5659 , 10.3859 , 83 , 3.16143 , 277 , 0 , 10.5933 , 727 , 1.50108 , 2136 , 11.0747 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 696.5 , 2.65821 , 0.084 , 11.484 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 1580 , 796 , 0.556318 , 155 , 0.188967 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 708.398 , 0.995341 , 7.97 , 16.818 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 883 , 767 , 2.14514 , 14 , 0.082793 , 8 , 0 , 0.211022 , 1162 , 1.97984 , 165 , 0.207019 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 725.56 , 686 , 5.45234 , 0.124 , 600.018 , 4 , 714 , 11.56 , 11.56 , 11.56 , 725.56 , 708.872 , 2.30007 , 28274 , 6375 , 13.7053 , 2711 , 4.14105 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 720 , 698.144 , 3.03558 , 12.849 , 150.268 , 4 , 714 , 6 , 6 , 6 , 720 , 720 , 0 , 7904 , 2848 , 10.016 , 22 , 0.765403 , 31 , 0 , 1.86318 , 981 , 5.23413 , 545 , 1.93905 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.72 , 671.5 , 1.78728 , 0.036 , 1.506 , 4 , 674 , 9.72 , 9.24 , 9.72 , 683.72 , 683.72 , 0 , 853 , 232 , 0.122665 , 74 , 0.125878 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.72 , 680.835 , 0.421956 , 0.336 , 1.103 , 4 , 674 , 9.72 , 9.24 , 9.72 , 683.72 , 683.72 , 0 , 125 , 183 , 0.117873 , 8 , 0.027933 , 12 , 0 , 0.085984 , 90 , 0.084885 , 55 , 0.063403 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.24 , 765.167 , 2.55633 , 0.063 , 26.505 , 4 , 781 , 4.24 , 4.04 , 4.24 , 785.24 , 785.24 , 0 , 7615 , 1074 , 1.36852 , 537 , 1.00252 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.24 , 775.62 , 1.2251 , 0.783 , 2.852 , 4 , 781 , 4.24 , 4.04 , 4.24 , 785.24 , 785.24 , 0 , 555 , 399 , 0.314773 , 4 , 0.040932 , 6 , 0 , 0.09425 , 203 , 0.222088 , 83 , 0.113409 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.84 , 742.667 , 3.65489 , 0.117 , 159.984 , 4 , 756 , 14.84 , 14.44 , 14.84 , 770.84 , 770.84 , 0 , 28615 , 2279 , 7.02469 , 1221 , 3.36663 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.84 , 757.431 , 1.73947 , 1.639 , 8.782 , 4 , 756 , 14.84 , 14.44 , 14.84 , 770.84 , 770.84 , 0 , 1262 , 606 , 1.04086 , 5 , 0.104485 , 14 , 0 , 0.330829 , 288 , 0.469592 , 200 , 0.325028 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 718.04 , 704.5 , 1.88569 , 0.051 , 9.524 , 4 , 708 , 10.04 , 10.04 , 10.04 , 718.04 , 718.04 , 0 , 4069 , 608 , 0.891223 , 267 , 0.590229 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 718.04 , 715.788 , 0.313622 , 2.093 , 3.342 , 4 , 708 , 10.04 , 10.04 , 10.04 , 718.04 , 718.04 , 0 , 357 , 251 , 0.657468 , 11 , 0.054397 , 10 , 0 , 0.159286 , 438 , 0.667077 , 98 , 0.120789 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 735.24 , 711.6 , 3.21528 , 0.052 , 149.05 , 4 , 721 , 14.24 , 13.84 , 14.24 , 735.24 , 735.24 , 0 , 32291 , 2118 , 8.86615 , 1203 , 3.85752 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 735.24 , 721.053 , 1.92958 , 1.44 , 16.604 , 4 , 721 , 14.24 , 13.84 , 14.24 , 735.24 , 735.24 , 0 , 4120 , 785 , 2.74251 , 24 , 0.364707 , 19 , 0 , 0.87308 , 289 , 0.555038 , 159 , 0.878787 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 730.04 , 692.6 , 5.12849 , 0.06 , 318.537 , 4 , 722 , 8.04 , 7.72 , 8.04 , 730.04 , 730.04 , 0 , 23817 , 4205 , 7.80998 , 1477 , 2.87214 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 730.04 , 717.656 , 1.69633 , 2.652 , 17.882 , 4 , 722 , 8.04 , 7.72 , 8.04 , 730.04 , 730.04 , 0 , 1741 , 1336 , 1.35334 , 5 , 0.142757 , 7 , 0 , 0.326172 , 559 , 0.64907 , 252 , 0.389259 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 749.84 , 733.5 , 2.17913 , 0.123 , 298.92 , 4 , 749 , 0.84 , 0.84 , 0.84 , 749.84 , 749.84 , 0 , 22748 , 2853 , 5.55594 , 5109 , 5.51409 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 749.84 , 743.129 , 0.894979 , 4.584 , 5.857 , 4 , 749 , 0.84 , 0.84 , 0.84 , 749.84 , 749.84 , 0 , 248 , 260 , 0.798656 , 0 , 0.02773 , 1 , 0 , 0.066172 , 583 , 1.48712 , 141 , 0.106216 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 759.04 , 730.875 , 3.71061 , 0.146 , 196.774 , 4 , 742 , 17.04 , 16.56 , 17.04 , 759.04 , 759.04 , 0 , 30322 , 2313 , 8.06915 , 1625 , 4.5719 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 759.04 , 742.629 , 2.16204 , 5.463 , 17.901 , 4 , 742 , 17.04 , 16.56 , 17.04 , 759.04 , 759.04 , 0 , 1100 , 749 , 1.32206 , 16 , 0.129365 , 11 , 0 , 0.418442 , 502 , 2.1589 , 181 , 0.432487 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_2.svrp , 821.28 , 798 , 2.8346 , 0.082 , 232.376 , 4 , 806 , 15.28 , 15.08 , 15.28 , 821.28 , 821.28 , 0 , 24560 , 2526 , 8.1015 , 2004 , 3.65717 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.80_1_2.svrp , 821.28 , 807.87 , 1.63282 , 0.851 , 29.909 , 4 , 806 , 15.28 , 15.08 , 15.28 , 821.28 , 821.28 , 0 , 2363 , 1510 , 1.36198 , 88 , 0.281359 , 23 , 0 , 0.959623 , 103 , 0.270041 , 187 , 0.80102 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_3.svrp , 789.12 , 775.6 , 1.7133 , 0.136 , 111.953 , 4 , 787 , 2.12 , 2.12 , 2.12 , 789.12 , 789.12 , 0 , 10014 , 2392 , 3.31828 , 1339 , 2.24719 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.80_1_3.svrp , 789.12 , 785.691 , 0.434588 , 2.106 , 12.195 , 4 , 787 , 2.12 , 2.12 , 2.12 , 789.12 , 789.12 , 0 , 600 , 743 , 0.802808 , 4 , 0.080069 , 10 , 0 , 0.201274 , 366 , 0.60899 , 164 , 0.253156 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_4.svrp , 723.36 , 701.214 , 3.06151 , 0.081 , 29.071 , 4 , 719 , 4.36 , 4.36 , 4.36 , 723.36 , 723.36 , 0 , 5330 , 1013 , 1.33085 , 700 , 0.977657 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.80_1_4.svrp , 723.36 , 713.859 , 1.31346 , 5.382 , 8.698 , 4 , 719 , 4.36 , 4.36 , 4.36 , 723.36 , 723.36 , 0 , 757 , 379 , 1.32158 , 7 , 0.081899 , 5 , 0 , 0.213898 , 567 , 2.35195 , 145 , 0.265532 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_5.svrp , 771.88 , 717.5 , 7.04514 , 0.038 , 600.32 , 4 , 732 , 39.88 , 38.12 , 39.88 , 771.88 , 738.573 , 4.31502 , 17503 , 5211 , 8.62759 , 1795 , 3.50266 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.80_1_5.svrp , 758.24 , 738.674 , 2.58045 , 6.405 , 90.417 , 4 , 753 , 5.24 , 5.24 , 5.24 , 758.24 , 758.24 , 0 , 6362 , 2202 , 3.86923 , 66 , 0.689574 , 56 , 0 , 2.657 , 480 , 2.91273 , 219 , 2.72682 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_6.svrp , 759.52 , 745.091 , 1.89976 , 0.085 , 4.404 , 4 , 756 , 3.52 , 3.52 , 3.52 , 759.52 , 759.52 , 0 , 997 , 680 , 0.415309 , 118 , 0.177238 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.80_1_6.svrp , 759.52 , 749.552 , 1.3124 , 3.989 , 9.165 , 4 , 756 , 3.52 , 3.52 , 3.52 , 759.52 , 759.52 , 0 , 524 , 487 , 1.12709 , 1 , 0.053414 , 3 , 0 , 0.121093 , 534 , 1.20309 , 151 , 0.179075 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_7.svrp , 763.8 , 741.667 , 2.89779 , 0.087 , 60.043 , 4 , 760 , 3.8 , 3.56 , 3.8 , 763.8 , 763.8 , 0 , 10099 , 1393 , 2.53665 , 735 , 1.83725 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.80_1_7.svrp , 763.8 , 749.597 , 1.85949 , 3.315 , 25.564 , 4 , 760 , 3.8 , 3.56 , 3.8 , 763.8 , 763.8 , 0 , 2266 , 941 , 1.70852 , 8 , 0.309852 , 30 , 0 , 0.854718 , 619 , 1.08498 , 332 , 0.901495 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_8.svrp , 787.48 , 757.7 , 3.78168 , 0.055 , 43.976 , 4 , 767 , 20.48 , 20.48 , 20.48 , 787.48 , 787.48 , 0 , 6565 , 1291 , 1.70144 , 883 , 1.39204 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.80_1_8.svrp , 787.48 , 773.98 , 1.71433 , 0.467 , 3.202 , 4 , 767 , 20.48 , 20.48 , 20.48 , 787.48 , 787.48 , 0 , 747 , 341 , 0.223273 , 0 , 0.085601 , 0 , 0 , 0.354781 , 99 , 0.10376 , 84 , 0.383502 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_9.svrp , 721.68 , 708.235 , 1.86297 , 0.084 , 5.9 , 4 , 707 , 14.68 , 14.6 , 14.68 , 721.68 , 721.68 , 0 , 2492 , 404 , 0.405055 , 656 , 0.778698 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.80_1_9.svrp , 721.68 , 718.02 , 0.50715 , 0.635 , 1.449 , 4 , 707 , 14.68 , 14.6 , 14.68 , 721.68 , 721.68 , 0 , 157 , 203 , 0.155872 , 4 , 0.032571 , 6 , 0 , 0.084542 , 87 , 0.140077 , 64 , 0.102367 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_0.svrp , 721.72 , 708 , 1.90101 , 0.05 , 4.869 , 4 , 712 , 9.71999 , 9.72 , 9.72 , 721.72 , 721.72 , 0 , 2598 , 386 , 0.421332 , 344 , 0.563394 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.82_1_0.svrp , 721.72 , 716.58 , 0.712188 , 0.806 , 1.355 , 4 , 712 , 9.72 , 9.72 , 9.72 , 721.72 , 721.72 , 0 , 63 , 173 , 0.127401 , 5 , 0.014024 , 4 , 0 , 0.039467 , 70 , 0.101875 , 39 , 0.040517 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_1.svrp , 763.56 , 755.545 , 1.04963 , 0.06 , 0.992 , 4 , 757 , 6.56 , 6.56 , 6.56 , 763.56 , 763.56 , 0 , 530 , 240 , 0.11832 , 59 , 0.080882 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.82_1_1.svrp , 763.56 , 761.705 , 0.242881 , 1.224 , 1.851 , 4 , 757 , 6.56 , 6.56 , 6.56 , 763.56 , 763.56 , 0 , 12 , 177 , 0.296128 , 2 , 0.013445 , 3 , 0 , 0.04051 , 185 , 0.442435 , 65 , 0.045307 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_2.svrp , 746.6 , 725.909 , 2.77135 , 0.069 , 80.997 , 4 , 741 , 5.6 , 5.24 , 5.6 , 746.6 , 746.6 , 0 , 8763 , 1981 , 2.83264 , 693 , 1.26721 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.82_1_2.svrp , 746.6 , 731.4 , 2.0359 , 0.668 , 14.224 , 4 , 741 , 5.6 , 5.24 , 5.6 , 746.6 , 746.6 , 0 , 1538 , 1050 , 0.797953 , 55 , 0.171836 , 34 , 0 , 0.636897 , 119 , 0.15962 , 158 , 0.671865 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_3.svrp , 697.68 , 680 , 2.53411 , 0.101 , 41.856 , 4 , 688 , 9.68 , 9.56 , 9.68 , 697.68 , 697.68 , 0 , 10141 , 979 , 1.59777 , 1201 , 1.64171 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.82_1_3.svrp , 697.68 , 689.724 , 1.14038 , 1.332 , 3.229 , 4 , 688 , 9.68 , 9.56 , 9.68 , 697.68 , 697.68 , 0 , 393 , 351 , 0.293382 , 7 , 0.04575 , 10 , 0 , 0.172395 , 266 , 0.285636 , 88 , 0.159228 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_4.svrp , 717.32 , 710.083 , 1.00885 , 0.138 , 2.288 , 4 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 443 , 353 , 0.151294 , 124 , 0.110498 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.82_1_4.svrp , 717.32 , 713.947 , 0.470269 , 0.75 , 1.601 , 4 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 64 , 226 , 0.196163 , 2 , 0.012276 , 1 , 0 , 0.03264 , 146 , 0.156331 , 93 , 0.051047 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_5.svrp , 834.6 , 817.004 , 2.10828 , 0.053 , 4.198 , 4 , 827 , 7.6 , 7.48 , 7.6 , 834.6 , 834.6 , 0 , 1785 , 429 , 0.389092 , 335 , 0.485528 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.82_1_5.svrp , 834.6 , 827.765 , 0.818955 , 3.317 , 5.291 , 4 , 827 , 7.6 , 7.48 , 7.6 , 834.6 , 834.6 , 0 , 480 , 310 , 0.781932 , 9 , 0.087049 , 16 , 0 , 0.212639 , 497 , 1.20946 , 145 , 0.248964 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_6.svrp , 798.6 , 787 , 1.45254 , 0.073 , 6.884 , 4 , 795 , 3.6 , 3.6 , 3.6 , 798.6 , 798.6 , 0 , 2130 , 602 , 0.456117 , 541 , 0.560222 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.82_1_6.svrp , 798.6 , 793.06 , 0.693714 , 0.518 , 1.276 , 4 , 795 , 3.6 , 3.6 , 3.6 , 798.6 , 798.6 , 0 , 206 , 229 , 0.112118 , 2 , 0.03448 , 2 , 0 , 0.066798 , 126 , 0.090995 , 61 , 0.087226 , 1 , 0
