Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.80_1_7.svrp , 658.13 , 658.13 , 0 , 6.55 , 6.699 , 4 , 651 , 7.13 , 6.18 , 7.13 , 658.13 , 658.13 , 0 , 1 , 202 , 0.112923 , 3 , 0.003036 , 0 , 0 , 238 , 5.50951 , 26 , 0.003314 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.80_1_7.svrp , 658.13 , 658.13 , 0 , 6.776 , 6.949 , 4 , 651 , 7.13 , 6.18 , 7.13 , 658.13 , 658.13 , 0 , 1 , 202 , 0.112663 , 3 , 0.012666 , 0 , 0 , 238 , 5.72413 , 26 , 0.003356 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 739.64 , 715.25 , 3.29755 , 0.067 , 17.825 , 4 , 720 , 19.64 , 19.55 , 19.64 , 739.64 , 739.64 , 0 , 5626 , 841 , 1.04561 , 179 , 0.367572 , 186 , 0.086275 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 739.64 , 724.11 , 2.09967 , 60.124 , 70.204 , 4 , 720 , 19.64 , 19.55 , 19.64 , 739.64 , 739.64 , 0 , 2374 , 665 , 6.79605 , 95 , 0.094059 , 0 , 0 , 3263 , 7.07059 , 192 , 0.434965 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 739.64 , 723.87 , 2.13212 , 60.083 , 82.686 , 4 , 720 , 19.64 , 19.55 , 19.64 , 739.64 , 739.64 , 0 , 4440 , 775 , 6.80461 , 141 , 1.28563 , 0 , 0 , 3227 , 6.31464 , 187 , 0.85789 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 653.04 , 634.58 , 2.82678 , 0.082 , 5.384 , 4 , 651 , 2.04 , 2.04 , 2.04 , 653.04 , 653.04 , 0 , 1229 , 622 , 0.17199 , 123 , 0.094176 , 127 , 0.023361 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 653.04 , 641.56 , 1.75793 , 60.122 , 65.67 , 4 , 651 , 2.04 , 2.04 , 2.04 , 653.04 , 653.04 , 0 , 872 , 609 , 2.85601 , 60 , 0.050803 , 0 , 0 , 3961 , 3.12481 , 143 , 0.165218 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 653.04 , 641.74 , 1.73037 , 60.068 , 63.96 , 4 , 651 , 2.04 , 2.04 , 2.04 , 653.04 , 653.04 , 0 , 563 , 527 , 2.73487 , 66 , 0.358455 , 0 , 0 , 3921 , 3.08695 , 139 , 0.111473 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 722.59 , 704.64 , 2.48412 , 0.031 , 4.418 , 4 , 709 , 13.59 , 13.56 , 13.59 , 722.59 , 722.59 , 0 , 1154 , 562 , 0.203831 , 75 , 0.042329 , 89 , 0.0215 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 722.59 , 712.06 , 1.45726 , 60.044 , 66.833 , 4 , 709 , 13.59 , 13.56 , 13.59 , 722.59 , 722.59 , 0 , 1449 , 507 , 4.38811 , 107 , 0.100716 , 0 , 0 , 3279 , 8.68608 , 165 , 0.275233 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 722.59 , 712.09 , 1.45311 , 60.047 , 64.58 , 4 , 709 , 13.59 , 13.56 , 13.59 , 722.59 , 722.59 , 0 , 1478 , 400 , 4.5217 , 76 , 0.444018 , 0 , 0 , 3280 , 10.0502 , 129 , 0.304166 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 677.39 , 662.26 , 2.23357 , 0.028 , 4.766 , 4 , 668 , 9.39 , 9.15 , 9.39 , 677.39 , 677.39 , 0 , 1173 , 386 , 0.144002 , 99 , 0.143755 , 79 , 0.029278 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 677.39 , 668.54 , 1.30649 , 54.329 , 57.53 , 4 , 668 , 9.39 , 9.15 , 9.39 , 677.39 , 677.39 , 0 , 1049 , 395 , 2.02762 , 70 , 0.133269 , 0 , 0 , 2966 , 34.8804 , 98 , 0.205872 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 677.39 , 668.54 , 1.30649 , 52.876 , 55.691 , 4 , 668 , 9.39 , 9.15 , 9.39 , 677.39 , 677.39 , 0 , 786 , 330 , 1.99986 , 61 , 0.472637 , 0 , 0 , 2966 , 33.6386 , 87 , 0.158467 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.6 , 629.37 , 0.510591 , 0.026 , 0.619 , 4 , 626 , 6.6 , 6.1 , 6.6 , 632.6 , 632.6 , 0 , 28 , 112 , 0.015778 , 38 , 0.022016 , 38 , 0.004815 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.6 , 629.94 , 0.420487 , 29.453 , 29.984 , 4 , 626 , 6.6 , 6.1 , 6.6 , 632.6 , 632.6 , 0 , 22 , 121 , 0.165406 , 24 , 0.015412 , 0 , 0 , 64 , 29.0549 , 35 , 0.017409 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.6 , 629.8 , 0.442618 , 28.764 , 29.167 , 4 , 626 , 6.6 , 6.1 , 6.6 , 632.6 , 632.6 , 0 , 50 , 116 , 0.161172 , 32 , 0.08778 , 0 , 0 , 64 , 28.3629 , 35 , 0.017971 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 701.8 , 686.16 , 2.22856 , 0.038 , 10.773 , 4 , 686 , 15.8 , 15.8 , 15.8 , 701.8 , 701.8 , 0 , 6512 , 540 , 0.467682 , 99 , 1.59599 , 71 , 0.242477 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 701.8 , 692.121 , 1.37922 , 60.083 , 67.847 , 4 , 686 , 15.8 , 15.8 , 15.8 , 701.8 , 701.8 , 0 , 1247 , 639 , 2.44618 , 117 , 0.12064 , 0 , 0 , 1313 , 53.1233 , 136 , 0.249499 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 701.8 , 692.121 , 1.37922 , 60.143 , 69.126 , 4 , 686 , 15.8 , 15.8 , 15.8 , 701.8 , 701.8 , 0 , 1227 , 567 , 2.55951 , 115 , 0.671284 , 0 , 0 , 1313 , 52.7512 , 128 , 0.237331 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 663.19 , 652.22 , 1.65413 , 0.036 , 1.322 , 4 , 647 , 16.19 , 16.19 , 16.19 , 663.19 , 663.19 , 0 , 542 , 275 , 0.075366 , 50 , 0.058942 , 37 , 0.014091 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 663.19 , 659.55 , 0.548862 , 46.53 , 47.078 , 4 , 647 , 16.19 , 16.19 , 16.19 , 663.19 , 663.19 , 0 , 13 , 130 , 1.52413 , 6 , 0.005693 , 0 , 0 , 1883 , 32.8043 , 71 , 0.011864 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 663.19 , 659.49 , 0.557909 , 47.435 , 48.034 , 4 , 647 , 16.19 , 16.19 , 16.19 , 663.19 , 663.19 , 0 , 16 , 136 , 1.52427 , 8 , 0.052693 , 0 , 0 , 1883 , 33.874 , 70 , 0.010201 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 611.94 , 611.67 , 0.044122 , 0.037 , 0.266 , 4 , 602 , 9.94 , 9.49 , 9.94 , 611.94 , 611.94 , 0 , 1 , 113 , 0.004278 , 9 , 0.003123 , 9 , 0.001698 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 611.94 , 611.94 , 0 , 6.039 , 6.152 , 4 , 602 , 9.94 , 9.49 , 9.94 , 611.94 , 611.94 , 0 , 1 , 119 , 0.029774 , 4 , 0.002819 , 0 , 0 , 35 , 5.74831 , 9 , 0.002951 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 611.94 , 611.94 , 0 , 6.076 , 6.195 , 4 , 602 , 9.94 , 9.49 , 9.94 , 611.94 , 611.94 , 0 , 1 , 119 , 0.029788 , 4 , 0.009855 , 0 , 0 , 35 , 5.77871 , 9 , 0.002915 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 689.38 , 681.24 , 1.18077 , 0.045 , 0.831 , 4 , 680 , 9.38 , 9.14 , 9.38 , 689.38 , 689.38 , 0 , 398 , 226 , 0.038336 , 43 , 0.0599 , 33 , 0.012707 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 689.38 , 686.34 , 0.440976 , 60.081 , 62.217 , 4 , 680 , 9.38 , 9.14 , 9.38 , 689.38 , 689.38 , 0 , 310 , 294 , 4.20616 , 39 , 0.043556 , 0 , 0 , 2664 , 10.6807 , 89 , 0.078423 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 689.38 , 686.34 , 0.440976 , 60.041 , 62.205 , 4 , 680 , 9.38 , 9.14 , 9.38 , 689.38 , 689.38 , 0 , 475 , 292 , 4.2278 , 37 , 0.373604 , 0 , 0 , 2664 , 10.7668 , 77 , 0.105753 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 714.8 , 692.16 , 3.16732 , 0.046 , 13.284 , 4 , 705 , 9.8 , 9.8 , 9.8 , 714.8 , 714.8 , 0 , 2511 , 871 , 0.515228 , 86 , 0.092106 , 86 , 0.035969 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 714.8 , 699.92 , 2.0817 , 60.081 , 74.489 , 4 , 705 , 9.8 , 9.8 , 9.8 , 714.8 , 714.8 , 0 , 2673 , 1069 , 2.88953 , 112 , 0.085412 , 0 , 0 , 5692 , 1.83896 , 158 , 0.497836 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 714.8 , 700.09 , 2.05792 , 60.081 , 65.477 , 4 , 705 , 9.8 , 9.8 , 9.8 , 714.8 , 714.8 , 0 , 1860 , 651 , 2.59582 , 29 , 0.399765 , 0 , 0 , 5728 , 1.87429 , 69 , 0.277007 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 724.83 , 718.47 , 0.877447 , 0.03 , 5.731 , 4 , 718 , 6.83 , 6.66 , 6.83 , 724.83 , 724.83 , 0 , 660 , 399 , 0.115446 , 80 , 0.081802 , 82 , 0.018449 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 724.83 , 721.52 , 0.456659 , 60.276 , 60.987 , 4 , 718 , 6.83 , 6.66 , 6.83 , 724.83 , 724.83 , 0 , 28 , 168 , 3.86019 , 8 , 0.005514 , 0 , 0 , 2722 , 34.7286 , 86 , 0.015906 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 724.83 , 721.46 , 0.464908 , 60.053 , 60.814 , 4 , 718 , 6.83 , 6.66 , 6.83 , 724.83 , 724.83 , 0 , 31 , 168 , 3.86687 , 11 , 0.026879 , 0 , 0 , 2722 , 34.1852 , 86 , 0.016156 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 672.66 , 1.06923 , 0.073 , 6.657 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 630 , 501 , 0.108823 , 82 , 0.109233 , 53 , 0.023575 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 679.92 , 0.00147074 , 56.764 , 57.279 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 1 , 309 , 3.95053 , 5 , 0.005975 , 0 , 0 , 3977 , 11.3447 , 95 , 0.00994 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 679.91 , 0.00294148 , 58.19 , 58.78 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 1 , 309 , 3.96927 , 6 , 0.027249 , 0 , 0 , 3977 , 11.2481 , 95 , 0.010252 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 712.24 , 2.85738 , 0.045 , 20.216 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 6098 , 778 , 0.611233 , 236 , 0.673317 , 243 , 0.297518 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 723 , 1.38982 , 60.119 , 67.93 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 2187 , 629 , 1.57187 , 184 , 0.153318 , 0 , 0 , 972 , 53.4303 , 236 , 0.384952 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 723 , 1.38982 , 58.272 , 68.444 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 2623 , 613 , 1.58278 , 226 , 1.33044 , 0 , 0 , 972 , 52.0678 , 184 , 0.468744 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 711.07 , 3.3544 , 0.036 , 21.756 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 735.75 , 0 , 4007 , 1162 , 0.73855 , 194 , 0.181478 , 202 , 0.193343 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 716.66 , 2.59463 , 60.154 , 73.226 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 735.75 , 0 , 1886 , 871 , 2.29812 , 102 , 0.094702 , 0 , 0 , 3030 , 22.4415 , 171 , 0.321786 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 716.66 , 2.59463 , 60.148 , 81.572 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 735.75 , 0 , 2504 , 1063 , 2.53652 , 209 , 1.22913 , 0 , 0 , 3030 , 20.6372 , 249 , 0.473227 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 632.11 , 617.47 , 2.31605 , 0.112 , 6.162 , 4 , 619 , 13.11 , 12.21 , 13.11 , 632.11 , 632.11 , 0 , 1409 , 567 , 0.315516 , 55 , 0.108342 , 55 , 0.028196 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 632.11 , 619.2 , 2.04237 , 60.103 , 65.973 , 4 , 619 , 13.11 , 12.21 , 13.11 , 632.11 , 632.11 , 0 , 943 , 671 , 3.18175 , 91 , 0.093901 , 0 , 0 , 4580 , 1.6466 , 112 , 0.19906 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 632.11 , 619.26 , 2.03287 , 60.11 , 67.777 , 4 , 619 , 13.11 , 12.21 , 13.11 , 632.11 , 632.11 , 0 , 730 , 670 , 3.30186 , 91 , 0.730446 , 0 , 0 , 4619 , 1.68658 , 104 , 0.152526 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 729.48 , 692.03 , 5.13379 , 0.061 , 158.819 , 4 , 716 , 13.48 , 12.85 , 13.48 , 729.48 , 729.48 , 0 , 29302 , 2096 , 3.43417 , 320 , 4.79623 , 276 , 1.21156 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 729.48 , 704.92 , 3.36678 , 60.133 , 119.368 , 4 , 716 , 13.48 , 12.85 , 13.48 , 729.48 , 729.48 , 0 , 5826 , 1817 , 3.62557 , 314 , 0.284675 , 0 , 0 , 5516 , 1.63419 , 324 , 1.09456 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 729.48 , 705.06 , 3.34759 , 60.071 , 126.172 , 4 , 716 , 13.48 , 12.85 , 13.48 , 729.48 , 729.48 , 0 , 6833 , 1744 , 3.5882 , 365 , 2.58211 , 0 , 0 , 5481 , 1.61991 , 327 , 1.15754 , 1
SVRP-SET-PR , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 637.84 , 0.402861 , 0.037 , 1.938 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 190 , 260 , 0.042115 , 39 , 0.033806 , 45 , 0.008644 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 636.93 , 0.544955 , 44.028 , 50.172 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 664 , 562 , 1.66026 , 36 , 0.036659 , 0 , 0 , 2116 , 27.9678 , 62 , 0.160531 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 637.02 , 0.530902 , 43.821 , 45.508 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 300 , 330 , 1.58065 , 30 , 0.161712 , 0 , 0 , 2116 , 27.6185 , 64 , 0.062786 , 1
