Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 639.01 , 3.25506 , 0.045 , 30.58 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 8844 , 223 , 0.62825 , 1192 , 3.23302 , 48 , 1.60571 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 654.56 , 0.900819 , 60.31 , 62.379 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 142 , 74 , 0.228622 , 49 , 0.044342 , 0 , 0 , 1170 , 0.442907 , 75 , 0.217493 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 654.51 , 0.908389 , 60.182 , 64.944 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 83 , 61 , 0.221336 , 45 , 3.03694 , 0 , 0 , 1173 , 0.441264 , 56 , 0.158911 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 680.54 , 1.33384 , 0.033 , 18.682 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 2899 , 311 , 0.298873 , 756 , 0.952766 , 161 , 0.662772 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 684.58 , 0.748108 , 60.103 , 61.666 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 220 , 44 , 0.56653 , 48 , 0.036695 , 0 , 0 , 1590 , 29.6093 , 92 , 0.310395 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 683.87 , 0.851045 , 60.146 , 64.62 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 230 , 47 , 0.563121 , 61 , 3.31613 , 0 , 0 , 1590 , 27.7774 , 87 , 0.27329 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 678.39 , 2.39555 , 0.035 , 20.653 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 3260 , 244 , 0.311618 , 981 , 1.00265 , 142 , 0.725009 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 685.78 , 1.3323 , 44.889 , 53.461 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1727 , 135 , 0.409854 , 123 , 0.316524 , 0 , 0 , 257 , 42.4124 , 148 , 2.32999 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 687.04 , 1.15101 , 44.007 , 88.689 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 1675 , 198 , 0.391619 , 290 , 33.1558 , 0 , 0 , 257 , 41.6471 , 167 , 2.14402 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 629.1 , 1.08335 , 0.03 , 4.904 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 1171 , 154 , 0.106143 , 362 , 0.408662 , 48 , 0.279808 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 632.92 , 0.482712 , 60.098 , 61.258 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 126 , 47 , 0.169573 , 63 , 0.038705 , 0 , 0 , 791 , 0.461736 , 42 , 0.193701 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 633.08 , 0.457554 , 60.123 , 64.878 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 55 , 51 , 0.169221 , 56 , 3.82491 , 0 , 0 , 818 , 0.473037 , 53 , 0.097224 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 649.78 , 2.19158 , 0.015 , 38.763 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 6124 , 206 , 0.452044 , 1607 , 1.26809 , 67 , 1.18492 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 655.08 , 1.39386 , 60.187 , 64.144 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 807 , 90 , 0.25351 , 182 , 0.122321 , 0 , 0 , 2394 , 0.445906 , 68 , 0.780453 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 655.01 , 1.4044 , 60.205 , 84.946 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1302 , 112 , 0.279648 , 313 , 20.5449 , 0 , 0 , 2377 , 0.443862 , 58 , 1.19901 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 652.3 , 3.34005 , 0.027 , 194.043 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 16849 , 401 , 1.18756 , 4159 , 3.96693 , 310 , 3.01864 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 661.06 , 2.04197 , 60.159 , 73.593 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 2307 , 177 , 0.630446 , 330 , 0.406201 , 0 , 0 , 2849 , 0.812362 , 320 , 2.82003 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 661.68 , 1.95009 , 60.308 , 89.816 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 1367 , 130 , 0.420915 , 247 , 23.2309 , 0 , 0 , 2885 , 0.801428 , 226 , 1.42419 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.05 , 600.36 , 1.74945 , 0.042 , 9.907 , 2 , 602 , 9.05 , 8.93 , 9.05 , 611.05 , 611.05 , 0 , 1730 , 206 , 0.249724 , 473 , 0.409654 , 84 , 0.38849 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.05 , 606.33 , 0.772441 , 60.059 , 61.467 , 2 , 602 , 9.05 , 8.93 , 9.05 , 611.05 , 611.05 , 0 , 190 , 86 , 0.266683 , 39 , 0.032565 , 0 , 0 , 3055 , 0.651369 , 37 , 0.257057 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.05 , 606.07 , 0.814991 , 60.228 , 70.783 , 2 , 602 , 9.05 , 8.93 , 9.05 , 611.05 , 611.05 , 0 , 556 , 96 , 0.30114 , 89 , 8.19451 , 0 , 0 , 2986 , 0.637988 , 45 , 0.623135 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 611.07 , 603.41 , 1.25354 , 0.04 , 2.251 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 287 , 92 , 0.036211 , 85 , 0.104164 , 41 , 0.079077 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 611.07 , 608.77 , 0.376389 , 37.244 , 37.947 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 19 , 68 , 0.118468 , 25 , 0.019626 , 0 , 0 , 258 , 33.3431 , 29 , 0.074469 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 611.07 , 608.63 , 0.3993 , 37.61 , 43.235 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 33 , 69 , 0.121536 , 43 , 4.78142 , 0 , 0 , 258 , 33.6878 , 34 , 0.116096 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 663.84 , 654.61 , 1.3904 , 0.027 , 6.452 , 2 , 654 , 9.84 , 8.35 , 9.84 , 663.84 , 663.84 , 0 , 1939 , 117 , 0.138895 , 672 , 0.481772 , 43 , 0.382009 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 663.84 , 656.58 , 1.09364 , 37.071 , 39.157 , 2 , 654 , 9.84 , 8.35 , 9.84 , 663.84 , 663.84 , 0 , 615 , 66 , 0.267336 , 111 , 0.112812 , 0 , 0 , 313 , 33.9784 , 53 , 0.567755 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 663.84 , 657.2 , 1.00024 , 36.846 , 58.602 , 2 , 654 , 9.84 , 8.35 , 9.84 , 663.84 , 663.84 , 0 , 501 , 56 , 0.249334 , 197 , 19.5446 , 0 , 0 , 313 , 33.7626 , 49 , 0.421609 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 690.12 , 669.33 , 3.01252 , 0.023 , 53.123 , 2 , 671 , 19.12 , 18.83 , 19.12 , 690.12 , 690.12 , 0 , 8488 , 228 , 1.01565 , 1009 , 1.02693 , 388 , 1.68373 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 690.12 , 678.09 , 1.74318 , 60.098 , 71.713 , 2 , 671 , 19.12 , 18.83 , 19.12 , 690.12 , 690.12 , 0 , 2262 , 186 , 0.642558 , 143 , 0.169657 , 0 , 0 , 2169 , 0.535714 , 212 , 2.7889 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 690.12 , 678.15 , 1.73448 , 60.111 , 128.025 , 2 , 671 , 19.12 , 18.83 , 19.12 , 690.12 , 690.12 , 0 , 3922 , 153 , 0.911871 , 236 , 53.8504 , 0 , 0 , 2148 , 0.521025 , 166 , 4.50431 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.95_1_1.svrp , 689.2 , 669.85 , 2.8076 , 0.022 , 713.232 , 2 , 677 , 12.2 , 10.89 , 12.2 , 689.2 , 689.2 , 0 , 19703 , 687 , 2.76111 , 6684 , 5.72922 , 1106 , 4.49361 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.95_1_1.svrp , 689.2 , 676.95 , 1.77742 , 60.202 , 71.424 , 2 , 677 , 12.2 , 10.89 , 12.2 , 689.2 , 689.2 , 0 , 2543 , 109 , 0.686468 , 459 , 0.341528 , 0 , 0 , 1165 , 0.768954 , 414 , 2.75903 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.95_1_1.svrp , 689.2 , 677.01 , 1.76872 , 60.2 , 126.666 , 2 , 677 , 12.2 , 10.89 , 12.2 , 689.2 , 689.2 , 0 , 2641 , 141 , 0.723154 , 659 , 53.9722 , 0 , 0 , 1167 , 0.769334 , 368 , 2.62 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.95_1_2.svrp , 652.88 , 639.26 , 2.08614 , 0.025 , 7.055 , 2 , 642 , 10.88 , 10.67 , 10.88 , 652.88 , 652.88 , 0 , 1766 , 174 , 0.171116 , 399 , 0.331633 , 160 , 0.363416 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.95_1_2.svrp , 652.88 , 644.18 , 1.33256 , 41.029 , 45.168 , 2 , 642 , 10.88 , 10.67 , 10.88 , 652.88 , 652.88 , 0 , 1209 , 95 , 0.314291 , 114 , 0.149473 , 0 , 0 , 303 , 37.887 , 106 , 1.22393 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.95_1_2.svrp , 652.88 , 644.14 , 1.33868 , 40.844 , 50.548 , 2 , 642 , 10.88 , 10.67 , 10.88 , 652.88 , 652.88 , 0 , 605 , 87 , 0.263527 , 160 , 6.80508 , 0 , 0 , 303 , 37.7646 , 110 , 0.59752 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.95_1_3.svrp , 679.54 , 658.19 , 3.14183 , 0.013 , 71.649 , 2 , 667 , 12.54 , 11.34 , 12.54 , 679.54 , 679.54 , 0 , 10149 , 344 , 0.961743 , 1664 , 1.98716 , 246 , 1.95527 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.95_1_3.svrp , 679.54 , 670.56 , 1.32148 , 60.33 , 62.995 , 2 , 667 , 12.54 , 11.34 , 12.54 , 679.54 , 679.54 , 0 , 684 , 91 , 0.226268 , 136 , 0.092058 , 0 , 0 , 1367 , 0.439796 , 67 , 0.67057 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k2/60_2_0.95_1_3.svrp , 679.54 , 670.9 , 1.27145 , 60.404 , 85.696 , 2 , 667 , 12.54 , 11.34 , 12.54 , 679.54 , 679.54 , 0 , 899 , 92 , 0.255712 , 205 , 22.154 , 0 , 0 , 1358 , 0.443978 , 74 , 0.827866 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k2/60_2_0.95_1_4.svrp , 713.83 , 689.07 , 3.46861 , 0.033 , 1800.05 , 2 , 690 , 23.83 , 22.5 , 23.83 , 713.83 , 703.34 , 1.46954 , 40781 , 836 , 6.45902 , 8983 , 9.84013 , 1644 , 10.0896 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k2/60_2_0.95_1_4.svrp , 713.49 , 694.27 , 2.6938 , 60.282 , 276.441 , 2 , 697 , 16.49 , 15.85 , 16.49 , 713.49 , 713.49 , 0 , 28240 , 397 , 4.38053 , 1641 , 2.12398 , 0 , 0 , 1628 , 0.761132 , 1258 , 13.7045 , 1
