Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 658.03 , 652.75 , 0.802395 , 60.197 , 63.678 , 3 , 653 , 5.03 , 4.33 , 5.03 , 658.03 , 658.03 , 0 , 607 , 370 , 1.35867 , 40 , 0.764992 , 0 , 0 , 1524 , 44.7553 , 60 , 0.22459 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.5 , 693.45 , 1.56849 , 0.056 , 5.249 , 3 , 697 , 7.5 , 7.02 , 7.5 , 704.5 , 704.5 , 0 , 1016 , 398 , 0.13984 , 82 , 0.174997 , 48 , 0.043366 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.5 , 697.51 , 0.992193 , 60.183 , 61.583 , 3 , 697 , 7.5 , 7.02 , 7.5 , 704.5 , 704.5 , 0 , 163 , 241 , 1.72635 , 25 , 0.02644 , 0 , 0 , 2025 , 49.6359 , 60 , 0.057393 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.5 , 697.51 , 0.992193 , 60.183 , 63.107 , 3 , 697 , 7.5 , 7.02 , 7.5 , 704.5 , 704.5 , 0 , 459 , 248 , 1.79253 , 27 , 0.874619 , 0 , 0 , 2025 , 49.125 , 60 , 0.173828 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.19 , 655.47 , 2.05024 , 0.041 , 1.207 , 3 , 663 , 6.19 , 5.55 , 6.19 , 669.19 , 669.19 , 0 , 533 , 211 , 0.067373 , 33 , 0.090899 , 30 , 0.039167 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.19 , 657.31 , 1.77528 , 31.423 , 37.267 , 3 , 663 , 6.19 , 5.55 , 6.19 , 669.19 , 669.19 , 0 , 748 , 331 , 0.300694 , 59 , 0.111015 , 0 , 0 , 133 , 30.8112 , 49 , 0.341016 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.19 , 657.31 , 1.77528 , 31.136 , 37.793 , 3 , 663 , 6.19 , 5.55 , 6.19 , 669.19 , 669.19 , 0 , 673 , 278 , 0.253148 , 46 , 2.63233 , 0 , 0 , 133 , 30.5161 , 36 , 0.341237 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.44 , 673.14 , 0.634743 , 0.059 , 1.942 , 3 , 675 , 2.44 , 2.2 , 2.44 , 677.44 , 677.44 , 0 , 104 , 207 , 0.04369 , 47 , 0.020403 , 42 , 0.007864 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.44 , 675.52 , 0.28342 , 60.236 , 62.068 , 3 , 675 , 2.44 , 2.2 , 2.44 , 677.44 , 677.44 , 0 , 93 , 243 , 1.75504 , 19 , 0.026244 , 0 , 0 , 1947 , 43.305 , 56 , 0.055278 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.44 , 675.54 , 0.280468 , 60.152 , 62.169 , 3 , 675 , 2.44 , 2.2 , 2.44 , 677.44 , 677.44 , 0 , 139 , 255 , 1.75956 , 29 , 0.170298 , 0 , 0 , 1947 , 43.2152 , 60 , 0.071006 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 680.99 , 670.59 , 1.52719 , 0.125 , 3.539 , 3 , 673 , 7.99 , 7.95 , 7.99 , 680.99 , 680.99 , 0 , 589 , 364 , 0.078505 , 74 , 0.08102 , 32 , 0.017769 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 680.99 , 676.02 , 0.72982 , 31.279 , 34.727 , 3 , 673 , 7.99 , 7.95 , 7.99 , 680.99 , 680.99 , 0 , 473 , 482 , 0.316825 , 62 , 0.06782 , 0 , 0 , 229 , 30.1484 , 48 , 0.121233 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 680.99 , 676.02 , 0.72982 , 30.809 , 34.1 , 3 , 673 , 7.99 , 7.95 , 7.99 , 680.99 , 680.99 , 0 , 416 , 390 , 0.280291 , 55 , 0.954314 , 0 , 0 , 229 , 29.6611 , 41 , 0.117909 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 702.02 , 686.38 , 2.22786 , 0.085 , 18.395 , 3 , 694 , 8.02 , 6.67 , 8.02 , 702.02 , 702.02 , 0 , 1938 , 788 , 0.473335 , 135 , 0.180788 , 110 , 0.0661 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 702.02 , 690.92 , 1.58115 , 60.19 , 69.911 , 3 , 694 , 8.02 , 6.67 , 8.02 , 702.02 , 702.02 , 0 , 950 , 598 , 4.62319 , 113 , 0.12 , 0 , 0 , 2667 , 14.7849 , 126 , 0.3574 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 702.02 , 690.92 , 1.58115 , 60.227 , 65.045 , 3 , 694 , 8.02 , 6.67 , 8.02 , 702.02 , 702.02 , 0 , 642 , 422 , 4.39787 , 80 , 0.578959 , 0 , 0 , 2661 , 13.7764 , 101 , 0.188656 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.93 , 687.02 , 0.8529 , 0.054 , 5.295 , 3 , 686 , 6.93 , 6.68 , 6.93 , 692.93 , 692.93 , 0 , 606 , 401 , 0.120753 , 69 , 0.114617 , 53 , 0.065571 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.93 , 688.03 , 0.707142 , 27.12 , 29.516 , 3 , 686 , 6.93 , 6.68 , 6.93 , 692.93 , 692.93 , 0 , 571 , 296 , 0.144827 , 44 , 0.121362 , 0 , 0 , 111 , 26.5369 , 45 , 0.249608 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.93 , 688.03 , 0.707142 , 27.491 , 35.642 , 3 , 686 , 6.93 , 6.68 , 6.93 , 692.93 , 692.93 , 0 , 683 , 401 , 0.187343 , 56 , 1.62303 , 0 , 0 , 111 , 26.896 , 39 , 0.327743 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.76 , 650.18 , 0.850921 , 0.047 , 2.22 , 3 , 641 , 14.76 , 14.26 , 14.76 , 655.76 , 655.76 , 0 , 598 , 250 , 0.054328 , 96 , 0.127556 , 31 , 0.056345 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.76 , 655.69 , 0.0106746 , 60.059 , 60.408 , 3 , 641 , 14.76 , 14.26 , 14.76 , 655.76 , 655.76 , 0 , 1 , 173 , 4.17694 , 19 , 0.01175 , 0 , 0 , 6950 , 6.16074 , 13 , 0.023187 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.76 , 654.74 , 0.155545 , 60.067 , 60.884 , 3 , 641 , 14.76 , 14.26 , 14.76 , 655.76 , 655.76 , 0 , 61 , 168 , 4.04926 , 25 , 0.277242 , 0 , 0 , 6572 , 5.85653 , 13 , 0.054948 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.83 , 640.08 , 1.95304 , 0.04 , 4.538 , 3 , 644 , 8.83 , 8.68 , 8.83 , 652.83 , 652.83 , 0 , 2022 , 382 , 0.231778 , 84 , 0.276777 , 54 , 0.160827 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.83 , 639.64 , 2.02043 , 38.719 , 49.537 , 3 , 644 , 8.83 , 8.68 , 8.83 , 652.83 , 652.83 , 0 , 1029 , 558 , 0.662326 , 82 , 0.127771 , 0 , 0 , 164 , 37.7023 , 85 , 0.394037 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.83 , 639.64 , 2.02043 , 37.956 , 46.848 , 3 , 644 , 8.83 , 8.68 , 8.83 , 652.83 , 652.83 , 0 , 1243 , 526 , 0.726877 , 75 , 0.878389 , 0 , 0 , 164 , 37.034 , 89 , 0.489749 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.56 , 665.81 , 2.73899 , 0.047 , 18.485 , 3 , 666 , 18.56 , 18.39 , 18.56 , 684.56 , 684.56 , 0 , 3445 , 768 , 0.825419 , 142 , 0.285324 , 126 , 0.336771 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.56 , 669.55 , 2.19265 , 60.205 , 64.452 , 3 , 666 , 18.56 , 18.39 , 18.56 , 684.56 , 684.56 , 0 , 990 , 461 , 2.20486 , 53 , 0.039272 , 0 , 0 , 1349 , 43.6064 , 104 , 0.284402 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.56 , 669.43 , 2.21017 , 60.085 , 64.653 , 3 , 666 , 18.56 , 18.39 , 18.56 , 684.56 , 684.56 , 0 , 970 , 448 , 2.26331 , 62 , 0.369874 , 0 , 0 , 1349 , 43.3444 , 103 , 0.289095 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 690.21 , 673.89 , 2.3645 , 0.036 , 4.733 , 3 , 680 , 10.21 , 8.73 , 10.21 , 690.21 , 690.21 , 0 , 808 , 402 , 0.177065 , 65 , 0.102257 , 37 , 0.090642 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 690.21 , 682.39 , 1.13299 , 51.549 , 54.152 , 3 , 680 , 10.21 , 8.73 , 10.21 , 690.21 , 690.21 , 0 , 384 , 266 , 1.62544 , 17 , 0.02147 , 0 , 0 , 977 , 43.4719 , 46 , 0.138394 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 690.21 , 682.37 , 1.13589 , 50.826 , 53.789 , 3 , 680 , 10.21 , 8.73 , 10.21 , 690.21 , 690.21 , 0 , 480 , 292 , 1.64439 , 20 , 0.32106 , 0 , 0 , 977 , 43.0371 , 48 , 0.182351 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 703.8 , 696.47 , 1.04149 , 0.068 , 1.216 , 3 , 693 , 10.8 , 9.5 , 10.8 , 703.8 , 703.8 , 0 , 181 , 242 , 0.040803 , 44 , 0.016642 , 31 , 0.008432 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 703.8 , 697 , 0.966184 , 27.058 , 28.198 , 3 , 693 , 10.8 , 9.5 , 10.8 , 703.8 , 703.8 , 0 , 201 , 261 , 0.1224 , 24 , 0.039967 , 0 , 0 , 50 , 26.6338 , 29 , 0.069994 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 703.8 , 697.12 , 0.949133 , 27.113 , 28.479 , 3 , 693 , 10.8 , 9.5 , 10.8 , 703.8 , 703.8 , 0 , 123 , 251 , 0.11795 , 27 , 0.187039 , 0 , 0 , 50 , 26.6875 , 27 , 0.043594 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.76 , 697.19 , 0.933557 , 0.074 , 3.424 , 3 , 699 , 4.76 , 4.23 , 4.76 , 703.76 , 703.76 , 0 , 808 , 293 , 0.104238 , 78 , 0.205345 , 52 , 0.05445 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.76 , 701.05 , 0.385074 , 60.061 , 61.373 , 3 , 699 , 4.76 , 4.23 , 4.76 , 703.76 , 703.76 , 0 , 19 , 209 , 2.00587 , 22 , 0.010916 , 0 , 0 , 858 , 50.5312 , 53 , 0.028595 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.76 , 701.03 , 0.387916 , 60.152 , 61.659 , 3 , 699 , 4.76 , 4.23 , 4.76 , 703.76 , 703.76 , 0 , 23 , 202 , 1.99028 , 22 , 0.080517 , 0 , 0 , 858 , 51.1454 , 52 , 0.030999 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.1 , 653.21 , 2.37483 , 0.103 , 23.872 , 3 , 663 , 6.1 , 6.04 , 6.1 , 669.1 , 669.1 , 0 , 3268 , 711 , 0.676534 , 155 , 0.278971 , 97 , 0.331528 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.1 , 656.81 , 1.8368 , 60.089 , 72.477 , 3 , 663 , 6.1 , 6.04 , 6.1 , 669.1 , 669.1 , 0 , 1838 , 642 , 4.41511 , 113 , 0.163191 , 0 , 0 , 2047 , 4.80209 , 123 , 0.744012 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.1 , 656.81 , 1.8368 , 60.087 , 72.192 , 3 , 663 , 6.1 , 6.04 , 6.1 , 669.1 , 669.1 , 0 , 1185 , 659 , 4.30714 , 119 , 1.03213 , 0 , 0 , 2092 , 4.86694 , 127 , 0.442462 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.94 , 653.33 , 2.33354 , 0.105 , 30.157 , 3 , 662 , 6.94 , 6.58 , 6.94 , 668.94 , 668.94 , 0 , 3405 , 1201 , 0.582618 , 150 , 0.536992 , 135 , 0.276996 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.94 , 654.41 , 2.17209 , 60.259 , 75.688 , 3 , 662 , 6.94 , 6.58 , 6.94 , 668.94 , 668.94 , 0 , 1467 , 786 , 4.37625 , 50 , 0.091055 , 0 , 0 , 1045 , 45.9669 , 103 , 0.531807 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.94 , 654.76 , 2.11977 , 60.146 , 92.036 , 3 , 662 , 6.94 , 6.58 , 6.94 , 668.94 , 668.94 , 0 , 1321 , 1037 , 4.3252 , 114 , 1.23086 , 0 , 0 , 1045 , 45.5302 , 140 , 0.496353 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 663.86 , 649.47 , 2.16763 , 0.101 , 22.163 , 3 , 655 , 8.86 , 7.86 , 8.86 , 663.86 , 663.86 , 0 , 3623 , 781 , 0.631051 , 335 , 0.233273 , 211 , 0.360157 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 663.86 , 651.85 , 1.80912 , 38.484 , 58.14 , 3 , 655 , 8.86 , 7.86 , 8.86 , 663.86 , 663.86 , 0 , 2524 , 687 , 1.33309 , 255 , 0.18375 , 0 , 0 , 117 , 37.628 , 253 , 0.928045 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 663.86 , 651.57 , 1.85129 , 38.483 , 84.257 , 3 , 655 , 8.86 , 7.86 , 8.86 , 663.86 , 663.86 , 0 , 4596 , 955 , 1.86119 , 675 , 4.68489 , 0 , 0 , 117 , 37.5323 , 341 , 1.68791 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.97 , 627.07 , 3.52324 , 0.111 , 87.171 , 3 , 637 , 12.97 , 12.12 , 12.97 , 649.97 , 649.97 , 0 , 8360 , 1638 , 1.96833 , 390 , 0.384985 , 293 , 0.773406 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.97 , 631.96 , 2.7709 , 45.379 , 67.73 , 3 , 637 , 12.97 , 12.12 , 12.97 , 649.97 , 649.97 , 0 , 3015 , 1034 , 2.19346 , 221 , 0.168787 , 0 , 0 , 793 , 37.6236 , 253 , 1.00127 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.97 , 631.96 , 2.7709 , 45.456 , 98.105 , 3 , 637 , 12.97 , 12.12 , 12.97 , 649.97 , 649.97 , 0 , 4946 , 1436 , 2.76393 , 438 , 3.95924 , 0 , 0 , 793 , 37.599 , 338 , 1.72252 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.98 , 655.56 , 1.11919 , 0.048 , 1.169 , 3 , 652 , 10.98 , 10.73 , 10.98 , 662.98 , 662.98 , 0 , 293 , 166 , 0.030272 , 62 , 0.050027 , 27 , 0.029721 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.98 , 661.61 , 0.206643 , 60.132 , 60.593 , 3 , 652 , 10.98 , 10.73 , 10.98 , 662.98 , 662.98 , 0 , 117 , 265 , 1.65091 , 15 , 0.027291 , 0 , 0 , 2734 , 26.6619 , 54 , 0.049408 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.98 , 661.61 , 0.206643 , 60.272 , 60.78 , 3 , 652 , 10.98 , 10.73 , 10.98 , 662.98 , 662.98 , 0 , 51 , 258 , 1.64414 , 19 , 0.083785 , 0 , 0 , 2734 , 25.7509 , 54 , 0.027104 , 1
SVRP-SET-PR , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 663.81 , 646.7 , 2.57754 , 0.09 , 35.283 , 3 , 651 , 12.81 , 11.81 , 12.81 , 663.81 , 663.81 , 0 , 5537 , 922 , 1.45313 , 280 , 0.309279 , 193 , 0.545641 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 663.81 , 647.45 , 2.46456 , 28.209 , 55.85 , 3 , 651 , 12.81 , 11.81 , 12.81 , 663.81 , 663.81 , 0 , 4560 , 906 , 1.18353 , 202 , 0.267653 , 0 , 0 , 304 , 26.566 , 198 , 1.5605 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 663.81 , 647.45 , 2.46456 , 29.275 , 44.414 , 3 , 651 , 12.81 , 11.81 , 12.81 , 663.81 , 663.81 , 0 , 2236 , 685 , 0.734545 , 244 , 1.63308 , 0 , 0 , 304 , 27.626 , 172 , 0.826426 , 1
