Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 605.29 , 1.16746 , 0.052 , 9.509 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 1419 , 397 , 0.161637 , 253 , 0.343323 , 66 , 0.250471 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 608.54 , 0.636797 , 60.066 , 61.107 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 115 , 159 , 0.56143 , 45 , 0.032613 , 0 , 0 , 128 , 59.3011 , 33 , 0.104284 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.44 , 607.79 , 0.759258 , 60.189 , 61.844 , 2 , 608 , 4.44 , 4.04 , 4.44 , 612.44 , 612.44 , 0 , 248 , 162 , 0.569785 , 48 , 0.670651 , 0 , 0 , 128 , 59.4207 , 32 , 0.180368 , 1
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 661.2 , 1.50014 , 0.03 , 2.745 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 792 , 303 , 0.109361 , 44 , 0.141511 , 25 , 0.131361 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 661.82 , 1.40778 , 40.435 , 50.743 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 894 , 416 , 0.349652 , 110 , 0.14198 , 0 , 0 , 30 , 40.1221 , 70 , 0.73903 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 664.96 , 0.940009 , 40.498 , 47.468 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.27 , 0 , 638 , 319 , 0.280892 , 95 , 2.47793 , 0 , 0 , 30 , 40.1838 , 45 , 0.508644 , 1
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 707.34 , 0.699124 , 0.029 , 1.342 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 601 , 232 , 0.06621 , 67 , 0.113906 , 43 , 0.092574 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 706.99 , 0.748231 , 32.266 , 33.728 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 512 , 219 , 0.272468 , 49 , 0.147731 , 0 , 0 , 28 , 31.9674 , 35 , 0.364811 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.32 , 707.61 , 0.66122 , 31.999 , 34.862 , 2 , 707 , 5.32 , 4.92 , 5.32 , 712.32 , 712.32 , 0 , 376 , 189 , 0.262723 , 73 , 1.82152 , 0 , 0 , 28 , 31.7061 , 34 , 0.240377 , 1
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 652.84 , 1.16122 , 0.033 , 5.509 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 607 , 270 , 0.09344 , 76 , 0.120928 , 33 , 0.121172 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 655.49 , 0.760019 , 29.193 , 30.097 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 75 , 141 , 0.096894 , 13 , 0.017262 , 0 , 0 , 71 , 28.6521 , 16 , 0.07233 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 655.09 , 0.820578 , 28.886 , 30.088 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 125 , 154 , 0.100778 , 28 , 0.28539 , 0 , 0 , 71 , 28.3435 , 16 , 0.086879 , 1
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 682.8 , 1.00618 , 0.039 , 2.043 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 655 , 215 , 0.075887 , 102 , 0.150545 , 57 , 0.117914 , 0 , 0 , 0 , 0 , 1
