Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n34-k5-scen-L666.svrp , 783.77 , 736.908 , 5.97911 , 60.222 , 369.46 , 6 , 687 , 96.77 , 96.77 , 127.54 , 783.77 , 783.692 , 0.009939 , 74694 , 486 , 11.6116 , 355 , 8.84684 , 0 , 0 , 2820 , 0.190682 , 587 , 2.94768 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n34-k5-scen-L666.svrp , 783.77 , 739.409 , 5.65998 , 60.12 , 298.078 , 6 , 687 , 96.77 , 96.77 , 127.54 , 783.77 , 783.692 , 0.00988818 , 68493 , 531 , 9.76835 , 339 , 6.91835 , 0 , 0 , 2950 , 0.194841 , 594 , 2.47927 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n36-k5-scen-H666.svrp , 886.12 , 573 , 35.3361 , 0.204 , 1800.2 , 6 , 524 , 362.12 , 362.12 , 433.46 , 886.12 , 609.287 , 31.241 , 24926 , 1586 , 5.79595 , 11562 , 353.815 , 9450 , 1.44849 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n36-k5-scen-H666.svrp , 852.89 , 732.485 , 14.1173 , 60.019 , 1800.16 , 6 , 536 , 316.89 , 316.89 , 382.38 , 852.89 , 782.236 , 8.2841 , 92391 , 2739 , 20.964 , 3929 , 120.865 , 0 , 0 , 759 , 0.298199 , 3817 , 6.20167 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n36-k5-scen-H666.svrp , 875.24 , 753.958 , 13.857 , 60.083 , 1800.14 , 6 , 625 , 250.24 , 250.24 , 324.43 , 875.24 , 784.592 , 10.357 , 103987 , 3026 , 24.3573 , 2099 , 77.3747 , 0 , 0 , 767 , 0.279549 , 3171 , 7.70411 , 0
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n36-k5-scen-L666.svrp , 846.44 , 586.861 , 30.6672 , 0.011 , 1800.1 , 5 , 678 , 168.44 , 168.44 , 170.95 , 846.44 , 606.228 , 28.3791 , 24261 , 1238 , 5.14803 , 12369 , 330.367 , 10830 , 1.42225 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n36-k5-scen-L666.svrp , 821.31 , 757.886 , 7.72228 , 60.391 , 1800.16 , 5 , 680 , 141.31 , 141.31 , 210.4 , 821.31 , 806.803 , 1.76636 , 157568 , 2060 , 29.6227 , 1957 , 67.3365 , 0 , 0 , 2496 , 0.25732 , 2635 , 8.83265 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n36-k5-scen-L666.svrp , 816.01 , 759.404 , 6.93693 , 60.176 , 1800.17 , 5 , 603 , 213.01 , 213.01 , 271.08 , 816.01 , 804.643 , 1.39294 , 131670 , 1926 , 30.7008 , 994 , 34.3269 , 0 , 0 , 2660 , 0.269772 , 1776 , 8.4538 , 0
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n37-k5-scen-H666.svrp , 724.81 , 559.748 , 22.7732 , 0.023 , 1800.1 , 6 , 565 , 159.81 , 159.81 , 192.38 , 724.81 , 593.575 , 18.1061 , 36568 , 1781 , 9.61285 , 8673 , 220.208 , 7777 , 2.17436 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n37-k5-scen-H666.svrp , 704.32 , 630.691 , 10.4539 , 60.071 , 1800.14 , 6 , 629 , 75.32 , 75.32 , 179.37 , 704.32 , 687.767 , 2.35027 , 191198 , 2104 , 36.2693 , 1474 , 30.6229 , 0 , 0 , 9166 , 0.98952 , 2536 , 11.5418 , 0
