Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.05 , 715.402 , 2.40754 , 0.14 , 64.788 , 2 , 732 , 1.05 , 1.05 , 1.11 , 733.05 , 733 , 0.00682117 , 5711 , 303 , 1.06338 , 293 , 35.1394 , 213 , 2.56994 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.05 , 716.603 , 2.24368 , 47.569 , 75.677 , 2 , 732 , 1.05 , 1.05 , 1.11 , 733.05 , 732.978 , 0.00975452 , 5129 , 219 , 1.08721 , 177 , 9.79007 , 0 , 0 , 112 , 46.236 , 187 , 4.45433 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.05 , 717.456 , 2.12723 , 47.199 , 64.436 , 2 , 732 , 1.05 , 1.05 , 1.11 , 733.05 , 732.982 , 0.00929417 , 3831 , 202 , 0.868143 , 57 , 3.76322 , 0 , 0 , 112 , 45.8577 , 102 , 3.22449 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.42 , 824.98 , 0.655062 , 0.103 , 14.065 , 2 , 829 , 1.42 , 1.42 , 1.56 , 830.42 , 830.346 , 0.00885839 , 613 , 170 , 0.128899 , 127 , 10.5788 , 66 , 0.321511 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.42 , 830.293 , 0.0152533 , 50.037 , 53.68 , 2 , 829 , 1.42 , 1.42 , 1.56 , 830.42 , 830.337 , 0.00993474 , 1 , 86 , 0.20137 , 47 , 1.79438 , 0 , 0 , 45 , 49.433 , 50 , 0.114085 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.42 , 828.339 , 0.250616 , 49.473 , 50.857 , 2 , 829 , 1.42 , 1.42 , 1.56 , 830.42 , 830.42 , 0 , 41 , 76 , 0.193293 , 14 , 0.438716 , 0 , 0 , 45 , 48.8844 , 28 , 0.077479 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 777 , 0.193961 , 0.096 , 4.14 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.433 , 0.00989187 , 87 , 81 , 0.038113 , 64 , 2.74056 , 26 , 0.095746 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 777.19 , 0.169555 , 60.066 , 62.83 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 119 , 83 , 0.198686 , 57 , 1.83701 , 0 , 0 , 2025 , 1.70104 , 22 , 0.148547 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 777.385 , 0.144555 , 60.119 , 61.333 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 8.85903e-09 , 13 , 70 , 0.19238 , 11 , 0.550989 , 0 , 0 , 2085 , 1.68645 , 16 , 0.062672 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 731 , 1.27758 , 0.049 , 821.004 , 2 , 735 , 5.46 , 5.46 , 5.52 , 740.46 , 740.404 , 0.00751628 , 10359 , 223 , 1.07162 , 5728 , 574.827 , 61 , 4.75314 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 733.246 , 0.97426 , 41.141 , 48.416 , 2 , 735 , 5.46 , 5.46 , 5.52 , 740.46 , 740.46 , 0 , 463 , 96 , 0.322854 , 151 , 4.96923 , 0 , 0 , 116 , 39.3495 , 45 , 0.353602 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 736.128 , 0.584981 , 40.862 , 44.7 , 2 , 735 , 5.46 , 5.46 , 5.46 , 740.46 , 740.4 , 0.00810299 , 71 , 79 , 0.284812 , 50 , 2.12398 , 0 , 0 , 116 , 39.0987 , 47 , 0.124423 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 750.336 , 1.16885 , 0.053 , 56.316 , 2 , 758 , 1.21 , 1.21 , 1.33 , 759.21 , 759.192 , 0.00230958 , 1953 , 271 , 0.409808 , 554 , 34.7743 , 234 , 1.00268 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 750.496 , 1.14775 , 42.245 , 71.066 , 2 , 758 , 1.21 , 1.21 , 1.21 , 759.21 , 759.167 , 0.00570769 , 2065 , 170 , 0.399043 , 489 , 16.7831 , 0 , 0 , 59 , 41.504 , 309 , 2.05884 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 750 , 1.2131 , 42.072 , 57.131 , 2 , 758 , 1.21 , 1.21 , 1.34 , 759.21 , 759.145 , 0.00856129 , 2442 , 147 , 0.436853 , 106 , 7.26334 , 0 , 0 , 59 , 41.3366 , 127 , 2.05898 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 781.02 , 764 , 2.1792 , 0.13 , 1063.92 , 2 , 766 , 15.02 , 15.02 , 16.39 , 781.02 , 780.945 , 0.00962843 , 18752 , 571 , 2.6801 , 6165 , 541.714 , 474 , 7.78565 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 781.02 , 769.083 , 1.52844 , 60.296 , 90.506 , 2 , 766 , 15.02 , 15.02 , 16.39 , 781.02 , 780.952 , 0.00865512 , 4568 , 228 , 1.95773 , 389 , 10.5468 , 0 , 0 , 1468 , 2.30548 , 181 , 3.80707 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 781.02 , 769.042 , 1.53362 , 60.181 , 77.537 , 2 , 766 , 15.02 , 15.02 , 16.39 , 781.02 , 780.954 , 0.00849704 , 3077 , 232 , 1.55446 , 76 , 4.49431 , 0 , 0 , 1474 , 2.27854 , 143 , 2.5608 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.29 , 799.806 , 1.17185 , 0.127 , 109.325 , 2 , 802 , 7.29 , 7.29 , 10.1 , 809.29 , 809.21 , 0.00988521 , 3233 , 268 , 0.494361 , 883 , 89.2937 , 147 , 1.4843 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.29 , 798.178 , 1.3731 , 50.665 , 62.304 , 2 , 802 , 7.29 , 7.29 , 10.1 , 809.29 , 809.273 , 0.00207472 , 1785 , 177 , 0.5203 , 99 , 2.99877 , 0 , 0 , 210 , 47.787 , 112 , 1.56969 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.29 , 798.442 , 1.3404 , 50.602 , 59.199 , 2 , 802 , 7.29 , 7.29 , 10.1 , 809.29 , 809.245 , 0.00560802 , 1903 , 181 , 0.539206 , 47 , 1.74469 , 0 , 0 , 210 , 47.7253 , 84 , 1.45364 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.19 , 736.941 , 1.7661 , 0.096 , 58.627 , 2 , 746 , 4.19 , 4.19 , 4.33 , 750.19 , 750.166 , 0.00314387 , 1985 , 325 , 0.424274 , 364 , 44.9525 , 99 , 0.949183 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.19 , 745.957 , 0.5643 , 60.1 , 71.981 , 2 , 746 , 4.19 , 4.19 , 4.33 , 750.19 , 750.13 , 0.00799797 , 648 , 152 , 0.250328 , 124 , 8.40231 , 0 , 0 , 815 , 0.707184 , 69 , 0.544645 , 1
