Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 657.33 , 653.269 , 0.617778 , 60.065 , 61.391 , 3 , 653 , 4.33 , 4.33 , 5.03 , 657.33 , 657.33 , 0 , 179 , 300 , 1.34969 , 25 , 0.075657 , 0 , 0 , 1524 , 44.908 , 60 , 0.04244 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 657.33 , 653.574 , 0.571329 , 60.025 , 60.911 , 3 , 653 , 4.33 , 4.33 , 5.03 , 657.33 , 657.33 , 0 , 23 , 210 , 1.29252 , 4 , 0.019108 , 0 , 0 , 1524 , 44.8623 , 42 , 0.012303 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.02 , 693.263 , 1.52788 , 0.056 , 5.443 , 3 , 697 , 7.02 , 7.02 , 7.5 , 704.02 , 704.02 , 0 , 692 , 435 , 0.130948 , 90 , 0.249837 , 45 , 0.020763 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.02 , 697.537 , 0.920877 , 60.225 , 62.902 , 3 , 697 , 7.02 , 7.02 , 7.5 , 704.02 , 704.02 , 0 , 313 , 331 , 1.80917 , 41 , 0.129264 , 0 , 0 , 2025 , 49.3838 , 68 , 0.078322 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 704.02 , 697.537 , 0.920877 , 60.219 , 61.971 , 3 , 697 , 7.02 , 7.02 , 7.5 , 704.02 , 704.02 , 0 , 207 , 278 , 1.78481 , 9 , 0.049013 , 0 , 0 , 2025 , 49.4227 , 57 , 0.052981 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 668.55 , 653.551 , 2.24344 , 0.041 , 1.638 , 3 , 663 , 5.55 , 5.55 , 6.19 , 668.55 , 668.55 , 0 , 320 , 244 , 0.060228 , 54 , 0.133322 , 34 , 0.033014 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 668.55 , 661.201 , 1.09924 , 31.359 , 32.2 , 3 , 663 , 5.55 , 5.55 , 6.19 , 668.55 , 668.55 , 0 , 126 , 215 , 0.186796 , 5 , 0.010874 , 0 , 0 , 133 , 30.7592 , 21 , 0.0273 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 668.55 , 661.48 , 1.05754 , 31.432 , 32.256 , 3 , 663 , 5.55 , 5.55 , 6.19 , 668.55 , 668.55 , 0 , 92 , 207 , 0.191025 , 3 , 0.006727 , 0 , 0 , 133 , 30.8275 , 19 , 0.02276 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.2 , 670.8 , 0.945068 , 0.06 , 2.731 , 3 , 675 , 2.2 , 2.2 , 2.44 , 677.2 , 677.2 , 0 , 412 , 303 , 0.098054 , 83 , 0.190119 , 58 , 0.016378 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.2 , 675.437 , 0.260376 , 60.15 , 61.021 , 3 , 675 , 2.2 , 2.2 , 2.44 , 677.2 , 677.2 , 0 , 63 , 235 , 1.63841 , 11 , 0.02347 , 0 , 0 , 1947 , 45.6329 , 51 , 0.02055 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.2 , 675.459 , 0.257025 , 60.169 , 61.048 , 3 , 675 , 2.2 , 2.2 , 2.44 , 677.2 , 677.2 , 0 , 81 , 229 , 1.72379 , 10 , 0.024263 , 0 , 0 , 1947 , 43.8194 , 50 , 0.025305 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 680.95 , 670.568 , 1.52461 , 0.129 , 6.553 , 3 , 673 , 7.95 , 7.95 , 9.81 , 680.95 , 680.95 , 0 , 837 , 530 , 0.222465 , 53 , 0.147766 , 38 , 0.017851 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 680.95 , 676.167 , 0.702386 , 31.791 , 36.13 , 3 , 673 , 7.95 , 7.95 , 7.99 , 680.95 , 680.95 , 0 , 310 , 614 , 0.310431 , 49 , 0.163963 , 0 , 0 , 229 , 30.6705 , 55 , 0.028719 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 680.95 , 676.167 , 0.702386 , 30.763 , 34.912 , 3 , 673 , 7.95 , 7.95 , 7.99 , 680.95 , 680.95 , 0 , 339 , 595 , 0.317129 , 34 , 0.121689 , 0 , 0 , 229 , 29.6295 , 48 , 0.027463 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 700.67 , 686.565 , 2.01304 , 0.086 , 12.619 , 3 , 694 , 6.67 , 6.67 , 8.02 , 700.67 , 700.67 , 0 , 1264 , 691 , 0.379124 , 150 , 0.406181 , 114 , 0.035143 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 700.67 , 690.974 , 1.38389 , 60.058 , 65.024 , 3 , 694 , 6.67 , 6.67 , 8.02 , 700.67 , 700.67 , 0 , 512 , 540 , 4.5495 , 88 , 0.198571 , 0 , 0 , 2668 , 19.2449 , 106 , 0.101435 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 700.67 , 690.652 , 1.42976 , 60.284 , 64.056 , 3 , 694 , 6.67 , 6.67 , 8.02 , 700.67 , 700.67 , 0 , 399 , 446 , 4.38011 , 44 , 0.137092 , 0 , 0 , 2661 , 13.5411 , 89 , 0.078132 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.68 , 686.905 , 0.833745 , 0.054 , 1.082 , 3 , 686 , 6.68 , 6.68 , 6.93 , 692.68 , 692.68 , 0 , 103 , 175 , 0.027099 , 24 , 0.050421 , 22 , 0.010432 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.68 , 687.913 , 0.688258 , 27.985 , 29.674 , 3 , 686 , 6.68 , 6.68 , 6.93 , 692.68 , 692.68 , 0 , 177 , 284 , 0.122256 , 43 , 0.088294 , 0 , 0 , 111 , 27.3516 , 45 , 0.043369 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.68 , 687.675 , 0.722626 , 28.327 , 29.877 , 3 , 686 , 6.68 , 6.68 , 6.93 , 692.68 , 692.68 , 0 , 146 , 305 , 0.110156 , 23 , 0.064203 , 0 , 0 , 111 , 27.6999 , 33 , 0.038539 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.26 , 652.747 , 0.383587 , 0.054 , 0.522 , 3 , 641 , 14.26 , 14.26 , 14.76 , 655.26 , 655.26 , 0 , 16 , 111 , 0.010235 , 32 , 0.074369 , 20 , 0.008423 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.26 , 652.785 , 0.377745 , 60.05 , 60.309 , 3 , 641 , 14.26 , 14.26 , 14.76 , 655.26 , 655.26 , 0 , 25 , 165 , 4.08697 , 31 , 0.045978 , 0 , 0 , 8213 , 6.68498 , 16 , 0.007427 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 655.26 , 655.007 , 0.0386812 , 60.047 , 60.335 , 3 , 641 , 14.26 , 14.26 , 14.89 , 655.26 , 655.26 , 0 , 1 , 163 , 4.13514 , 5 , 0.017552 , 0 , 0 , 7011 , 6.29753 , 17 , 0.007119 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.68 , 638.658 , 2.14841 , 0.037 , 1.913 , 3 , 644 , 8.68 , 8.68 , 8.83 , 652.68 , 652.68 , 0 , 661 , 329 , 0.089611 , 44 , 0.087092 , 40 , 0.052967 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.68 , 638.406 , 2.18697 , 37.93 , 42.141 , 3 , 644 , 8.68 , 8.68 , 8.83 , 652.68 , 652.68 , 0 , 1282 , 382 , 0.675749 , 43 , 0.1357 , 0 , 0 , 164 , 36.9637 , 50 , 0.217231 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 652.68 , 638.286 , 2.2053 , 38.295 , 51.567 , 3 , 644 , 8.68 , 8.68 , 8.83 , 652.68 , 652.68 , 0 , 951 , 616 , 0.714777 , 69 , 0.234322 , 0 , 0 , 164 , 37.3351 , 95 , 0.202994 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.39 , 666.226 , 2.65405 , 0.05 , 12.465 , 3 , 666 , 18.39 , 18.39 , 18.56 , 684.39 , 684.39 , 0 , 2195 , 628 , 0.693886 , 111 , 0.323643 , 103 , 0.227799 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.39 , 669.009 , 2.24741 , 60.088 , 63.611 , 3 , 666 , 18.39 , 18.39 , 18.56 , 684.39 , 684.39 , 0 , 975 , 418 , 2.25344 , 49 , 0.12375 , 0 , 0 , 1349 , 42.8776 , 97 , 0.161519 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 684.39 , 668.945 , 2.25669 , 60.055 , 67.357 , 3 , 666 , 18.39 , 18.39 , 18.56 , 684.39 , 684.39 , 0 , 1354 , 525 , 2.46546 , 55 , 0.206463 , 0 , 0 , 1349 , 43.1687 , 101 , 0.285354 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 688.73 , 676.709 , 1.74536 , 0.035 , 2.535 , 3 , 680 , 8.73 , 8.73 , 10.21 , 688.73 , 688.73 , 0 , 464 , 327 , 0.076779 , 67 , 0.204465 , 52 , 0.044509 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 688.73 , 682.156 , 0.954467 , 47.57 , 49.427 , 3 , 680 , 8.73 , 8.73 , 10.21 , 688.73 , 688.73 , 0 , 272 , 287 , 1.4743 , 62 , 0.192871 , 0 , 0 , 977 , 40.0428 , 59 , 0.05971 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 688.73 , 682.156 , 0.954467 , 50.819 , 53.272 , 3 , 680 , 8.73 , 8.73 , 10.21 , 688.73 , 688.73 , 0 , 275 , 353 , 1.56915 , 22 , 0.102334 , 0 , 0 , 977 , 43.0571 , 64 , 0.067592 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 702.5 , 695.723 , 0.964751 , 0.068 , 0.789 , 3 , 693 , 9.5 , 9.5 , 10.8 , 702.5 , 702.5 , 0 , 141 , 232 , 0.038078 , 32 , 0.04934 , 28 , 0.005069 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 702.5 , 696.894 , 0.798036 , 26.77 , 27.668 , 3 , 693 , 9.5 , 9.5 , 10.8 , 702.5 , 702.5 , 0 , 129 , 262 , 0.12375 , 19 , 0.049754 , 0 , 0 , 50 , 26.361 , 27 , 0.025777 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 702.5 , 696.894 , 0.798036 , 26.771 , 27.674 , 3 , 693 , 9.5 , 9.5 , 10.8 , 702.5 , 702.5 , 0 , 173 , 277 , 0.135901 , 11 , 0.033122 , 0 , 0 , 50 , 26.3701 , 26 , 0.030601 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.23 , 696.405 , 0.970462 , 0.073 , 1.833 , 3 , 699 , 4.23 , 4.23 , 4.76 , 703.23 , 703.23 , 0 , 111 , 212 , 0.034711 , 32 , 0.073027 , 21 , 0.005767 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.23 , 703.18 , 0.00711005 , 60.159 , 60.611 , 3 , 699 , 4.23 , 4.23 , 4.76 , 703.23 , 703.23 , 0 , 1 , 177 , 1.97388 , 11 , 0.02587 , 0 , 0 , 858 , 50.8297 , 47 , 0.008719 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 703.23 , 701.714 , 0.215619 , 60.188 , 61.081 , 3 , 699 , 4.23 , 4.23 , 4.76 , 703.23 , 703.23 , 2.48665e-07 , 1 , 177 , 1.99066 , 9 , 0.025231 , 0 , 0 , 858 , 50.6939 , 48 , 0.019489 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.04 , 650.535 , 2.76589 , 0.102 , 12.251 , 3 , 663 , 6.04 , 6.04 , 6.1 , 669.04 , 669.04 , 0 , 1657 , 646 , 0.435441 , 141 , 0.431116 , 91 , 0.169734 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.04 , 657.006 , 1.79869 , 60.13 , 67.865 , 3 , 663 , 6.04 , 6.04 , 6.1 , 669.04 , 669.04 , 0 , 1059 , 524 , 4.22661 , 82 , 0.282754 , 0 , 0 , 2074 , 4.9313 , 108 , 0.176325 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.04 , 657.264 , 1.7601 , 60.174 , 67.056 , 3 , 663 , 6.04 , 6.04 , 6.1 , 669.04 , 669.04 , 0 , 906 , 479 , 4.18395 , 30 , 0.132821 , 0 , 0 , 2063 , 4.91191 , 90 , 0.166934 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.58 , 652.04 , 2.47392 , 0.106 , 18.232 , 3 , 662 , 6.58 , 6.58 , 6.94 , 668.58 , 668.58 , 0 , 1515 , 841 , 0.427999 , 110 , 0.347397 , 105 , 0.146988 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.58 , 653.571 , 2.24498 , 60.216 , 85.079 , 3 , 662 , 6.58 , 6.58 , 6.94 , 668.58 , 668.58 , 0 , 1336 , 957 , 4.33157 , 94 , 0.300794 , 0 , 0 , 1045 , 45.9115 , 156 , 0.266464 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.58 , 653.571 , 2.24498 , 60.269 , 81.664 , 3 , 662 , 6.58 , 6.58 , 6.94 , 668.58 , 668.58 , 0 , 1127 , 1065 , 4.21273 , 90 , 0.309142 , 0 , 0 , 1045 , 45.4999 , 155 , 0.224278 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 662.53 , 649.175 , 2.01583 , 0.093 , 6.799 , 3 , 653 , 9.53 , 9.53 , 11.19 , 662.53 , 662.53 , 0 , 1430 , 539 , 0.271788 , 194 , 0.441612 , 174 , 0.130522 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 662.53 , 652.04 , 1.58332 , 38.905 , 49.435 , 3 , 653 , 9.53 , 9.53 , 11.19 , 662.53 , 662.53 , 0 , 1547 , 582 , 1.12907 , 181 , 0.427071 , 0 , 0 , 117 , 37.9644 , 168 , 0.260114 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 662.53 , 652.04 , 1.58332 , 38.58 , 52.31 , 3 , 653 , 9.53 , 9.53 , 11.19 , 662.53 , 662.53 , 0 , 1110 , 660 , 1.10521 , 127 , 0.365958 , 0 , 0 , 117 , 37.6533 , 161 , 0.243755 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.12 , 626.123 , 3.54278 , 0.107 , 79.62 , 3 , 637 , 12.12 , 12.12 , 12.97 , 649.12 , 649.12 , 0 , 6986 , 1447 , 1.55283 , 394 , 1.26626 , 305 , 0.677795 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.12 , 632.474 , 2.56445 , 44.509 , 64.151 , 3 , 637 , 12.12 , 12.12 , 12.97 , 649.12 , 649.12 , 0 , 3165 , 1041 , 2.22368 , 197 , 0.539474 , 0 , 0 , 793 , 36.6591 , 219 , 0.529549 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.12 , 632.474 , 2.56445 , 46.102 , 83.847 , 3 , 637 , 12.12 , 12.12 , 12.97 , 649.12 , 649.12 , 0 , 3582 , 1268 , 2.63824 , 178 , 0.647804 , 0 , 0 , 793 , 38.2771 , 239 , 0.66356 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.28 , 655.27 , 1.05852 , 0.047 , 1.154 , 3 , 651 , 11.28 , 11.28 , 12.74 , 662.28 , 662.28 , 0 , 229 , 205 , 0.038112 , 65 , 0.216012 , 32 , 0.02213 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.28 , 661.603 , 0.102229 , 60.178 , 60.662 , 3 , 651 , 11.28 , 11.28 , 12.74 , 662.28 , 662.28 , 0 , 35 , 262 , 1.63086 , 12 , 0.048571 , 0 , 0 , 2734 , 26.2226 , 59 , 0.015561 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.28 , 661.603 , 0.102229 , 60.118 , 60.574 , 3 , 651 , 11.28 , 11.28 , 12.74 , 662.28 , 662.28 , 0 , 17 , 261 , 1.64043 , 7 , 0.036947 , 0 , 0 , 2734 , 25.2781 , 55 , 0.016103 , 1
