Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.82_1_8.svrp , 783.74 , 783.55 , 0.0242427 , 60.148 , 60.849 , 4 , 778 , 5.74 , 5.74 , 6.43 , 783.74 , 783.74 , 0 , 1 , 276 , 3.08828 , 5 , 0.014671 , 0 , 0 , 3513 , 12.7488 , 68 , 0.016089 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.82_1_8.svrp , 783.74 , 782.96 , 0.0994962 , 60.269 , 62.084 , 4 , 778 , 5.74 , 5.74 , 6.43 , 783.74 , 783.74 , 0 , 102 , 375 , 3.11274 , 23 , 0.062613 , 0 , 0 , 3513 , 12.9494 , 88 , 0.046759 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.82_1_9.svrp , 794.84 , 772.657 , 2.79092 , 0.194 , 80.799 , 4 , 793 , 1.84 , 1.84 , 1.91 , 794.84 , 794.84 , 0 , 3559 , 2346 , 1.37359 , 178 , 0.566452 , 190 , 0.100525 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.82_1_9.svrp , 794.84 , 784.422 , 1.31066 , 60.23 , 100.499 , 4 , 793 , 1.84 , 1.84 , 1.91 , 794.84 , 794.84 , 0 , 2120 , 1379 , 7.00099 , 171 , 0.540876 , 0 , 0 , 2203 , 17.8772 , 227 , 0.63556 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.82_1_9.svrp , 794.84 , 784.422 , 1.31066 , 60.217 , 89.313 , 4 , 793 , 1.84 , 1.84 , 1.91 , 794.84 , 794.84 , 0 , 1263 , 1117 , 6.60304 , 92 , 0.345798 , 0 , 0 , 2203 , 17.8094 , 167 , 0.407367 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_0.svrp , 764.39 , 752.387 , 1.57032 , 0.092 , 18.054 , 4 , 759 , 5.39 , 5.39 , 5.48 , 764.39 , 764.39 , 0 , 1163 , 764 , 0.419788 , 134 , 0.323132 , 125 , 0.041629 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_0.svrp , 764.39 , 756.607 , 1.01824 , 60.263 , 64.487 , 4 , 759 , 5.39 , 5.39 , 5.48 , 764.39 , 764.39 , 0 , 626 , 513 , 2.15528 , 59 , 0.156257 , 0 , 0 , 952 , 52.4513 , 113 , 0.159809 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.85_1_0.svrp , 764.39 , 757.055 , 0.959536 , 60.184 , 64.119 , 4 , 759 , 5.39 , 5.39 , 5.48 , 764.39 , 764.39 , 0 , 413 , 468 , 2.15316 , 44 , 0.144646 , 0 , 0 , 952 , 52.4863 , 107 , 0.111925 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_1.svrp , 741.28 , 715.794 , 3.43817 , 0.113 , 238.453 , 4 , 730 , 11.28 , 11.28 , 14.64 , 741.28 , 741.28 , 0 , 12788 , 2403 , 5.13201 , 452 , 1.59998 , 419 , 0.321847 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_1.svrp , 741.28 , 727.523 , 1.85585 , 60.237 , 168.391 , 4 , 730 , 11.28 , 11.28 , 14.64 , 741.28 , 741.28 , 1.27638e-05 , 6772 , 1900 , 7.71102 , 310 , 1.2302 , 0 , 0 , 3116 , 2.70356 , 346 , 1.97011 , 1
