Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS , ./data/Jabali/k2/60_2_0.90_1_0.svrp , 687.68 , 681.992 , 0.827094 , 0.081 , 3.634 , 2 , 682 , 5.68 , 5.68 , 6.57 , 687.68 , 687.638 , 0.00606315 , 275 , 90 , 0.045441 , 82 , 2.39505 , 52 , 0.069591 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_0.svrp , 687.68 , 682.989 , 0.682209 , 60.097 , 61.521 , 2 , 682 , 5.68 , 5.68 , 6.57 , 687.68 , 687.657 , 0.00338848 , 442 , 64 , 0.987514 , 34 , 0.451564 , 0 , 0 , 806 , 48.5425 , 51 , 0.159897 , 1
SRI , ./data/Jabali/k2/60_2_0.90_1_0.svrp , 687.68 , 682.954 , 0.687265 , 60.112 , 62.069 , 2 , 682 , 5.68 , 5.68 , 6.57 , 687.68 , 687.62 , 0.00872499 , 356 , 95 , 0.922931 , 37 , 0.609703 , 0 , 0 , 806 , 49.2137 , 62 , 0.149994 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_1.svrp , 652.08 , 642.633 , 1.44881 , 0.053 , 11.106 , 2 , 646 , 6.08 , 6.08 , 6.43 , 652.08 , 652.051 , 0.00440699 , 1021 , 154 , 0.132025 , 193 , 8.19048 , 108 , 0.196358 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_1.svrp , 652.08 , 645.579 , 0.99689 , 60.291 , 63.486 , 2 , 646 , 6.08 , 6.08 , 6.43 , 652.08 , 652.064 , 0.00242596 , 599 , 82 , 0.315467 , 62 , 1.82277 , 0 , 0 , 1490 , 0.562373 , 70 , 0.213228 , 1
SRI , ./data/Jabali/k2/60_2_0.90_1_1.svrp , 652.08 , 645.074 , 1.07445 , 60.39 , 63.853 , 2 , 646 , 6.08 , 6.08 , 6.43 , 652.08 , 652.015 , 0.0099678 , 397 , 75 , 0.297883 , 50 , 1.66041 , 0 , 0 , 1497 , 0.572591 , 72 , 0.171289 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_2.svrp , 709.66 , 692.467 , 2.4227 , 0.072 , 37.721 , 2 , 707 , 2.66 , 2.66 , 3.3 , 709.66 , 709.607 , 0.00745319 , 3787 , 296 , 0.517724 , 392 , 20.8656 , 246 , 0.739978 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_2.svrp , 709.66 , 696.924 , 1.79467 , 36.6 , 54.743 , 2 , 707 , 2.66 , 2.66 , 3.3 , 709.66 , 709.589 , 0.00995015 , 4056 , 211 , 0.788695 , 249 , 6.17493 , 0 , 0 , 109 , 35.853 , 242 , 1.47289 , 1
SRI , ./data/Jabali/k2/60_2_0.90_1_2.svrp , 709.66 , 698.947 , 1.50957 , 36.341 , 49.063 , 2 , 707 , 2.66 , 2.66 , 3.3 , 709.66 , 709.61 , 0.00704549 , 3238 , 207 , 0.69762 , 123 , 3.31386 , 0 , 0 , 109 , 35.5933 , 141 , 1.16598 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.22 , 704.513 , 1.35915 , 0.072 , 15.187 , 2 , 710 , 4.22 , 4.22 , 4.77 , 714.22 , 714.172 , 0.00674174 , 1644 , 159 , 0.271818 , 187 , 10.5959 , 106 , 0.364703 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.22 , 708.012 , 0.869148 , 60.191 , 62.836 , 2 , 710 , 4.22 , 4.22 , 4.77 , 714.22 , 714.159 , 0.00847932 , 632 , 103 , 0.483263 , 72 , 1.17711 , 0 , 0 , 1190 , 0.696806 , 75 , 0.256259 , 1
SRI , ./data/Jabali/k2/60_2_0.90_1_3.svrp , 714.22 , 708.322 , 0.825735 , 60.081 , 64.935 , 2 , 710 , 4.22 , 4.22 , 4.77 , 714.22 , 714.22 , 0 , 827 , 131 , 0.52263 , 60 , 1.62142 , 0 , 0 , 1161 , 0.652639 , 69 , 0.370964 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 725.42 , 713.513 , 1.64135 , 0.041 , 42.205 , 2 , 690 , 35.42 , 35.42 , 45.91 , 725.42 , 725.348 , 0.00989901 , 2457 , 160 , 0.201826 , 537 , 36.4835 , 78 , 0.475061 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 725.42 , 717.746 , 1.05784 , 60.328 , 62.563 , 2 , 690 , 35.42 , 35.42 , 45.91 , 725.42 , 725.38 , 0.00552893 , 324 , 73 , 0.221852 , 47 , 1.28998 , 0 , 0 , 1907 , 0.460318 , 64 , 0.131565 , 1
SRI , ./data/Jabali/k2/60_2_0.90_1_4.svrp , 725.42 , 717.968 , 1.02725 , 60.084 , 61.874 , 2 , 690 , 35.42 , 35.42 , 45.91 , 725.42 , 725.42 , 0 , 221 , 67 , 0.227489 , 23 , 0.734001 , 0 , 0 , 1907 , 0.459301 , 49 , 0.093012 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 654.091 , 1.27675 , 0.014 , 3.828 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 422 , 127 , 0.045055 , 65 , 2.79969 , 40 , 0.103865 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 661.633 , 0.138358 , 33.335 , 34.48 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.498 , 0.00792205 , 1 , 38 , 0.084077 , 22 , 0.532474 , 0 , 0 , 113 , 31.6245 , 26 , 0.023154 , 1
SRI , ./data/Jabali/k2/60_2_0.90_1_5.svrp , 662.55 , 659.872 , 0.404229 , 33.244 , 34.405 , 2 , 659 , 3.55 , 3.55 , 3.55 , 662.55 , 662.55 , 0 , 18 , 35 , 0.090963 , 14 , 0.481791 , 0 , 0 , 113 , 31.5444 , 23 , 0.033956 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.2 , 634.646 , 1.32988 , 0.037 , 24.422 , 2 , 639 , 4.2 , 4.2 , 4.29 , 643.2 , 643.2 , 0 , 1399 , 119 , 0.1359 , 281 , 21.5869 , 29 , 0.253075 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.2 , 640.225 , 0.462535 , 33.439 , 34.506 , 2 , 639 , 4.2 , 4.2 , 4.29 , 643.2 , 643.2 , 0 , 29 , 73 , 0.141209 , 21 , 0.283222 , 0 , 0 , 182 , 32.0373 , 35 , 0.032216 , 1
SRI , ./data/Jabali/k2/60_2_0.90_1_6.svrp , 643.2 , 639.571 , 0.564244 , 33.448 , 34.401 , 2 , 639 , 4.2 , 4.2 , 4.29 , 643.2 , 643.2 , 0 , 39 , 72 , 0.144757 , 11 , 0.186605 , 0 , 0 , 182 , 32.0462 , 33 , 0.031633 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 670.71 , 662 , 1.29862 , 0.055 , 6.436 , 2 , 666 , 4.71 , 4.71 , 5.1 , 670.71 , 670.71 , 0 , 851 , 137 , 0.074398 , 125 , 4.53914 , 68 , 0.160769 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 670.71 , 663.45 , 1.08244 , 40.441 , 42.468 , 2 , 666 , 4.71 , 4.71 , 5.1 , 670.71 , 670.71 , 0 , 168 , 66 , 0.138213 , 50 , 0.915085 , 0 , 0 , 336 , 37.0578 , 65 , 0.074869 , 1
SRI , ./data/Jabali/k2/60_2_0.90_1_7.svrp , 670.71 , 663.535 , 1.0698 , 39.856 , 42.018 , 2 , 666 , 4.71 , 4.71 , 5.1 , 670.71 , 670.71 , 0 , 134 , 70 , 0.137404 , 38 , 0.756207 , 0 , 0 , 336 , 36.6302 , 58 , 0.062783 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.04 , 597.901 , 2.3101 , 0.059 , 20.467 , 2 , 608 , 4.04 , 4.04 , 4.44 , 612.04 , 612 , 0.00653577 , 1298 , 92 , 0.081194 , 337 , 17.8857 , 61 , 0.233898 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.04 , 605.89 , 1.00491 , 60.158 , 62.19 , 2 , 608 , 4.04 , 4.04 , 4.44 , 612.04 , 612 , 0.00653552 , 227 , 68 , 0.185865 , 53 , 1.01173 , 0 , 0 , 1961 , 0.431443 , 69 , 0.105211 , 1
SRI , ./data/Jabali/k2/60_2_0.90_1_8.svrp , 612.04 , 606.11 , 0.968915 , 60.357 , 62.562 , 2 , 608 , 4.04 , 4.04 , 4.44 , 612.04 , 612.04 , 0 , 128 , 72 , 0.185885 , 40 , 0.791202 , 0 , 0 , 1991 , 0.43929 , 61 , 0.08069 , 1
ILS , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 659.734 , 1.71851 , 0.063 , 8.641 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.248 , 0.00326831 , 1232 , 123 , 0.117127 , 132 , 6.1857 , 76 , 0.238122 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 663.872 , 1.10213 , 49.681 , 55.263 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.241 , 0.0042792 , 542 , 124 , 0.287387 , 106 , 3.55305 , 0 , 0 , 970 , 35.8803 , 84 , 0.23779 , 1
SRI , ./data/Jabali/k2/60_2_0.90_1_9.svrp , 671.27 , 664.216 , 1.05087 , 49.986 , 53.099 , 2 , 667 , 4.27 , 4.27 , 4.27 , 671.27 , 671.244 , 0.00389314 , 350 , 93 , 0.256162 , 38 , 1.29987 , 0 , 0 , 970 , 35.9844 , 51 , 0.123746 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 710.33 , 694.669 , 2.20474 , 0.016 , 9.66 , 2 , 696 , 14.33 , 14.33 , 45.4 , 710.33 , 710.28 , 0.00703898 , 1033 , 105 , 0.092119 , 115 , 7.87647 , 49 , 0.178454 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 710.33 , 706.311 , 0.565788 , 60.106 , 62.605 , 2 , 696 , 14.33 , 14.33 , 45.4 , 710.33 , 710.33 , 0 , 113 , 65 , 0.33823 , 48 , 1.69278 , 0 , 0 , 1467 , 1.34953 , 56 , 0.054977 , 1
SRI , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 710.33 , 706.399 , 0.553426 , 60.546 , 62.76 , 2 , 696 , 14.33 , 14.33 , 45.4 , 710.33 , 710.31 , 0.00281559 , 69 , 60 , 0.33992 , 28 , 0.969411 , 0 , 0 , 1469 , 1.34821 , 52 , 0.050936 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 643.104 , 2.63521 , 0.101 , 30.47 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 1199 , 202 , 0.167038 , 375 , 23.1368 , 65 , 0.283079 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 653.708 , 1.02983 , 60.339 , 63.788 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.5 , 0.00158745 , 734 , 112 , 0.317694 , 76 , 1.42298 , 0 , 0 , 1186 , 0.451794 , 61 , 0.27184 , 1
SRI , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 660.51 , 653.705 , 1.03027 , 60.116 , 62.29 , 2 , 653 , 7.51 , 7.51 , 7.51 , 660.51 , 660.51 , 0 , 350 , 81 , 0.252271 , 19 , 0.844393 , 0 , 0 , 1186 , 0.438784 , 41 , 0.125814 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 688.98 , 678.878 , 1.46623 , 0.07 , 37.272 , 2 , 684 , 4.98 , 4.98 , 5.86 , 688.98 , 688.941 , 0.00565444 , 1269 , 249 , 0.185387 , 465 , 28.4265 , 104 , 0.333972 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 688.98 , 684.476 , 0.653686 , 60.15 , 67 , 2 , 684 , 4.98 , 4.98 , 5.86 , 688.98 , 688.98 , 0 , 170 , 61 , 0.56095 , 114 , 3.35435 , 0 , 0 , 1590 , 29.2225 , 102 , 0.117114 , 1
SRI , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 688.98 , 681.653 , 1.06349 , 60.162 , 71.759 , 2 , 684 , 4.98 , 4.98 , 5.86 , 688.98 , 688.98 , 0 , 672 , 139 , 0.649762 , 108 , 3.84586 , 0 , 0 , 1590 , 30.9553 , 127 , 0.347752 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 694.96 , 684.208 , 1.54711 , 0.077 , 56.809 , 2 , 689 , 5.96 , 5.96 , 6.04 , 694.96 , 694.907 , 0.00765187 , 3063 , 200 , 0.29001 , 710 , 46.5268 , 149 , 0.630744 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 694.96 , 686.73 , 1.18425 , 42.96 , 53.254 , 2 , 689 , 5.96 , 5.96 , 6.04 , 694.96 , 694.96 , 0 , 1074 , 120 , 0.329435 , 141 , 5.77937 , 0 , 0 , 257 , 40.6889 , 127 , 0.494084 , 1
SRI , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 694.96 , 687.111 , 1.12944 , 44.584 , 48.142 , 2 , 689 , 5.96 , 5.96 , 6.04 , 694.96 , 694.905 , 0.00792616 , 765 , 94 , 0.234605 , 33 , 1.41385 , 0 , 0 , 257 , 42.1702 , 59 , 0.260187 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.73 , 628.621 , 1.1182 , 0.073 , 14.483 , 2 , 632 , 3.73 , 3.73 , 3.99 , 635.73 , 635.677 , 0.00827008 , 635 , 151 , 0.072674 , 180 , 12.4505 , 63 , 0.152044 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.73 , 632.638 , 0.486422 , 60.116 , 61.359 , 2 , 632 , 3.73 , 3.73 , 3.99 , 635.73 , 635.7 , 0.00471898 , 86 , 45 , 0.165317 , 38 , 0.720945 , 0 , 0 , 797 , 0.459761 , 44 , 0.0438 , 1
SRI , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.73 , 633.526 , 0.346683 , 61.299 , 62.714 , 2 , 632 , 3.73 , 3.73 , 3.99 , 635.73 , 635.73 , 0 , 32 , 44 , 0.151922 , 28 , 0.736119 , 0 , 0 , 664 , 0.410679 , 41 , 0.037746 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 660.25 , 649.119 , 1.68594 , 0.037 , 25.643 , 2 , 649 , 11.25 , 11.25 , 17.25 , 660.25 , 660.25 , 0 , 1225 , 129 , 0.102667 , 382 , 21.762 , 45 , 0.242227 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 660.25 , 654.359 , 0.892252 , 60.213 , 64.529 , 2 , 649 , 11.25 , 11.25 , 17.25 , 660.25 , 660.25 , 0 , 331 , 91 , 0.230018 , 59 , 2.72873 , 0 , 0 , 2556 , 0.471604 , 52 , 0.162912 , 1
SRI , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 660.25 , 654.057 , 0.938019 , 60.176 , 61.005 , 2 , 649 , 11.25 , 11.25 , 17.25 , 660.25 , 660.25 , 0 , 62 , 65 , 0.190093 , 6 , 0.18672 , 0 , 0 , 2385 , 0.44574 , 24 , 0.041933 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.22 , 653.63 , 3.0539 , 0.043 , 583.495 , 2 , 667 , 7.22 , 7.22 , 53.2 , 674.22 , 674.153 , 0.0098895 , 15219 , 368 , 1.29692 , 5866 , 330.621 , 304 , 3.22599 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.22 , 660.897 , 1.97602 , 60.329 , 78.329 , 2 , 667 , 7.22 , 7.22 , 53.2 , 674.22 , 674.168 , 0.00778397 , 2335 , 147 , 0.548093 , 280 , 11.3879 , 0 , 0 , 2930 , 0.812832 , 217 , 0.868195 , 1
SRI , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.22 , 661.429 , 1.89723 , 60.057 , 66.135 , 2 , 667 , 7.22 , 7.22 , 53.2 , 674.22 , 674.172 , 0.00715195 , 905 , 153 , 0.387729 , 57 , 3.07232 , 0 , 0 , 2921 , 0.804395 , 79 , 0.304035 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 610.93 , 598.298 , 2.06764 , 0.058 , 39.533 , 2 , 602 , 8.93 , 8.93 , 9.05 , 610.93 , 610.93 , 0 , 2295 , 197 , 0.304947 , 493 , 31.2899 , 59 , 0.469369 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 610.93 , 605.825 , 0.835654 , 60.09 , 63.008 , 2 , 602 , 8.93 , 8.93 , 9.05 , 610.93 , 610.874 , 0.00913866 , 663 , 98 , 0.312778 , 55 , 1.52513 , 0 , 0 , 3085 , 0.66921 , 31 , 0.238802 , 1
SRI , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 610.93 , 606.876 , 0.663596 , 60.13 , 62.659 , 2 , 602 , 8.93 , 8.93 , 9.05 , 610.93 , 610.93 , 0 , 196 , 105 , 0.263762 , 31 , 1.01287 , 0 , 0 , 3095 , 0.660308 , 46 , 0.089412 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 611.07 , 605.211 , 0.958886 , 0.057 , 5.655 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 132 , 70 , 0.020136 , 66 , 4.79065 , 31 , 0.045679 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 611.07 , 608.824 , 0.367559 , 37.298 , 38.935 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 20 , 70 , 0.115031 , 19 , 1.11799 , 0 , 0 , 258 , 33.4822 , 29 , 0.032567 , 1
SRI , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 611.07 , 608.753 , 0.379116 , 37.105 , 38.504 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 34 , 67 , 0.114765 , 10 , 0.70592 , 0 , 0 , 258 , 33.3006 , 23 , 0.03501 , 1
ILS , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 662.35 , 648.34 , 2.11515 , 0.046 , 12.086 , 2 , 654 , 8.35 , 8.35 , 9.84 , 662.35 , 662.35 , 0 , 957 , 169 , 0.097888 , 154 , 8.74647 , 61 , 0.22475 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 662.35 , 656.524 , 0.879646 , 36.654 , 38.097 , 2 , 654 , 8.35 , 8.35 , 9.84 , 662.35 , 662.35 , 0 , 208 , 58 , 0.223578 , 31 , 0.702435 , 0 , 0 , 313 , 33.5879 , 35 , 0.082631 , 1
SRI , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 662.35 , 656.745 , 0.846282 , 36.657 , 37.647 , 2 , 654 , 8.35 , 8.35 , 9.84 , 662.35 , 662.35 , 0 , 240 , 62 , 0.246323 , 10 , 0.196185 , 0 , 0 , 313 , 33.5591 , 33 , 0.091838 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 689.83 , 668.215 , 3.13344 , 0.052 , 73.234 , 2 , 671 , 18.83 , 18.83 , 19.12 , 689.83 , 689.762 , 0.00990692 , 6629 , 244 , 0.709069 , 977 , 42.9183 , 404 , 1.32409 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 689.83 , 678.266 , 1.67633 , 60.084 , 71.402 , 2 , 671 , 18.83 , 18.83 , 19.12 , 689.83 , 689.768 , 0.00897119 , 2932 , 193 , 0.749511 , 143 , 3.32387 , 0 , 0 , 2155 , 0.537603 , 150 , 1.12609 , 1
SRI , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 689.83 , 678.094 , 1.70136 , 60.052 , 65.809 , 2 , 671 , 18.83 , 18.83 , 19.12 , 689.83 , 689.762 , 0.00987533 , 1725 , 138 , 0.52599 , 66 , 1.93095 , 0 , 0 , 2146 , 0.532053 , 95 , 0.572311 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_1.svrp , 686.59 , 669 , 2.56194 , 0.019 , 243.976 , 2 , 662 , 24.59 , 24.59 , 40.32 , 686.59 , 686.524 , 0.00965569 , 7512 , 310 , 0.770669 , 2585 , 165.704 , 492 , 1.55109 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_1.svrp , 686.59 , 677.221 , 1.36453 , 60.164 , 75.126 , 2 , 662 , 24.59 , 24.59 , 40.32 , 686.59 , 686.541 , 0.00716427 , 1854 , 139 , 0.652804 , 322 , 9.07273 , 0 , 0 , 1186 , 0.803871 , 226 , 0.77591 , 1
SRI , ./data/Jabali/k2/60_2_0.95_1_1.svrp , 686.59 , 677.07 , 1.38658 , 60.093 , 67.342 , 2 , 662 , 24.59 , 24.59 , 40.32 , 686.59 , 686.524 , 0.00966306 , 1584 , 132 , 0.664883 , 97 , 2.78372 , 0 , 0 , 1180 , 0.800357 , 136 , 0.634661 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_2.svrp , 652.65 , 640.24 , 1.90146 , 0.043 , 11.043 , 2 , 642 , 10.65 , 10.65 , 11.39 , 652.65 , 652.65 , 0 , 1605 , 138 , 0.141385 , 323 , 7.13727 , 164 , 0.280974 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_2.svrp , 652.65 , 643.099 , 1.46342 , 40.356 , 42.747 , 2 , 642 , 10.65 , 10.65 , 11.39 , 652.65 , 652.65 , 0 , 629 , 93 , 0.255174 , 100 , 1.07695 , 0 , 0 , 303 , 37.4583 , 85 , 0.198197 , 1
SRI , ./data/Jabali/k2/60_2_0.95_1_2.svrp , 652.65 , 643.103 , 1.46276 , 39.674 , 41.837 , 2 , 642 , 10.65 , 10.65 , 11.39 , 652.65 , 652.65 , 0 , 670 , 96 , 0.26113 , 55 , 0.828947 , 0 , 0 , 303 , 36.8252 , 79 , 0.208777 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_3.svrp , 677.2 , 660.777 , 2.42508 , 0.035 , 42.122 , 2 , 654 , 23.2 , 23.2 , 50.07 , 677.2 , 677.16 , 0.00590667 , 2053 , 239 , 0.184821 , 505 , 30.1625 , 119 , 0.413618 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_3.svrp , 677.2 , 670.89 , 0.931795 , 60.224 , 62.98 , 2 , 654 , 23.2 , 23.2 , 50.07 , 677.2 , 677.136 , 0.00940866 , 335 , 87 , 0.209895 , 48 , 1.58747 , 0 , 0 , 1406 , 0.454299 , 51 , 0.13273 , 1
SRI , ./data/Jabali/k2/60_2_0.95_1_3.svrp , 677.2 , 670.436 , 0.998805 , 60.096 , 62.266 , 2 , 654 , 23.2 , 23.2 , 50.07 , 677.2 , 677.142 , 0.00862392 , 407 , 83 , 0.219379 , 31 , 1.0151 , 0 , 0 , 1403 , 0.462711 , 47 , 0.143787 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_4.svrp , 711.28 , 689.004 , 3.13182 , 0.049 , 1800.13 , 2 , 682 , 29.28 , 29.28 , 63.61 , 711.28 , 704.868 , 0.901543 , 36114 , 668 , 5.44717 , 8538 , 566.101 , 1470 , 7.96311 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_4.svrp , 711.28 , 694.116 , 2.41306 , 60.303 , 213.493 , 2 , 682 , 29.28 , 29.28 , 63.61 , 711.28 , 711.212 , 0.00949129 , 23862 , 354 , 3.40882 , 1105 , 38.1541 , 0 , 0 , 1660 , 0.785628 , 856 , 7.95325 , 1
SRI , ./data/Jabali/k2/60_2_0.95_1_4.svrp , 711.28 , 694.101 , 2.41524 , 60.541 , 207.738 , 2 , 682 , 29.28 , 29.28 , 63.61 , 711.28 , 711.211 , 0.0097655 , 24102 , 434 , 3.95669 , 452 , 37.7489 , 0 , 0 , 1548 , 0.766557 , 447 , 8.08511 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_5.svrp , 684.37 , 666.639 , 2.59087 , 0.069 , 180.483 , 2 , 669 , 15.37 , 15.37 , 21.02 , 684.37 , 684.315 , 0.00807839 , 5588 , 210 , 0.420368 , 2387 , 144.441 , 114 , 1.06481 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_5.svrp , 684.37 , 675.466 , 1.30101 , 60.142 , 66.241 , 2 , 669 , 15.37 , 15.37 , 21.02 , 684.37 , 684.359 , 0.00155378 , 686 , 95 , 0.4691 , 83 , 4.30218 , 0 , 0 , 2129 , 6.63537 , 53 , 0.248425 , 1
SRI , ./data/Jabali/k2/60_2_0.95_1_5.svrp , 684.37 , 675.533 , 1.29129 , 60.226 , 62.448 , 2 , 669 , 15.37 , 15.37 , 21.02 , 684.37 , 684.37 , 0 , 433 , 99 , 0.459563 , 24 , 0.839354 , 0 , 0 , 2129 , 8.37284 , 44 , 0.175069 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_6.svrp , 668.27 , 637.337 , 4.62881 , 0.069 , 1800.14 , 2 , 605 , 63.27 , 63.27 , 88.51 , 668.27 , 660.208 , 1.20642 , 27490 , 475 , 2.9471 , 11602 , 807.061 , 236 , 6.32138 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_6.svrp , 668.27 , 648.32 , 2.98532 , 60.209 , 137.772 , 2 , 605 , 63.27 , 63.27 , 88.51 , 668.27 , 668.212 , 0.00862631 , 8333 , 238 , 1.00388 , 730 , 53.2056 , 0 , 0 , 1536 , 0.462698 , 160 , 2.77508 , 1
SRI , ./data/Jabali/k2/60_2_0.95_1_6.svrp , 668.27 , 648.72 , 2.92541 , 60.32 , 96.591 , 2 , 605 , 63.27 , 63.27 , 88.51 , 668.27 , 668.266 , 0.000576242 , 7483 , 226 , 1.04721 , 85 , 20.3773 , 0 , 0 , 1536 , 0.474951 , 103 , 2.47882 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_7.svrp , 654.2 , 614.278 , 6.10236 , 0.215 , 1800.12 , 2 , 586 , 68.2 , 68.2 , 88.08 , 654.2 , 630.179 , 3.67188 , 18786 , 643 , 2.56378 , 11972 , 671.991 , 221 , 5.00648 , 0 , 0 , 0 , 0 , 0
