Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS , ./data/Jabali/k4/40_4_0.80_1_5.svrp , 715.34 , 596.302 , 16.6407 , 0.11 , 1800.1 , 4 , 625 , 90.34 , 90.34 , 143 , 715.34 , 630.294 , 11.8889 , 37123 , 1048 , 7.9686 , 8835 , 210.476 , 7239 , 3.72718 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_5.svrp , 697 , 667.546 , 4.22582 , 60.194 , 194.089 , 4 , 682 , 15 , 15 , 44.74 , 697 , 696.937 , 0.00905191 , 56007 , 318 , 4.78323 , 316 , 6.08321 , 0 , 0 , 3286 , 0.243166 , 468 , 5.64988 , 1
SRI , ./data/Jabali/k4/40_4_0.80_1_5.svrp , 697 , 667.908 , 4.17389 , 60.136 , 144.581 , 4 , 682 , 15 , 15 , 44.74 , 697 , 696.931 , 0.00994435 , 32017 , 318 , 2.90097 , 228 , 7.00001 , 0 , 0 , 3265 , 0.242179 , 364 , 3.36304 , 1
ILS , ./data/Jabali/k4/40_4_0.80_1_6.svrp , 679.22 , 566.685 , 16.5682 , 0.028 , 1800.15 , 4 , 557 , 122.22 , 122.22 , 141.3 , 679.22 , 601.641 , 11.4218 , 44361 , 1106 , 9.07163 , 9421 , 225.077 , 7421 , 4.44443 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_6.svrp , 669.67 , 629.837 , 5.94812 , 60.191 , 1449.72 , 4 , 537 , 132.67 , 132.67 , 176.89 , 669.67 , 669.608 , 0.0092003 , 104721 , 617 , 10.3522 , 3689 , 218.337 , 0 , 0 , 3765 , 0.245743 , 1368 , 12.3026 , 1
SRI , ./data/Jabali/k4/40_4_0.80_1_6.svrp , 669.67 , 630.744 , 5.81265 , 60.172 , 488.08 , 4 , 537 , 132.67 , 132.67 , 176.89 , 669.67 , 669.603 , 0.00995515 , 85385 , 473 , 6.30605 , 662 , 35.7434 , 0 , 0 , 3875 , 0.251524 , 728 , 8.28291 , 1
ILS , ./data/Jabali/k4/40_4_0.80_1_7.svrp , 683.14 , 560.5 , 17.9524 , 0.028 , 1800.11 , 4 , 625 , 58.14 , 58.14 , 93.95 , 683.14 , 605.997 , 11.2924 , 32903 , 1289 , 8.15937 , 9339 , 247.087 , 6705 , 3.30569 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_7.svrp , 657.18 , 635.183 , 3.34713 , 60.122 , 103.492 , 4 , 651 , 6.18 , 6.18 , 7.13 , 657.18 , 657.116 , 0.00972164 , 10450 , 309 , 1.47819 , 387 , 6.44826 , 0 , 0 , 3983 , 0.2697 , 419 , 1.33281 , 1
SRI , ./data/Jabali/k4/40_4_0.80_1_7.svrp , 657.18 , 636.605 , 3.13077 , 60.158 , 79.167 , 4 , 651 , 6.18 , 6.18 , 7.13 , 657.18 , 657.128 , 0.00790942 , 7693 , 236 , 1.266 , 67 , 1.33226 , 0 , 0 , 3878 , 0.261864 , 126 , 0.848781 , 1
ILS , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 749.34 , 591.534 , 21.0593 , 0.194 , 1800.13 , 4 , 556 , 193.34 , 193.34 , 305.41 , 749.34 , 627.083 , 16.3153 , 32010 , 1116 , 7.9417 , 9061 , 197.256 , 8278 , 3.37185 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 728.91 , 688.484 , 5.54606 , 60.316 , 823.194 , 4 , 643 , 85.91 , 85.91 , 165.03 , 728.91 , 728.837 , 0.00996092 , 131726 , 813 , 14.8278 , 753 , 19.2336 , 0 , 0 , 2504 , 0.190428 , 1061 , 13.2837 , 1
SRI , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 728.91 , 689.401 , 5.42028 , 60.059 , 605.765 , 4 , 643 , 85.91 , 85.91 , 165.03 , 728.91 , 728.837 , 0.00997637 , 99916 , 743 , 11.1512 , 427 , 11.738 , 0 , 0 , 2739 , 0.197117 , 790 , 10.1035 , 1
ILS , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 656.47 , 549.002 , 16.3706 , 0.007 , 1800.13 , 4 , 562 , 94.47 , 94.47 , 163.47 , 656.47 , 597.282 , 9.01612 , 33199 , 2291 , 5.5063 , 7852 , 369.895 , 3902 , 3.20431 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 651.4 , 613.958 , 5.74791 , 60.467 , 938.846 , 4 , 593 , 58.4 , 58.4 , 248.45 , 651.4 , 651.336 , 0.00977022 , 101334 , 1280 , 12.8156 , 1830 , 42.8618 , 0 , 0 , 2565 , 0.164738 , 2204 , 11.7911 , 1
SRI , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 651.4 , 614.43 , 5.6754 , 60.25 , 640.305 , 4 , 593 , 58.4 , 58.4 , 248.45 , 651.4 , 651.335 , 0.00999318 , 79364 , 1281 , 8.95698 , 590 , 25.1767 , 0 , 0 , 2475 , 0.16382 , 1032 , 8.10763 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 760.48 , 604.957 , 20.4507 , 0.023 , 1800.08 , 4 , 669 , 91.48 , 91.48 , 105.34 , 760.48 , 634.681 , 16.542 , 28366 , 982 , 7.07189 , 10029 , 187.922 , 8734 , 2.98913 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 714.88 , 690.816 , 3.36614 , 60.117 , 94.103 , 4 , 657 , 57.88 , 57.88 , 79.61 , 714.88 , 714.809 , 0.00991193 , 23504 , 185 , 2.28928 , 144 , 2.72181 , 0 , 0 , 4652 , 0.314687 , 298 , 2.48491 , 1
SRI , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 714.88 , 691.8 , 3.22846 , 60.027 , 84.61 , 4 , 657 , 57.88 , 57.88 , 79.61 , 714.88 , 714.809 , 0.00996291 , 9985 , 188 , 1.24313 , 143 , 2.27745 , 0 , 0 , 4644 , 0.318234 , 264 , 1.15438 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 683.52 , 564.241 , 17.4507 , 0.009 , 1800.1 , 4 , 532 , 151.52 , 151.52 , 167.74 , 683.52 , 613.916 , 10.1832 , 51397 , 1067 , 14.0886 , 7060 , 138.276 , 6795 , 5.19394 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 677.15 , 644.61 , 4.80537 , 60.134 , 173.393 , 4 , 668 , 9.15 , 9.15 , 9.39 , 677.15 , 677.083 , 0.0099603 , 53624 , 267 , 5.64348 , 372 , 15.7359 , 0 , 0 , 3661 , 0.355775 , 373 , 5.53997 , 1
SRI , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 677.15 , 644.61 , 4.80537 , 60.155 , 163.218 , 4 , 668 , 9.15 , 9.15 , 9.39 , 677.15 , 677.15 , 0 , 45333 , 277 , 5.21524 , 218 , 10.5596 , 0 , 0 , 3661 , 0.360189 , 267 , 4.59986 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 629.61 , 570 , 9.46777 , 0.034 , 1800.06 , 4 , 588 , 41.61 , 41.61 , 43.73 , 629.61 , 609.565 , 3.18365 , 72470 , 607 , 18.1757 , 4624 , 83.585 , 4540 , 6.50881 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 629.61 , 623.079 , 1.03736 , 60.198 , 61.317 , 4 , 588 , 41.61 , 41.61 , 43.73 , 629.61 , 629.573 , 0.00587021 , 199 , 53 , 0.116843 , 23 , 0.290987 , 0 , 0 , 3361 , 0.193591 , 52 , 0.030674 , 1
SRI , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 629.61 , 623.491 , 0.971812 , 60.032 , 60.645 , 4 , 588 , 41.61 , 41.61 , 43.73 , 629.61 , 629.563 , 0.00746448 , 171 , 49 , 0.108633 , 12 , 0.167434 , 0 , 0 , 3334 , 0.193158 , 45 , 0.021367 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 715.41 , 615.741 , 13.9318 , 0.009 , 1800.06 , 4 , 582 , 133.41 , 133.41 , 145.57 , 715.41 , 630.714 , 11.8389 , 35302 , 1057 , 8.99132 , 8615 , 185.85 , 7894 , 3.65203 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 700.63 , 666.424 , 4.88221 , 60.138 , 473.75 , 4 , 637 , 63.63 , 63.63 , 65.71 , 700.63 , 700.562 , 0.00976794 , 120385 , 563 , 12.4776 , 692 , 21.9896 , 0 , 0 , 3368 , 0.311668 , 580 , 11.9245 , 1
SRI , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 700.63 , 667.259 , 4.76302 , 60.134 , 347.66 , 4 , 637 , 63.63 , 63.63 , 65.71 , 700.63 , 700.562 , 0.00973263 , 91803 , 485 , 8.23163 , 340 , 11.6113 , 0 , 0 , 3328 , 0.308715 , 403 , 8.96077 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 675.44 , 543.251 , 19.5709 , 0.007 , 1800.11 , 4 , 531 , 144.44 , 144.44 , 156.51 , 675.44 , 584.661 , 13.44 , 40532 , 1128 , 8.68976 , 7776 , 190.344 , 7138 , 4.14413 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 663.1 , 632.722 , 4.58115 , 60.055 , 118.318 , 4 , 584 , 79.1 , 79.1 , 96.94 , 663.1 , 663.036 , 0.0097009 , 24550 , 303 , 2.14898 , 348 , 9.56773 , 0 , 0 , 3308 , 0.287895 , 322 , 2.57653 , 1
SRI , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 663.1 , 634.143 , 4.36698 , 60.055 , 103.202 , 4 , 584 , 79.1 , 79.1 , 96.94 , 663.1 , 663.094 , 0.000968736 , 20217 , 288 , 1.69598 , 117 , 3.86496 , 0 , 0 , 3270 , 0.282526 , 215 , 2.14876 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 623.04 , 507.662 , 18.5186 , 0.156 , 1800.1 , 4 , 487 , 136.04 , 136.04 , 167.65 , 623.04 , 575.19 , 7.68008 , 43335 , 934 , 8.00841 , 10962 , 412.808 , 5115 , 4.13774 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 611.49 , 604.779 , 1.0975 , 60.237 , 61.414 , 4 , 602 , 9.49 , 9.49 , 9.94 , 611.49 , 611.49 , 0 , 251 , 52 , 0.139049 , 25 , 0.278204 , 0 , 0 , 2845 , 0.184561 , 57 , 0.03236 , 1
SRI , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 611.49 , 605.096 , 1.0457 , 60.168 , 60.866 , 4 , 602 , 9.49 , 9.49 , 9.94 , 611.49 , 611.49 , 0 , 204 , 56 , 0.133611 , 5 , 0.055652 , 0 , 0 , 2809 , 0.180077 , 37 , 0.027229 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 701.02 , 609.539 , 13.0497 , 0.023 , 1800.09 , 4 , 562 , 139.02 , 139.02 , 258.87 , 701.02 , 642.814 , 8.30304 , 48372 , 1320 , 11.4708 , 6630 , 128.134 , 6555 , 4.59045 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 689.14 , 670.131 , 2.75835 , 60.114 , 68.455 , 4 , 680 , 9.14 , 9.14 , 9.38 , 689.14 , 689.097 , 0.00630085 , 4974 , 124 , 0.528173 , 122 , 1.67089 , 0 , 0 , 2809 , 0.225372 , 184 , 0.554549 , 1
SRI , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 689.14 , 670.65 , 2.68304 , 60.182 , 67.679 , 4 , 680 , 9.14 , 9.14 , 9.38 , 689.14 , 689.14 , 0 , 4390 , 124 , 0.478878 , 56 , 0.947742 , 0 , 0 , 2819 , 0.222344 , 138 , 0.491525 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 733.9 , 598 , 18.5175 , 0.097 , 1800.09 , 4 , 609 , 124.9 , 124.9 , 151.77 , 733.9 , 625.556 , 14.7628 , 37125 , 1185 , 10.1383 , 8371 , 170.142 , 7876 , 3.83761 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 710.89 , 676.246 , 4.87336 , 60.071 , 1659.27 , 4 , 686 , 24.89 , 24.89 , 57.1 , 710.89 , 710.822 , 0.00963421 , 136914 , 1107 , 20.2946 , 2363 , 68.2441 , 0 , 0 , 3682 , 0.265967 , 2152 , 16.626 , 1
SRI , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 710.89 , 674.29 , 5.14847 , 60.163 , 1800.19 , 4 , 686 , 24.89 , 24.89 , 57.1 , 710.89 , 704.396 , 0.913543 , 148201 , 1067 , 20.3956 , 1003 , 28.9346 , 0 , 0 , 3752 , 0.266585 , 1485 , 18.5973 , 0
ILS , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 738.97 , 628.03 , 15.0129 , 0.026 , 1800.08 , 4 , 614 , 124.97 , 124.97 , 152.03 , 738.97 , 650.671 , 11.949 , 37606 , 1029 , 10.5278 , 8810 , 166.988 , 8635 , 3.86834 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 722.46 , 703.466 , 2.62906 , 60.36 , 72.566 , 4 , 679 , 43.46 , 43.46 , 59.84 , 722.46 , 722.394 , 0.00916009 , 8102 , 132 , 0.737527 , 129 , 2.46024 , 0 , 0 , 2323 , 0.135131 , 170 , 0.880456 , 1
SRI , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 722.46 , 704.131 , 2.537 , 60.27 , 70.146 , 4 , 679 , 43.46 , 43.46 , 59.84 , 722.46 , 722.4 , 0.00832553 , 7304 , 132 , 0.73836 , 57 , 1.46356 , 0 , 0 , 2323 , 0.136037 , 124 , 0.813213 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 709.67 , 558.402 , 21.3153 , 0.187 , 1800.13 , 4 , 552 , 157.67 , 157.67 , 201.21 , 709.67 , 613.823 , 13.5058 , 35954 , 2272 , 6.40586 , 8875 , 509.673 , 2639 , 3.50827 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.71 , 632.13 , 7.00008 , 60.102 , 307.121 , 4 , 670 , 9.71 , 9.71 , 9.93 , 679.71 , 679.643 , 0.00990632 , 39652 , 1046 , 4.71361 , 841 , 26.6472 , 0 , 0 , 3478 , 0.266849 , 794 , 5.02653 , 1
SRI , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.71 , 633.934 , 6.73465 , 60.04 , 652.789 , 4 , 670 , 9.71 , 9.71 , 9.93 , 679.71 , 679.644 , 0.00976172 , 106871 , 1345 , 11.9353 , 272 , 19.9093 , 0 , 0 , 3532 , 0.266088 , 520 , 11.0574 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 730.33 , 612.605 , 16.1194 , 0.16 , 1800.07 , 4 , 650 , 80.33 , 80.33 , 101.55 , 730.33 , 651.703 , 10.766 , 42946 , 918 , 10.6029 , 7639 , 135.224 , 7633 , 4.43138 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 723.76 , 702.704 , 2.9092 , 60.125 , 83.924 , 4 , 618 , 105.76 , 105.76 , 157.92 , 723.76 , 723.689 , 0.00983915 , 10151 , 214 , 0.970875 , 258 , 5.39203 , 0 , 0 , 2339 , 0.126599 , 294 , 1.09621 , 1
SRI , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 723.76 , 706.829 , 2.33927 , 60.159 , 69.45 , 4 , 618 , 105.76 , 105.76 , 157.92 , 723.76 , 723.71 , 0.00692113 , 3510 , 147 , 0.353061 , 107 , 2.01933 , 0 , 0 , 2339 , 0.126812 , 166 , 0.383023 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 757.04 , 615.008 , 18.7616 , 0.024 , 1800.11 , 4 , 639 , 118.04 , 118.04 , 143.96 , 757.04 , 641.228 , 15.298 , 38811 , 1391 , 9.44812 , 8582 , 157.911 , 8835 , 4.01242 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 729.27 , 705.906 , 3.20369 , 60.112 , 129.239 , 4 , 639 , 90.27 , 90.27 , 218.57 , 729.27 , 729.2 , 0.00959864 , 29909 , 311 , 2.73269 , 308 , 6.81086 , 0 , 0 , 2576 , 0.189187 , 518 , 3.1028 , 1
SRI , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 729.27 , 705.383 , 3.27542 , 60.064 , 124.487 , 4 , 639 , 90.27 , 90.27 , 218.57 , 729.27 , 729.198 , 0.0098196 , 28069 , 305 , 2.53669 , 182 , 4.35 , 0 , 0 , 2586 , 0.191698 , 376 , 2.85916 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 660.69 , 548 , 17.0564 , 0.006 , 1800.12 , 4 , 551 , 109.69 , 109.69 , 202 , 660.69 , 579.705 , 12.2577 , 33828 , 1253 , 7.11975 , 9359 , 267.19 , 7071 , 3.43871 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 628.44 , 598.392 , 4.78135 , 60.082 , 144.085 , 4 , 563 , 65.44 , 65.44 , 138.32 , 628.44 , 628.382 , 0.00916772 , 21387 , 447 , 2.76873 , 413 , 8.0916 , 0 , 0 , 4393 , 0.309952 , 555 , 2.60339 , 1
SRI , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 628.44 , 599.961 , 4.53178 , 60.145 , 144.746 , 4 , 563 , 65.44 , 65.44 , 138.32 , 628.44 , 628.387 , 0.00840986 , 25862 , 332 , 3.08914 , 150 , 4.76326 , 0 , 0 , 4393 , 0.309233 , 268 , 2.57464 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 739.48 , 597.667 , 19.1774 , 0.04 , 1800.11 , 4 , 621 , 118.48 , 118.48 , 144.57 , 739.48 , 635.532 , 14.0569 , 37162 , 1321 , 8.09808 , 10488 , 242.144 , 7302 , 3.65566 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 723.26 , 681.72 , 5.74346 , 60.287 , 1299.75 , 4 , 646 , 77.26 , 77.26 , 125.96 , 723.26 , 723.188 , 0.00991477 , 167920 , 1609 , 21.3006 , 1113 , 29.3831 , 0 , 0 , 2610 , 0.179731 , 1463 , 19.3987 , 1
SRI , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 728.67 , 681.907 , 6.41759 , 60.181 , 1800.18 , 4 , 612 , 116.67 , 116.67 , 224.13 , 728.67 , 711.308 , 2.38271 , 146817 , 1921 , 22.2254 , 775 , 27.8487 , 0 , 0 , 2648 , 0.18296 , 1282 , 18.7643 , 0
ILS , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 667.48 , 574.804 , 13.8844 , 0.01 , 1800.08 , 4 , 564 , 103.48 , 103.48 , 132.75 , 667.48 , 593.505 , 11.0828 , 46218 , 1158 , 11.8617 , 8207 , 178.46 , 7314 , 4.63692 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 637.92 , 622.902 , 2.35423 , 60.21 , 66.31 , 4 , 565 , 72.92 , 72.92 , 125.46 , 637.92 , 637.88 , 0.00630048 , 3590 , 113 , 0.400636 , 81 , 1.40571 , 0 , 0 , 2711 , 0.162991 , 150 , 0.38539 , 1
SRI , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 637.92 , 623.147 , 2.31585 , 60.077 , 65.858 , 4 , 565 , 72.92 , 72.92 , 125.46 , 637.92 , 637.91 , 0.00161252 , 3579 , 129 , 0.393995 , 43 , 0.680898 , 0 , 0 , 2681 , 0.158346 , 114 , 0.383992 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 728.71 , 589.951 , 19.0418 , 0.028 , 1800.12 , 4 , 583 , 145.71 , 145.71 , 169.36 , 728.71 , 636.865 , 12.6038 , 33765 , 1320 , 8.09058 , 9198 , 198.787 , 8598 , 3.38071 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.22 , 694.893 , 3.65041 , 60.22 , 82.174 , 4 , 688 , 33.22 , 33.22 , 59.53 , 721.22 , 721.148 , 0.00996549 , 10983 , 209 , 0.970616 , 269 , 5.29348 , 0 , 0 , 3300 , 0.217989 , 298 , 1.17169 , 1
SRI , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.22 , 697.803 , 3.24684 , 60.073 , 135.151 , 4 , 688 , 33.22 , 33.22 , 59.47 , 721.22 , 721.15 , 0.00973567 , 27482 , 323 , 2.36037 , 251 , 10.1823 , 0 , 0 , 3290 , 0.220819 , 249 , 2.71625 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 692.06 , 569.379 , 17.727 , 0.133 , 1800.13 , 4 , 609 , 83.06 , 83.06 , 155.15 , 692.06 , 608.875 , 12.02 , 39862 , 1346 , 8.66131 , 8295 , 292.518 , 5390 , 3.82522 , 0 , 0 , 0 , 0 , 0
